"figure","mass","amplitude","toys_per_hypothesis","tail_3nu","tail_4nu","p3_corrected","p4_corrected","cls_corrected","q","observed_test_statistic","tested_point_index","figure_point_index"
"fig3a","0.06309573444801933","0.00013593563908785255","5000","2803","2788","0.5606878624275144","0.5576884623075385","0.9946504992867334","0.5296540691861629","-0.011063906335749607","734","734"
"fig3a","0.06309573444801933","0.00015848931924611142","5000","2788","2773","0.5576884623075385","0.5546890621875625","0.9946217282179992","0.5268046390721856","-0.012896490242042091","735","735"
"fig3a","0.06309573444801933","0.00018478497974222906","5000","2814","2772","0.562887422515497","0.554489102179564","0.9850799289520424","0.5263447310537892","-0.01503202106448498","736","736"
"fig3a","0.06309573444801933","0.00021544346900318845","5000","2764","2758","0.5528894221155769","0.5516896620675865","0.9978300180831827","0.5240451909618077","-0.01752036536703372","737","737"
"fig3a","0.06309573444801933","0.00025118864315095795","5000","2807","2758","0.5614877024595081","0.5516896620675865","0.9825498575498577","0.5236152769446111","-0.020419521005095476","738","738"
"fig3a","0.06309573444801933","0.00029286445646252375","5000","2821","2775","0.5642871425714857","0.5550889822035593","0.9836995038979447","0.526874625074985","-0.023796915241632632","739","739"
"fig3a","0.06309573444801933","0.0003414548873833601","5000","2820","2778","0.5640871825634873","0.5556888622275545","0.9851116625310175","0.5274845030993802","-0.027730900013665405","740","740"
"fig3a","0.06309573444801933","0.00039810717055349735","5000","2894","2932","0.5788842231553689","0.5864827034593081","1.0","0.5575384923015396","-0.03231247055168751","741","741"
"fig3a","0.06309573444801933","0.00046415888336127773","5000","2890","2914","0.5780843831233753","0.5828834233153369","1.0","0.5539792041591681","-0.03764723561087635","742","742"
"fig3a","0.06309573444801933","0.0005411695265464637","5000","2861","2842","0.5722855428914218","0.5684863027394521","0.993361285814116","0.539872025594881","-0.04385766913810585","743","743"
"fig3a","0.06309573444801933","0.000630957344480193","5000","2939","2846","0.587882423515297","0.5692861427714457","0.9683673469387756","0.5398920215956808","-0.051085673941543064","744","744"
"fig3a","0.06309573444801933","0.0007356422544596414","5000","2932","2895","0.5864827034593081","0.5790841831633673","0.9873849301056938","0.5497600479904019","-0.05949548732257881","745","745"
"fig3a","0.06309573444801933","0.0008576958985908946","5000","3003","2888","0.6006798640271945","0.5776844631073785","0.9617177097203728","0.5476504699060188","-0.06927695595709338","746","746"
"fig3a","0.06309573444801933","0.001","5000","2977","2901","0.5954809038192361","0.5802839432113577","0.9744795164539959","0.5505098980203958","-0.08064920155567279","747","747"
"fig3a","0.06309573444801933","0.001165914401179831","5000","2974","2956","0.594881023795241","0.5912817436512697","0.9939495798319327","0.5615376924615076","-0.09386468858303942","748","748"
"fig3a","0.06309573444801933","0.0013593563908785254","5000","2972","2958","0.5944811037792441","0.5916816636672666","0.9952909519004374","0.5619576084783044","-0.10921368870032211","749","749"
"fig3a","0.06309573444801933","0.001584893192461114","5000","3008","2954","0.6016796640671865","0.590881823635273","0.9820538384845464","0.5607978404319136","-0.1270291109590005","750","750"
"fig3a","0.06309573444801933","0.0018478497974222907","5000","3057","2941","0.6114777044591082","0.5882823435312937","0.962066710268149","0.5577084583083383","-0.14769162867560226","751","751"
"fig3a","0.06309573444801933","0.002154434690031882","5000","3015","2999","0.6030793841231754","0.5998800239952009","0.9946949602122014","0.5697260547890421","-0.1716349786960336","752","752"
"fig3a","0.06309573444801933","0.0025118864315095794","5000","3018","2994","0.6036792641471705","0.598880223955209","0.992050347797284","0.5686962607478505","-0.19935123021548407","753","753"
"fig3a","0.06309573444801933","0.0029286445646252374","5000","3169","3088","0.633873225354929","0.6176764647070586","0.974447949526814","0.5859828034393122","-0.23139571047670415","754","754"
"fig3a","0.06309573444801933","0.003414548873833601","5000","3207","3092","0.6414717056588682","0.6184763047390522","0.9641521197007482","0.5864027194561088","-0.26839112305793833","755","755"
"fig3a","0.06309573444801933","0.003981071705534973","5000","3178","3082","0.6356728654269146","0.6164767046590682","0.9698018244731048","0.5846930613877225","-0.3110301878784867","756","756"
"fig3a","0.06309573444801933","0.004641588833612782","5000","3252","3049","0.6504699060187963","0.609878024395121","0.9375960651706117","0.5773545290941812","-0.3600758537573938","757","757"
"fig3a","0.06309573444801933","0.0054116952654646375","5000","3201","3082","0.6402719456108779","0.6164767046590682","0.9628357276702061","0.5844631073785244","-0.4163577640330516","758","758"
"fig3a","0.06309573444801933","0.006309573444801929","5000","3268","3060","0.6536692661467707","0.6120775844831033","0.9363719791985315","0.5793941211757648","-0.4807631687206708","759","759"
"fig3a","0.06309573444801933","0.007356422544596414","5000","3247","3017","0.6494701059788043","0.6034793041391722","0.9291871921182265","0.571005798840232","-0.5542198448238196","760","760"
"fig3a","0.06309573444801933","0.008576958985908946","5000","3295","2998","0.6590681863627275","0.5996800639872025","0.9098907766990291","0.5667266546690661","-0.637667778423122","761","761"
"fig3a","0.06309573444801933","0.01","5000","3317","2935","0.6634673065386922","0.5870825834833033","0.8848704038577456","0.5539092181563687","-0.7320153465315684","762","762"
"fig3a","0.06309573444801933","0.01165914401179831","5000","3330","2866","0.6660667866426715","0.5732853429314138","0.860702491744221","0.5399820035992802","-0.8380744854435704","763","763"
"fig3a","0.06309573444801933","0.013593563908785255","5000","3358","2834","0.6716656668666267","0.5668866226754649","0.8440011908306043","0.5333033393321335","-0.9564678284236834","764","764"
"fig3a","0.06309573444801933","0.01584893192461114","5000","3296","2744","0.6592681463707258","0.5488902219556089","0.8325750682438581","0.5159268146370726","-1.0874990438256305","765","765"
"fig3a","0.06309573444801933","0.018478497974222907","5000","3240","2611","0.6480703859228154","0.5222955408918216","0.8059240975007714","0.48989202159568085","-1.230975647531693","766","766"
"fig3a","0.06309573444801933","0.021544346900318843","5000","3243","2479","0.6486702659468107","0.4959008198360328","0.7644882860665845","0.4634673065386923","-1.3859715021737316","767","767"
"fig3a","0.06309573444801933","0.025118864315095794","5000","3297","2266","0.6594681063787242","0.4533093381323735","0.6873862947240752","0.4203359328134373","-1.5505142365887536","768","768"
"fig3a","0.06309573444801933","0.029286445646252372","5000","3205","2141","0.6410717856428714","0.4283143371325735","0.6681222707423582","0.3962607478504299","-1.7211812240654751","769","769"
"fig3a","0.06309573444801933","0.034145488738336005","5000","3111","1924","0.6222755448910218","0.38492301539692064","0.6185732647814911","0.35380923815236953","-1.8925869923244534","770","770"
"fig3a","0.06309573444801933","0.039810717055349734","5000","3102","1636","0.6204759048190361","0.32733453309338134","0.5275539800193362","0.29631073785242956","-2.0567456091837357","771","771"
"fig3a","0.06309573444801933","0.046415888336127774","5000","3030","1470","0.6060787842431514","0.29414117176564686","0.48531837677334205","0.2638372325534893","-2.202294461487554","772","772"
"fig3a","0.06309573444801933","0.054116952654646375","5000","2903","1063","0.5806838632273545","0.21275744851029793","0.36639118457300274","0.1837232553489302","-2.3135718043255906","773","773"
"fig3a","0.06309573444801933","0.0630957344480193","5000","2799","835","0.5598880223955209","0.16716656668666266","0.29857142857142854","0.1391721655668866","-2.369550407229326","774","774"
"fig3a","0.06309573444801933","0.07356422544596414","5000","2605","507","0.5210957808438312","0.10157968406318736","0.19493476592478895","0.0755248950209958","-2.34264432608245","775","775"
"fig3a","0.06309573444801933","0.08576958985908938","5000","2457","324","0.49150169966006796","0.0649870025994801","0.1322213181448332","0.04041191761647671","-2.1974256720633605","776","776"
"fig3a","0.06309573444801933","0.1","5000","2211","178","0.4423115376924615","0.03579284143171366","0.08092224231464738","0.01367726454709058","-1.8893129584714643","777","777"
"fig3a","0.06309573444801933","0.11659144011798311","5000","2030","90","0.40611877624475107","0.018196360727854428","0.044805514524864594","-0.0021095780843831263","-1.3806527981868726","778","778"
"fig3a","0.06309573444801933","0.13593563908785256","5000","1793","29","0.3587282543491302","0.00599880023995201","0.016722408026755852","-0.0119376124775045","-0.6114371814126685","779","779"
"fig3a","0.06309573444801933","0.1584893192461114","5000","1577","9","0.3155368926214757","0.001999600079984003","0.0063371356147021544","-0.013777244551089782","0.520892640970402","780","780"
"fig3a","0.06309573444801933","0.18478497974222907","5000","1276","1","0.2553489302139572","0.0003999200159968006","0.0015661707126076742","-0.01236752649470106","2.1186246482008073","781","781"
"fig3a","0.06309573444801933","0.21544346900318845","5000","1108","2","0.22175564887022595","0.0005998800239952009","0.0027051397655545534","-0.010487902419516098","4.290291240486141","782","782"
"fig3a","0.06309573444801933","0.25118864315095796","5000","907","0","0.18156368726254749","0.0001999600079984003","0.0011013215859030836","-0.008878224355128975","7.152036554937354","783","783"
"fig3a","0.06309573444801933","0.29286445646252374","5000","800","0","0.16016796640671865","0.0001999600079984003","0.0012484394506866417","-0.007808438312337533","10.825736750004637","784","784"
"fig3a","0.06309573444801933","0.34145488738336005","5000","669","0","0.1339732053589282","0.0001999600079984003","0.0014925373134328358","-0.00649870025994801","15.435411497010534","785","785"
"fig3a","0.06309573444801933","0.3981071705534973","5000","576","0","0.11537692461507698","0.0001999600079984003","0.0017331022530329288","-0.005568886222755449","21.10250135551746","786","786"
"fig3a","0.06309573444801933","0.46415888336127775","5000","543","0","0.10877824435112977","0.0001999600079984003","0.001838235294117647","-0.005238952209558089","27.9404322723027","787","787"
"fig3a","0.06309573444801933","0.5411695265464638","5000","468","0","0.09378124375124974","0.0001999600079984003","0.0021321961620469083","-0.004489102179564087","36.05452853367862","788","788"
"fig3a","0.06309573444801933","0.630957344480193","5000","446","0","0.08938212357528494","0.0001999600079984003","0.0022371364653243847","-0.0042691461707658465","45.57420938985575","789","789"
"fig3a","0.06309573444801933","0.7356422544596414","5000","443","0","0.08878224355128975","0.0001999600079984003","0.0022522522522522522","-0.004239152169566087","56.59956316388241","790","790"
"fig3a","0.06309573444801933","0.8576958985908937","5000","427","0","0.08558288342331534","0.0001999600079984003","0.002336448598130841","-0.004079184163167366","69.20871480421411","791","791"
"fig3a","0.06309573444801933","1.0","5000","380","0","0.07618476304739052","0.0001999600079984003","0.0026246719160104987","-0.003609278144371126","83.46321005471265","792","792"
"fig3a","0.07356422544596414","0.0001","5000","2768","2797","0.5536892621475705","0.5594881023795241","1.0","0.5318036392721456","-0.010935974553660799","793","793"
"fig3a","0.07356422544596414","0.00011659144011798323","5000","2784","2806","0.5568886222755449","0.5612877424515097","1.0","0.5334433113377325","-0.012747405422828706","794","794"
"fig3a","0.07356422544596414","0.00013593563908785255","5000","2817","2800","0.5634873025394921","0.5600879824035193","0.9939673527324344","0.5319136172765447","-0.014858299703519151","795","795"
"fig3a","0.07356422544596414","0.00015848931924611142","5000","2769","2773","0.5538892221555689","0.5546890621875625","1.0","0.5269946010797841","-0.017317955355110826","796","796"
"fig3a","0.07356422544596414","0.00018478497974222906","5000","2791","2853","0.5582883423315337","0.5706858628274345","1.0","0.5427714457108578","-0.02018371063820723","797","797"
"fig3a","0.07356422544596414","0.00021544346900318845","5000","2899","2803","0.5798840231953609","0.5606878624275144","0.9668965517241379","0.5316936612677464","-0.02352222833644646","798","798"
"fig3a","0.07356422544596414","0.00025118864315095795","5000","2840","2820","0.5680863827234554","0.5640871825634873","0.9929602252727913","0.5356828634273145","-0.0274109752462266","799","799"
"fig3a","0.07356422544596414","0.00029286445646252375","5000","2895","2836","0.5790841831633673","0.5672865426914617","0.9796270718232045","0.5383323335332934","-0.03193992297752857","800","800"
"fig3a","0.07356422544596414","0.0003414548873833601","5000","2815","2842","0.5630873825234953","0.5684863027394521","1.0","0.5403319336132774","-0.03721349820128239","801","801"
"fig3a","0.07356422544596414","0.00039810717055349735","5000","2886","2882","0.5772845430913818","0.5764847030593881","0.9986144786976099","0.5476204759048191","-0.043352812067155355","802","802"
"fig3a","0.07356422544596414","0.00046415888336127773","5000","2893","2824","0.5786842631473705","0.564887022595481","0.976157567380788","0.5359528094381124","-0.050498199370423436","803","803"
"fig3a","0.07356422544596414","0.0005411695265464637","5000","2932","2938","0.5864827034593081","0.5876824635072986","1.0","0.5583583283343332","-0.058812097544546305","804","804"
"fig3a","0.07356422544596414","0.000630957344480193","5000","2890","2884","0.5780843831233753","0.5768846230753849","0.9979245935662401","0.5479804039192161","-0.06848229309559883","805","805"
"fig3a","0.07356422544596414","0.0007356422544596414","5000","2982","2896","0.5964807038592281","0.5792841431713657","0.9711699631243714","0.5494601079784043","-0.07972555760187561","806","806"
"fig3a","0.07356422544596414","0.0008576958985908946","5000","2977","2949","0.5954809038192361","0.589882023595281","0.9905977165883144","0.5601079784043191","-0.09279168557952744","807","807"
"fig3a","0.07356422544596414","0.001","5000","3003","2943","0.6006798640271945","0.5886822635472906","0.9800266311584556","0.5586482703459309","-0.10796793045835784","808","808"
"fig3a","0.07356422544596414","0.001165914401179831","5000","2967","2970","0.5934813037392521","0.5940811837632474","1.0","0.5644071185762848","-0.12558381007448816","809","809"
"fig3a","0.07356422544596414","0.0013593563908785254","5000","3047","3011","0.6094781043791242","0.6022795440911818","0.9881889763779528","0.5718056388722256","-0.14601621610654547","810","810"
"fig3a","0.07356422544596414","0.001584893192461114","5000","2964","2975","0.592881423715257","0.5950809838032394","1.0","0.5654369126174765","-0.16969470811918086","811","811"
"fig3a","0.07356422544596414","0.0018478497974222907","5000","3106","3012","0.6212757448510298","0.6024795040991802","0.9697457354361121","0.5714157168566287","-0.19710679638032502","812","812"
"fig3a","0.07356422544596414","0.002154434690031882","5000","3062","3005","0.6124775044991002","0.6010797840431914","0.9813907933398629","0.5704559088182364","-0.2288029104183238","813","813"
"fig3a","0.07356422544596414","0.0025118864315095794","5000","3097","3001","0.6194761047790442","0.6002799440111978","0.9690122659780503","0.5693061387722456","-0.2654006022108035","814","814"
"fig3a","0.07356422544596414","0.0029286445646252374","5000","3121","2986","0.6242751449710058","0.5972805438912218","0.9567584881486227","0.5660667866426715","-0.30758733085215795","815","815"
"fig3a","0.07356422544596414","0.003414548873833601","5000","3172","3042","0.6344731053789242","0.6084783043391322","0.9590293098014497","0.576754649070186","-0.35612090312156397","816","816"
"fig3a","0.07356422544596414","0.003981071705534973","5000","3272","3053","0.6544691061787642","0.6106778644271146","0.9330889092575619","0.5779544091181764","-0.4118262813579463","817","817"
"fig3a","0.07356422544596414","0.004641588833612782","5000","3207","3033","0.6414717056588682","0.6066786642671466","0.9457605985037406","0.5746050789842031","-0.47558699209332644","818","818"
"fig3a","0.07356422544596414","0.0054116952654646375","5000","3242","3019","0.6484703059388123","0.6038792241551689","0.9312365094048719","0.5714557088582283","-0.5483287478651278","819","819"
"fig3a","0.07356422544596414","0.006309573444801929","5000","3307","2934","0.6614677064587082","0.586882623475305","0.887243047158404","0.5538092381523696","-0.6309920992196112","820","820"
"fig3a","0.07356422544596414","0.007356422544596414","5000","3246","2969","0.6492701459708058","0.593881223755249","0.9146904835232523","0.5614177164567087","-0.724489932142518","821","821"
"fig3a","0.07356422544596414","0.008576958985908946","5000","3181","2855","0.6362727454509098","0.5710857828434314","0.8975487115022","0.5392721455708859","-0.829644389084649","822","822"
"fig3a","0.07356422544596414","0.01","5000","3263","2773","0.6526694661067787","0.5546890621875625","0.8498774509803921","0.5220555888822236","-0.9470963005662156","823","823"
"fig3a","0.07356422544596414","0.01165914401179831","5000","3237","2689","0.6474705058988203","0.5378924215156968","0.8307597282273007","0.5055188962207559","-1.0771784708679206","824","824"
"fig3a","0.07356422544596414","0.013593563908785255","5000","3269","2618","0.6538692261547691","0.5236952609478105","0.8009174311926606","0.49100179964007207","-1.2197422033861187","825","825"
"fig3a","0.07356422544596414","0.01584893192461114","5000","3291","2469","0.6582683463307338","0.4939012197560488","0.7503037667071689","0.4609878024395121","-1.3739243736809499","826","826"
"fig3a","0.07356422544596414","0.018478497974222907","5000","3246","2285","0.6492701459708058","0.45710857828434315","0.7040344933785033","0.42464507098580284","-1.537840339242706","827","827"
"fig3a","0.07356422544596414","0.021544346900318843","5000","3173","2111","0.6346730653869226","0.42231553689262147","0.665406427221172","0.39058188362327534","-1.708186305912534","828","828"
"fig3a","0.07356422544596414","0.025118864315095794","5000","3187","1934","0.6374725054989002","0.3869226154769046","0.6069636135508155","0.35504899020195957","-1.8797338857457362","829","829"
"fig3a","0.07356422544596414","0.029286445646252372","5000","3071","1655","0.6142771445710857","0.3311337732453509","0.5390625","0.30041991601679663","-2.0447000773209254","830","830"
"fig3a","0.07356422544596414","0.034145488738336005","5000","2973","1415","0.5946810637872425","0.28314337132573486","0.47612642905178215","0.25340931813637274","-2.191978537483692","831","831"
"fig3a","0.07356422544596414","0.039810717055349734","5000","2866","1034","0.5732853429314138","0.20695860827834434","0.3610045343564702","0.17829434113177364","-2.306223680391099","832","832"
"fig3a","0.07356422544596414","0.046415888336127774","5000","2840","823","0.5680863827234554","0.16476704659068186","0.2900387187609996","0.1363627274545091","-2.3667887580783713","833","833"
"fig3a","0.07356422544596414","0.054116952654646375","5000","2576","568","0.5152969406118776","0.11377724455108978","0.22079937912301129","0.0880123975204959","-2.3465334471153767","834","834"
"fig3a","0.07356422544596414","0.0630957344480193","5000","2417","329","0.483503299340132","0.06598680263947211","0.13647642679900746","0.04181163767246551","-2.210536036586177","835","835"
"fig3a","0.07356422544596414","0.07356422544596414","5000","2260","169","0.4521095780843831","0.033993201359728054","0.07518796992481203","0.011387722455508897","-1.9147698909469","836","836"
"fig3a","0.07356422544596414","0.08576958985908938","5000","1926","91","0.3853229354129174","0.01839632073585283","0.04774260508562533","-0.0008698260347930406","-1.4359542157933163","837","837"
"fig3a","0.07356422544596414","0.1","5000","1745","29","0.34913017396520696","0.00599880023995201","0.01718213058419244","-0.011457708458308338","-0.717121154354885","838","838"
"fig3a","0.07356422544596414","0.11659144011798311","5000","1532","7","0.3065386922615477","0.0015996800639872025","0.005218525766470972","-0.013727254549090183","0.35549615225954767","839","839"
"fig3a","0.07356422544596414","0.13593563908785256","5000","1350","6","0.27014597080583885","0.0013997200559888023","0.005181347150259067","-0.012107578484303142","1.8907953989725002","840","840"
"fig3a","0.07356422544596414","0.1584893192461114","5000","1159","0","0.23195360927814437","0.0001999600079984003","0.0008620689655172414","-0.01139772045590882","4.000733596457621","841","841"
"fig3a","0.07356422544596414","0.18478497974222907","5000","890","0","0.17816436712657469","0.0001999600079984003","0.0011223344556677889","-0.008708258348330335","6.804165163892037","842","842"
"fig3a","0.07356422544596414","0.21544346900318845","5000","808","0","0.16176764647070585","0.0001999600079984003","0.0012360939431396787","-0.007888422315536893","10.425712481353003","843","843"
"fig3a","0.07356422544596414","0.25118864315095796","5000","725","0","0.14517096580683864","0.0001999600079984003","0.001377410468319559","-0.0070585882823435316","14.992367289100429","844","844"
"fig3a","0.07356422544596414","0.29286445646252374","5000","565","0","0.11317736452709458","0.0001999600079984003","0.0017667844522968198","-0.005458908218356329","20.628771689934524","845","845"
"fig3a","0.07356422544596414","0.34145488738336005","5000","534","0","0.10697860427914417","0.0001999600079984003","0.0018691588785046728","-0.005148970205958808","27.451692137116737","846","846"
"fig3a","0.07356422544596414","0.3981071705534973","5000","458","0","0.09178164367126575","0.0001999600079984003","0.0021786492374727667","-0.004389122175564887","35.56420154646753","847","847"
"fig3a","0.07356422544596414","0.46415888336127775","5000","452","0","0.09058188362327535","0.0001999600079984003","0.002207505518763797","-0.004329134173165368","45.05043448752747","848","848"
"fig3a","0.07356422544596414","0.5411695265464638","5000","360","0","0.07218556288742252","0.0001999600079984003","0.0027700831024930744","-0.0034093181363727258","56.020589607553944","849","849"
"fig3a","0.07356422544596414","0.630957344480193","5000","363","0","0.07278544291141771","0.0001999600079984003","0.0027472527472527475","-0.0034393121375724854","68.57924667806202","850","850"
"fig3a","0.07356422544596414","0.7356422544596414","5000","401","0","0.08038392321535692","0.0001999600079984003","0.0024875621890547263","-0.0038192361527694457","82.78957274624071","851","851"
"fig3a","0.07356422544596414","0.8576958985908937","5000","335","0","0.06718656268746251","0.0001999600079984003","0.002976190476190476","-0.003159368126374725","98.69979693918862","852","852"
"fig3a","0.07356422544596414","1.0","5000","327","0","0.0655868826234753","0.0001999600079984003","0.003048780487804878","-0.0030793841231753646","116.3471817683643","853","853"
"fig3a","0.08576958985908942","0.0001","5000","2848","2771","0.5696860627874425","0.5542891421715657","0.9729729729729729","0.5258048390321935","-0.014625631329096223","854","854"
"fig3a","0.08576958985908942","0.00011659144011798323","5000","2788","2794","0.5576884623075385","0.5588882223555289","1.0","0.531003799240152","-0.017046860246182405","855","855"
"fig3a","0.08576958985908942","0.00013593563908785255","5000","2855","2793","0.5710857828434314","0.5586882623475304","0.9782913165266105","0.5301339732053588","-0.019867876500399007","856","856"
"fig3a","0.08576958985908942","0.00015848931924611142","5000","2823","2806","0.5646870625874825","0.5612877424515097","0.9939801699716715","0.5330533893221355","-0.023154318248117534","857","857"
"fig3a","0.08576958985908942","0.00018478497974222906","5000","2767","2879","0.553489302139572","0.5758848230353929","1.0","0.5482103579284143","-0.02698246576912311","858","858"
"fig3a","0.08576958985908942","0.00021544346900318845","5000","2896","2834","0.5792841431713657","0.5668866226754649","0.97859855022437","0.5379224155168966","-0.03144091830822049","859","859"
"fig3a","0.08576958985908942","0.00025118864315095795","5000","2883","2910","0.5766846630673865","0.5820835832833433","1.0","0.553249350129974","-0.03663251740832152","860","860"
"fig3a","0.08576958985908942","0.00029286445646252375","5000","2888","2868","0.5776844631073785","0.5736852629474105","0.9930771893388716","0.5448010397920415","-0.042676546347308886","861","861"
"fig3a","0.08576958985908942","0.0003414548873833601","5000","2901","2907","0.5802839432113577","0.5814837032593482","1.0","0.5524695060987803","-0.049711236225221","862","862"
"fig3a","0.08576958985908942","0.00039810717055349735","5000","2937","2899","0.5874825034993001","0.5798840231953609","0.987066031313819","0.550509898020396","-0.05789660893961468","863","863"
"fig3a","0.08576958985908942","0.00046415888336127773","5000","2925","2956","0.5850829834033193","0.5912817436512697","1.0","0.5620275944811037","-0.06741768504190304","864","864"
"fig3a","0.08576958985908942","0.0005411695265464637","5000","2879","2911","0.5758848230353929","0.5822835432913417","1.0","0.553489302139572","-0.078488079387796","865","865"
"fig3a","0.08576958985908942","0.000630957344480193","5000","2922","2935","0.5844831033793242","0.5870825834833033","1.0","0.5578584283143371","-0.09135399816852896","866","866"
"fig3a","0.08576958985908942","0.0007356422544596414","5000","2940","2941","0.5880823835232953","0.5882823435312937","1.0","0.5588782243551289","-0.10629863561069897","867","867"
"fig3a","0.08576958985908942","0.0008576958985908946","5000","3012","2898","0.6024795040991802","0.5796840631873625","0.9621639561898441","0.5495600879824035","-0.12364694486925032","868","868"
"fig3a","0.08576958985908942","0.001","5000","3012","2924","0.6024795040991802","0.584883023395321","0.9707932293395287","0.5547590481903619","-0.1437707220540858","869","869"
"fig3a","0.08576958985908942","0.001165914401179831","5000","3020","3003","0.6040791841631674","0.6006798640271945","0.9943727242634888","0.5704759048190362","-0.1670938905627395","870","870"
"fig3a","0.08576958985908942","0.0013593563908785254","5000","3074","2981","0.614877024595081","0.5962807438512298","0.9697560975609756","0.5655368926214757","-0.19409779903392632","871","871"
"fig3a","0.08576958985908942","0.001584893192461114","5000","3065","2979","0.6130773845230953","0.595880823835233","0.9719504240052187","0.5652269546090782","-0.22532624253449285","872","872"
"fig3a","0.08576958985908942","0.0018478497974222907","5000","3061","3026","0.6122775444911018","0.6052789442111578","0.988569562377531","0.5746650669866027","-0.2613897731876591","873","873"
"fig3a","0.08576958985908942","0.002154434690031882","5000","3092","3026","0.6184763047390522","0.6052789442111578","0.9786614936954413","0.5743551289742052","-0.3029686704069263","874","874"
"fig3a","0.08576958985908942","0.0025118864315095794","5000","3149","3053","0.629874025194961","0.6106778644271146","0.9695238095238095","0.5791841631673665","-0.3508136762258687","875","875"
"fig3a","0.08576958985908942","0.0029286445646252374","5000","3190","3030","0.6380723855228955","0.6060787842431514","0.9498589783766844","0.5741751649670066","-0.4057432479316674","876","876"
"fig3a","0.08576958985908942","0.003414548873833601","5000","3216","3005","0.6432713457308539","0.6010797840431914","0.9344109418713087","0.5689162167566487","-0.46863561431456446","877","877"
"fig3a","0.08576958985908942","0.003981071705534973","5000","3265","3008","0.6530693861227754","0.6016796640671865","0.921310471524801","0.5690261947610478","-0.5404133152854342","878","878"
"fig3a","0.08576958985908942","0.004641588833612782","5000","3287","2979","0.6574685062987402","0.595880823835233","0.9063260340632605","0.563007398520296","-0.622017126104879","879","879"
"fig3a","0.08576958985908942","0.0054116952654646375","5000","3248","2926","0.6496700659868027","0.5852829434113177","0.9008925823330255","0.5527994401119776","-0.7143652844202393","880","880"
"fig3a","0.08576958985908942","0.006309573444801929","5000","3261","2823","0.6522695460907818","0.5646870625874825","0.8657265481299816","0.5320735852829434","-0.8182927206272552","881","881"
"fig3a","0.08576958985908942","0.007356422544596414","5000","3241","2820","0.6482703459308138","0.5640871825634873","0.8701418877236275","0.5316736652669466","-0.9344635186493235","882","882"
"fig3a","0.08576958985908942","0.008576958985908946","5000","3283","2672","0.6566686662667467","0.5344931013797241","0.81394640682095","0.5016596680663867","-1.0632481030220617","883","883"
"fig3a","0.08576958985908942","0.01","5000","3250","2604","0.6500699860027994","0.5208958208358329","0.8012919101814827","0.4883923215356929","-1.2045546911214728","884","884"
"fig3a","0.08576958985908942","0.01165914401179831","5000","3245","2439","0.6490701859628074","0.4879024195160968","0.751694393099199","0.4554489102179564","-1.3576024529525625","885","885"
"fig3a","0.08576958985908942","0.013593563908785255","5000","3184","2294","0.636872625474905","0.4589082183563287","0.7205651491365778","0.4270645870825835","-1.5206217518962717","886","886"
"fig3a","0.08576958985908942","0.01584893192461114","5000","3110","2138","0.6220755848830234","0.4277144571085783","0.6875602700096433","0.39661067786442716","-1.6904650759212814","887","887"
"fig3a","0.08576958985908942","0.018478497974222907","5000","3139","1947","0.627874425114977","0.3895220955808838","0.6203821656050955","0.35812837432513495","-1.8621112286937205","888","888"
"fig3a","0.08576958985908942","0.021544346900318843","5000","3079","1737","0.615876824635073","0.34753049390121976","0.5642857142857143","0.3167366526694661","-2.0280456171788046","889","889"
"fig3a","0.08576958985908942","0.025118864315095794","5000","2967","1390","0.5934813037392521","0.27814437112577484","0.4686657681940701","0.24847030593881222","-2.177501798621279","890","890"
"fig3a","0.08576958985908942","0.029286445646252372","5000","2867","1071","0.5734853029394121","0.21435712857428516","0.37377963737796377","0.18568286342731455","-2.2955547254286444","891","891"
"fig3a","0.08576958985908942","0.034145488738336005","5000","2762","883","0.55248950209958","0.1767646470705859","0.31994209192906264","0.1491401719656069","-2.362065296439823","892","892"
"fig3a","0.08576958985908942","0.039810717055349734","5000","2636","531","0.5272945410917816","0.10637872425514897","0.2017444065225635","0.08001399720055988","-2.3504897363572184","893","893"
"fig3a","0.08576958985908942","0.046415888336127774","5000","2392","344","0.47850429914017195","0.06898620275944811","0.14417049728374426","0.045060987802439514","-2.2265865091848696","894","894"
"fig3a","0.08576958985908942","0.054116952654646375","5000","2229","191","0.4459108178364327","0.03839232153569286","0.08609865470852017","0.01609678064387122","-1.9470778414155916","895","895"
"fig3a","0.08576958985908942","0.0630957344480193","5000","1967","108","0.3935212957408518","0.021795640871825634","0.05538617886178862","0.002119576084783043","-1.498996252109464","896","896"
"fig3a","0.08576958985908942","0.07356422544596414","5000","1769","35","0.35392921415716855","0.007198560287942412","0.02033898305084746","-0.010497900419916016","-0.8428403782870078","897","897"
"fig3a","0.08576958985908942","0.08576958985908938","5000","1534","24","0.3069386122775445","0.004999000199960008","0.016286644951140065","-0.010347930413917218","0.146517607875694","898","898"
"fig3a","0.08576958985908942","0.1","5000","1320","2","0.2641471705658868","0.0005998800239952009","0.002271006813020439","-0.01260747850429914","1.5911191466429102","899","899"
"fig3a","0.08576958985908942","0.11659144011798311","5000","1125","1","0.22515496900619877","0.0003999200159968006","0.0017761989342806393","-0.01085782843431314","3.60897068690133","900","900"
"fig3a","0.08576958985908942","0.13593563908785256","5000","971","0","0.1943611277744451","0.0001999600079984003","0.0010288065843621398","-0.009518096380723857","6.322718681288819","901","901"
