"figure","mass","amplitude","toys_per_hypothesis","tail_3nu","tail_4nu","p3_corrected","p4_corrected","cls_corrected","q","observed_test_statistic","tested_point_index","figure_point_index"
"fig3a","0.34145488738336005","0.029286445646252372","5000","561","0","0.11237752449510098","0.0001999600079984003","0.0017793594306049821","-0.005418916216756649","29.230428728105807","1440","1440"
"fig3a","0.34145488738336005","0.034145488738336005","5000","592","0","0.11857628474305139","0.0001999600079984003","0.0016863406408094434","-0.005728854229154169","38.67194409200442","1441","1441"
"fig3a","0.34145488738336005","0.039810717055349734","5000","559","0","0.11197760447910418","0.0001999600079984003","0.0017857142857142857","-0.005398920215956809","50.52735134048396","1442","1442"
"fig3a","0.34145488738336005","0.046415888336127774","5000","548","0","0.10977804439112178","0.0001999600079984003","0.001821493624772313","-0.0052889422115576885","64.95935704550863","1443","1443"
"fig3a","0.34145488738336005","0.054116952654646375","5000","508","0","0.10177964407118577","0.0001999600079984003","0.0019646365422396855","-0.0048890221955608885","82.02092836024542","1444","1444"
"fig3a","0.34145488738336005","0.0630957344480193","5000","485","0","0.09718056388722256","0.0001999600079984003","0.0020576131687242796","-0.004659068186362728","101.68418369705074","1445","1445"
"fig3a","0.34145488738336005","0.07356422544596414","5000","488","0","0.09778044391121776","0.0001999600079984003","0.0020449897750511245","-0.004689062187562488","123.85148768971334","1446","1446"
"fig3a","0.34145488738336005","0.08576958985908938","5000","522","0","0.10457908418316336","0.0001999600079984003","0.0019120458891013384","-0.005028994201159768","148.36412747373532","1447","1447"
"fig3a","0.34145488738336005","0.1","5000","505","0","0.10117976404719056","0.0001999600079984003","0.001976284584980237","-0.004859028194361128","175.01376012910708","1448","1448"
"fig3a","0.34145488738336005","0.11659144011798311","5000","535","0","0.10717856428714258","0.0001999600079984003","0.0018656716417910445","-0.005158968206358729","203.55720583044598","1449","1449"
"fig3a","0.34145488738336005","0.13593563908785256","5000","531","0","0.10637872425514897","0.0001999600079984003","0.0018796992481203009","-0.005118976204759048","233.74252871711263","1450","1450"
"fig3a","0.34145488738336005","0.1584893192461114","5000","533","0","0.10677864427114576","0.0001999600079984003","0.0018726591760299626","-0.005138972205558888","265.9127274610321","1451","1451"
"fig3a","0.34145488738336005","0.18478497974222907","5000","543","0","0.10877824435112977","0.0001999600079984003","0.001838235294117647","-0.005238952209558089","300.39048292069236","1452","1452"
"fig3a","0.34145488738336005","0.21544346900318845","5000","551","0","0.11037792441511697","0.0001999600079984003","0.0018115942028985507","-0.005318936212757449","337.29504171414345","1453","1453"
"fig3a","0.34145488738336005","0.25118864315095796","5000","556","0","0.11137772445510898","0.0001999600079984003","0.0017953321364452424","-0.0053689262147570485","376.8795592761972","1454","1454"
"fig3a","0.34145488738336005","0.29286445646252374","5000","536","0","0.10737852429514097","0.0001999600079984003","0.00186219739292365","-0.005168966206758648","419.61169666110385","1455","1455"
"fig3a","0.34145488738336005","0.34145488738336005","5000","521","0","0.10437912417516497","0.0001999600079984003","0.0019157088122605363","-0.005018996200759848","466.30070449180363","1456","1456"
"fig3a","0.34145488738336005","0.3981071705534973","5000","522","0","0.10457908418316336","0.0001999600079984003","0.0019120458891013384","-0.005028994201159768","518.3096577396445","1457","1457"
"fig3a","0.34145488738336005","0.46415888336127775","5000","520","0","0.10417916416716656","0.0001999600079984003","0.0019193857965451055","-0.005008998200359928","577.9327247144149","1458","1458"
"fig3a","0.34145488738336005","0.5411695265464638","5000","490","0","0.09818036392721456","0.0001999600079984003","0.002036659877800407","-0.004709058188362328","649.112748577558","1459","1459"
"fig3a","0.34145488738336005","0.630957344480193","5000","423","0","0.08478304339132174","0.0001999600079984003","0.0023584905660377358","-0.004039192161567687","738.9131291103706","1460","1460"
"fig3a","0.34145488738336005","0.7356422544596414","5000","399","0","0.07998400319936012","0.0001999600079984003","0.0025","-0.003799240151969606","860.815365084733","1461","1461"
"fig3a","0.34145488738336005","0.8576958985908937","5000","287","0","0.057588482303539294","0.0001999600079984003","0.003472222222222222","-0.0026794641071785645","1042.954337880004","1462","1462"
"fig3a","0.34145488738336005","1.0","5000","224","0","0.04499100179964007","0.0001999600079984003","0.0044444444444444444","-0.002049590081983603","1351.802096031729","1463","1463"
"fig3a","0.3981071705534973","0.0001","5000","1786","1693","0.3573285342931414","0.33873225354929015","0.9479574706211528","0.3208658268346331","-0.09883009145659116","1464","1464"
"fig3a","0.3981071705534973","0.00011659144011798323","5000","1830","1626","0.366126774645071","0.32533493301339733","0.888585472419443","0.30702859428114376","-0.11476551040669847","1465","1465"
"fig3a","0.3981071705534973","0.00013593563908785255","5000","1799","1722","0.3599280143971206","0.34453109378124375","0.9572222222222222","0.3265346930613877","-0.13317992193651662","1466","1466"
"fig3a","0.3981071705534973","0.00015848931924611142","5000","1779","1666","0.35592881423715256","0.3333333333333333","0.9365168539325842","0.31553689262147566","-0.1544259818953151","1467","1467"
"fig3a","0.3981071705534973","0.00018478497974222906","5000","1784","1658","0.35692861427714456","0.3317336532693461","0.9294117647058824","0.3138872225554889","-0.1788941422904884","1468","1468"
"fig3a","0.3981071705534973","0.00021544346900318845","5000","1788","1639","0.3577284543091382","0.32793441311737653","0.9167132476243711","0.3100479904019196","-0.20701168575129714","1469","1469"
"fig3a","0.3981071705534973","0.00025118864315095795","5000","1767","1581","0.3535292941411718","0.3163367326534693","0.8947963800904977","0.2986602679464107","-0.23923911812272536","1470","1470"
"fig3a","0.3981071705534973","0.00029286445646252375","5000","1771","1647","0.35432913417316536","0.32953409318136373","0.9300225733634312","0.31181763647270544","-0.2760626564370625","1471","1471"
"fig3a","0.3981071705534973","0.0003414548873833601","5000","1840","1537","0.368126374725055","0.3075384923015397","0.8354155350353069","0.2891321735652869","-0.31798108143522086","1472","1472"
"fig3a","0.3981071705534973","0.00039810717055349735","5000","1783","1507","0.3567286542691462","0.3015396920615877","0.8452914798206278","0.2837032593481304","-0.365484605735503","1473","1473"
"fig3a","0.3981071705534973","0.00046415888336127773","5000","1806","1472","0.3613277344531094","0.29454109178164367","0.8151632540121748","0.2764747050589882","-0.41902260081170084","1474","1474"
"fig3a","0.3981071705534973","0.0005411695265464637","5000","1818","1480","0.36372725454909016","0.29614077184563087","0.8141836173721826","0.27795440911817637","-0.47895598161119324","1475","1475"
"fig3a","0.3981071705534973","0.000630957344480193","5000","1829","1388","0.3659268146370726","0.277744451109778","0.7590163934426228","0.25944811037792437","-0.545488715391798","1476","1476"
"fig3a","0.3981071705534973","0.0007356422544596414","5000","1762","1289","0.3525294941011798","0.2579484103179364","0.7317073170731707","0.24032193561287743","-0.6185712481660062","1477","1477"
"fig3a","0.3981071705534973","0.0008576958985908946","5000","1777","1183","0.35552889422115574","0.236752649470106","0.6659167604049495","0.2189762047590482","-0.6977665805364666","1478","1478"
"fig3a","0.3981071705534973","0.001","5000","1693","1143","0.33873225354929015","0.22875424915016995","0.6753246753246752","0.21181763647270543","-0.782067244755865","1479","1479"
"fig3a","0.3981071705534973","0.001165914401179831","5000","1707","966","0.34153169366126773","0.1933613277344531","0.5661592505854801","0.17628474305138972","-0.8696485436339003","1480","1480"
"fig3a","0.3981071705534973","0.0013593563908785254","5000","1658","881","0.3317336532693461","0.17636472705458908","0.5316455696202532","0.15977804439112178","-0.9575401821259675","1481","1481"
"fig3a","0.3981071705534973","0.001584893192461114","5000","1596","761","0.3193361327734453","0.15236952609478105","0.4771446462116469","0.1364027194561088","-1.0411950333889024","1482","1482"
"fig3a","0.3981071705534973","0.0018478497974222907","5000","1595","605","0.3191361727654469","0.12117576484703059","0.3796992481203007","0.10521895620875824","-1.1139305720773507","1483","1483"
"fig3a","0.3981071705534973","0.002154434690031882","5000","1568","527","0.3137372525494901","0.10557888422315537","0.3365200764818356","0.08989202159568085","-1.1662160427866297","1484","1484"
"fig3a","0.3981071705534973","0.0025118864315095794","5000","1498","372","0.2997400519896021","0.07458508298340331","0.2488325550366911","0.05959808038392321","-1.1847775684851172","1485","1485"
"fig3a","0.3981071705534973","0.0029286445646252374","5000","1404","256","0.28094381123775247","0.05138972205558888","0.18291814946619214","0.03734253149370126","-1.1514953508013548","1486","1486"
"fig3a","0.3981071705534973","0.003414548873833601","5000","1330","168","0.26614677064587083","0.033793241351729654","0.12697220135236664","0.02048590281943611","-1.0420734469529407","1487","1487"
"fig3a","0.3981071705534973","0.003981071705534973","5000","1274","86","0.2549490101979604","0.01739652069586083","0.06823529411764706","0.004649070185962809","-0.8244752043487722","1488","1488"
"fig3a","0.3981071705534973","0.004641588833612782","5000","1163","51","0.23275344931013797","0.010397920415916816","0.044673539518900345","-0.0012397520495900823","-0.45713826683967795","1489","1489"
"fig3a","0.3981071705534973","0.0054116952654646375","5000","1063","12","0.21275744851029793","0.002599480103979204","0.012218045112781956","-0.008038392321535692","0.11298619888390249","1490","1490"
"fig3a","0.3981071705534973","0.006309573444801929","5000","888","6","0.17776444711057787","0.0013997200559888023","0.007874015748031496","-0.007488502299540092","0.9524840602642826","1491","1491"
"fig3a","0.3981071705534973","0.007356422544596414","5000","824","4","0.16496700659868027","0.0009998000399920016","0.006060606060606061","-0.0072485502899420125","2.049151634163195","1492","1492"
"fig3a","0.3981071705534973","0.008576958985908946","5000","751","1","0.15036992601479704","0.0003999200159968006","0.0026595744680851063","-0.007118576284743052","3.4634231464295624","1493","1493"
"fig3a","0.3981071705534973","0.01","5000","713","0","0.14277144571085784","0.0001999600079984003","0.0014005602240896356","-0.006938612277544492","5.280927699304613","1494","1494"
"fig3a","0.3981071705534973","0.01165914401179831","5000","697","1","0.13957208558288342","0.0003999200159968006","0.0028653295128939827","-0.006578684263147371","7.615743027267683","1495","1495"
"fig3a","0.3981071705534973","0.013593563908785255","5000","652","0","0.1305738852229554","0.0001999600079984003","0.0015313935681470138","-0.00632873425314937","10.61091054542075","1496","1496"
"fig3a","0.3981071705534973","0.01584893192461114","5000","613","0","0.1227754449110178","0.0001999600079984003","0.0016286644951140064","-0.00593881223755249","14.443648744550472","1497","1497"
"fig3a","0.3981071705534973","0.018478497974222907","5000","607","0","0.12157568486302739","0.0001999600079984003","0.001644736842105263","-0.0058788242351529695","19.330517526337985","1498","1498"
"fig3a","0.3981071705534973","0.021544346900318843","5000","640","0","0.1281743651269746","0.0001999600079984003","0.0015600624024960997","-0.006208758248350331","25.532297163816338","1499","1499"
"fig3a","0.3981071705534973","0.025118864315095794","5000","586","0","0.11737652469506099","0.0001999600079984003","0.0017035775127768312","-0.00566886622675465","33.358315088431766","1500","1500"
"fig3a","0.3981071705534973","0.029286445646252372","5000","598","0","0.11977604479104179","0.0001999600079984003","0.001669449081803005","-0.005788842231553689","43.166431832209184","1501","1501"
"fig3a","0.3981071705534973","0.034145488738336005","5000","615","0","0.1231753649270146","0.0001999600079984003","0.0016233766233766233","-0.0059588082383523295","55.33578255382088","1502","1502"
"fig3a","0.3981071705534973","0.039810717055349734","5000","583","0","0.11677664467106579","0.0001999600079984003","0.0017123287671232876","-0.0056388722255548895","70.17889764564597","1503","1503"
"fig3a","0.3981071705534973","0.046415888336127774","5000","591","0","0.118376324735053","0.0001999600079984003","0.001689189189189189","-0.0057188562287542495","87.85851253351422","1504","1504"
"fig3a","0.3981071705534973","0.054116952654646375","5000","546","0","0.10937812437512498","0.0001999600079984003","0.0018281535648994513","-0.005268946210757849","108.39279814956569","1505","1505"
"fig3a","0.3981071705534973","0.0630957344480193","5000","553","0","0.11077784443111378","0.0001999600079984003","0.0018050541516245486","-0.005338932213557289","131.6925998831975","1506","1506"
"fig3a","0.3981071705534973","0.07356422544596414","5000","574","0","0.11497700459908018","0.0001999600079984003","0.0017391304347826088","-0.005548890221955609","157.5867576467612","1507","1507"
"fig3a","0.3981071705534973","0.08576958985908938","5000","561","0","0.11237752449510098","0.0001999600079984003","0.0017793594306049821","-0.005418916216756649","185.8400812016289","1508","1508"
"fig3a","0.3981071705534973","0.1","5000","575","0","0.11517696460707859","0.0001999600079984003","0.001736111111111111","-0.0055588882223555295","216.17102815325956","1509","1509"
"fig3a","0.3981071705534973","0.11659144011798311","5000","588","0","0.11777644471105779","0.0001999600079984003","0.001697792869269949","-0.005688862227554489","248.27053204223773","1510","1510"
"fig3a","0.3981071705534973","0.13593563908785256","5000","596","0","0.11937612477504499","0.0001999600079984003","0.0016750418760469012","-0.005768846230753849","281.9369270654679","1511","1511"
"fig3a","0.3981071705534973","0.1584893192461114","5000","596","0","0.11937612477504499","0.0001999600079984003","0.0016750418760469012","-0.005768846230753849","317.7473544475983","1512","1512"
"fig3a","0.3981071705534973","0.18478497974222907","5000","604","0","0.1209758048390322","0.0001999600079984003","0.001652892561983471","-0.005848830233953209","355.91487450240646","1513","1513"
"fig3a","0.3981071705534973","0.21544346900318845","5000","610","0","0.1221755648870226","0.0001999600079984003","0.001636661211129296","-0.00590881823635273","396.6616371201007","1514","1514"
"fig3a","0.3981071705534973","0.25118864315095796","5000","628","0","0.12577484503099381","0.0001999600079984003","0.0015898251192368836","-0.00608878224355129","440.41993576603585","1515","1515"
"fig3a","0.3981071705534973","0.29286445646252374","5000","603","0","0.12077584483103379","0.0001999600079984003","0.0016556291390728477","-0.005838832233553289","487.95018788177","1516","1516"
"fig3a","0.3981071705534973","0.34145488738336005","5000","618","0","0.12377524495100979","0.0001999600079984003","0.0016155088852988692","-0.00598880223955209","540.5337430316674","1517","1517"
"fig3a","0.3981071705534973","0.3981071705534973","5000","542","0","0.10857828434313137","0.0001999600079984003","0.001841620626151013","-0.005228954209158168","600.3105883755413","1518","1518"
"fig3a","0.3981071705534973","0.46415888336127775","5000","563","0","0.11277744451109778","0.0001999600079984003","0.0017730496453900709","-0.005438912217556489","670.9154348664556","1519","1519"
"fig3a","0.3981071705534973","0.5411695265464638","5000","501","0","0.10037992401519696","0.0001999600079984003","0.00199203187250996","-0.004819036192761448","758.7739674106549","1520","1520"
"fig3a","0.3981071705534973","0.630957344480193","5000","427","0","0.08558288342331534","0.0001999600079984003","0.002336448598130841","-0.004079184163167366","875.9946354000724","1521","1521"
"fig3a","0.3981071705534973","0.7356422544596414","5000","349","0","0.06998600279944012","0.0001999600079984003","0.0028571428571428567","-0.0032993401319736057","1047.5747347966224","1522","1522"
"fig3a","0.3981071705534973","0.8576958985908937","5000","238","0","0.04779044191161767","0.0001999600079984003","0.004184100418410042","-0.0021895620875824833","1332.1222216384454","1523","1523"
"fig3a","0.3981071705534973","1.0","5000","164","0","0.032993401319736056","0.0001999600079984003","0.00606060606060606","-0.0014497100579884026","1894.4459152891966","1524","1524"
"fig3a","0.464158883361278","0.0001","5000","1363","1282","0.27274545090981805","0.2565486902619476","0.940615835777126","0.2429114177164567","-0.0909740558959129","1525","1525"
"fig3a","0.464158883361278","0.00011659144011798323","5000","1372","1292","0.27454509098180363","0.2585482903419316","0.9417334304442826","0.24482103579284142","-0.10545129951799481","1526","1526"
"fig3a","0.464158883361278","0.00013593563908785255","5000","1353","1307","0.27074585082983404","0.2615476904619076","0.96602658788774","0.24801039792041593","-0.1221105664400568","1527","1527"
"fig3a","0.464158883361278","0.00015848931924611142","5000","1372","1270","0.27454509098180363","0.25414917016596683","0.9257101238164605","0.24042191561687665","-0.14123579440052936","1528","1528"
"fig3a","0.464158883361278","0.00018478497974222906","5000","1408","1263","0.28174365126974604","0.252749450109978","0.8970901348474095","0.23866226754649073","-0.16313051872378992","1529","1529"
"fig3a","0.464158883361278","0.00021544346900318845","5000","1365","1241","0.2731453709258148","0.2483503299340132","0.9092240117130309","0.23469306138772247","-0.18811155419615488","1530","1530"
"fig3a","0.464158883361278","0.00025118864315095795","5000","1339","1224","0.2679464107178564","0.24495100979804038","0.914179104477612","0.23155368926214756","-0.21649837067027988","1531","1531"
"fig3a","0.464158883361278","0.00029286445646252375","5000","1396","1199","0.2793441311737652","0.23995200959808038","0.8589835361488906","0.2259848030393921","-0.2485963793061785","1532","1532"
"fig3a","0.464158883361278","0.0003414548873833601","5000","1370","1142","0.2741451709658068","0.22855428914217157","0.8336980306345734","0.21484703059388124","-0.284671723230872","1533","1533"
"fig3a","0.464158883361278","0.00039810717055349735","5000","1404","1105","0.28094381123775247","0.22115576884623075","0.7871886120996441","0.20710857828434312","-0.3249143530292997","1534","1534"
"fig3a","0.464158883361278","0.00046415888336127773","5000","1375","1019","0.2751449710057988","0.20395920815836832","0.7412790697674418","0.19020195960807837","-0.3693851171333904","1535","1535"
"fig3a","0.464158883361278","0.0005411695265464637","5000","1332","943","0.26654669066186765","0.1887622475504899","0.7081770442610652","0.17543491301739653","-0.41794125775075486","1536","1536"
"fig3a","0.464158883361278","0.000630957344480193","5000","1365","917","0.2731453709258148","0.1835632873425315","0.6720351390922402","0.16990601879624076","-0.4701330204537726","1537","1537"
"fig3a","0.464158883361278","0.0007356422544596414","5000","1346","851","0.2693461307738452","0.17036592681463708","0.6325167037861916","0.1568986202759448","-0.5250620107892985","1538","1538"
"fig3a","0.464158883361278","0.0008576958985908946","5000","1320","801","0.2641471705658868","0.16036792641471706","0.607115821347464","0.14716056788642273","-0.5811894316413486","1539","1539"
"fig3a","0.464158883361278","0.001","5000","1335","665","0.26714657068586284","0.1331733653269346","0.498502994011976","0.11981603679264147","-0.6360794135009087","1540","1540"
"fig3a","0.464158883361278","0.001165914401179831","5000","1276","623","0.2553489302139572","0.1247750449910018","0.48864526233359434","0.11200759848030394","-0.6860593731402673","1541","1541"
"fig3a","0.464158883361278","0.0013593563908785254","5000","1271","482","0.2543491301739652","0.09658068386322735","0.37971698113207547","0.08386322735452909","-0.7257758758309194","1542","1542"
"fig3a","0.464158883361278","0.001584893192461114","5000","1216","425","0.24335132973405318","0.08518296340731854","0.3500410846343468","0.07301539692061589","-0.7476211618211721","1543","1543"
"fig3a","0.464158883361278","0.0018478497974222907","5000","1190","321","0.23815236952609478","0.0643871225754849","0.2703610411418976","0.05247950409918016","-0.7410028830410624","1544","1544"
"fig3a","0.464158883361278","0.002154434690031882","5000","1156","219","0.23135372925414918","0.04399120175964807","0.1901469317199654","0.03242351529694061","-0.6914285305064993","1545","1545"
"fig3a","0.464158883361278","0.0025118864315095794","5000","1095","148","0.21915616876624675","0.02979404119176165","0.13594890510948907","0.01883623275344931","-0.579377724513904","1546","1546"
"fig3a","0.464158883361278","0.0029286445646252374","5000","1013","90","0.20275944811037794","0.018196360727854428","0.08974358974358973","0.00805838832233553","-0.3789415814433994","1547","1547"
"fig3a","0.464158883361278","0.003414548873833601","5000","976","43","0.19536092781443712","0.008798240351929614","0.04503582395087001","-0.0009698060387922421","-0.05622068921633172","1548","1548"
"fig3a","0.464158883361278","0.003981071705534973","5000","820","24","0.16416716656668667","0.004999000199960008","0.03045066991473812","-0.0032093581283743266","0.4325061077171881","1549","1549"
"fig3a","0.464158883361278","0.004641588833612782","5000","786","7","0.15736852629474105","0.0015996800639872025","0.010165184243964422","-0.006268746250749849","1.1427990542632074","1550","1550"
"fig3a","0.464158883361278","0.0054116952654646375","5000","712","3","0.14257148570285944","0.0007998400319936012","0.005610098176718092","-0.006328734253149371","2.144175875240933","1551","1551"
"fig3a","0.464158883361278","0.006309573444801929","5000","648","2","0.1297740451909618","0.0005998800239952009","0.004622496147919876","-0.00588882223555289","3.3987910866360664","1552","1552"
"fig3a","0.464158883361278","0.007356422544596414","5000","645","0","0.12917416516696661","0.0001999600079984003","0.001547987616099071","-0.006258748250349931","5.023026898903538","1553","1553"
"fig3a","0.464158883361278","0.008576958985908946","5000","569","0","0.11397720455908818","0.0001999600079984003","0.0017543859649122807","-0.005498900219956008","7.099419075986134","1554","1554"
"fig3a","0.464158883361278","0.01","5000","516","0","0.10337932413517296","0.0001999600079984003","0.0019342359767891683","-0.0049690061987602485","9.749710182227915","1555","1555"
"fig3a","0.464158883361278","0.01165914401179831","5000","563","0","0.11277744451109778","0.0001999600079984003","0.0017730496453900709","-0.005438912217556489","13.1234645469099","1556","1556"
"fig3a","0.464158883361278","0.013593563908785255","5000","549","0","0.10997800439912017","0.0001999600079984003","0.0018181818181818182","-0.005298940211957609","17.401526805410754","1557","1557"
"fig3a","0.464158883361278","0.01584893192461114","5000","578","0","0.11577684463107378","0.0001999600079984003","0.0017271157167530224","-0.005588882223555289","22.798433464870584","1558","1558"
"fig3a","0.464158883361278","0.018478497974222907","5000","562","0","0.11257748450309939","0.0001999600079984003","0.0017761989342806393","-0.00542891421715657","29.563033856945765","1559","1559"
"fig3a","0.464158883361278","0.021544346900318843","5000","642","0","0.1285742851429714","0.0001999600079984003","0.0015552099533437014","-0.00622875424915017","37.97658505056427","1560","1560"
"fig3a","0.464158883361278","0.025118864315095794","5000","625","0","0.1251749650069986","0.0001999600079984003","0.001597444089456869","-0.006058788242351529","48.34761950739414","1561","1561"
"fig3a","0.464158883361278","0.029286445646252372","5000","608","0","0.1217756448710258","0.0001999600079984003","0.0016420361247947454","-0.00588882223555289","61.00187023084641","1562","1562"
"fig3a","0.464158883361278","0.034145488738336005","5000","599","0","0.11997600479904019","0.0001999600079984003","0.0016666666666666666","-0.0057988402319536095","76.26017009338929","1563","1563"
"fig3a","0.464158883361278","0.039810717055349734","5000","639","0","0.1279744051189762","0.0001999600079984003","0.0015624999999999999","-0.00619876024795041","94.38928913229779","1564","1564"
"fig3a","0.464158883361278","0.046415888336127774","5000","604","0","0.1209758048390322","0.0001999600079984003","0.001652892561983471","-0.005848830233953209","115.5323283193215","1565","1565"
"fig3a","0.464158883361278","0.054116952654646375","5000","582","0","0.11657668466306739","0.0001999600079984003","0.0017152658662092622","-0.005628874225154969","139.67399277201622","1566","1566"
"fig3a","0.464158883361278","0.0630957344480193","5000","676","0","0.13537292541491702","0.0001999600079984003","0.0014771048744460856","-0.006568686262747451","166.66163925720377","1567","1567"
"fig3a","0.464158883361278","0.07356422544596414","5000","604","0","0.1209758048390322","0.0001999600079984003","0.001652892561983471","-0.005848830233953209","196.2435771212979","1568","1568"
"fig3a","0.464158883361278","0.08576958985908938","5000","658","0","0.13177364527094582","0.0001999600079984003","0.0015174506828528071","-0.0063887222555488905","228.10213702670052","1569","1569"
"fig3a","0.464158883361278","0.1","5000","656","0","0.131373725254949","0.0001999600079984003","0.0015220700152207","-0.00636872625474905","261.88140932107126","1570","1570"
"fig3a","0.464158883361278","0.11659144011798311","5000","641","0","0.12837432513497302","0.0001999600079984003","0.0015576323987538938","-0.006218756248750251","297.2113680528227","1571","1571"
"fig3a","0.464158883361278","0.13593563908785256","5000","652","0","0.1305738852229554","0.0001999600079984003","0.0015313935681470138","-0.00632873425314937","334.0049904615898","1572","1572"
"fig3a","0.464158883361278","0.1584893192461114","5000","699","0","0.13997200559888023","0.0001999600079984003","0.0014285714285714284","-0.006798640271945612","372.94627798507776","1573","1573"
"fig3a","0.464158883361278","0.18478497974222907","5000","707","0","0.14157168566286743","0.0001999600079984003","0.0014124293785310734","-0.006878624275144972","414.24857476985966","1574","1574"
"fig3a","0.464158883361278","0.21544346900318845","5000","646","0","0.129374125174965","0.0001999600079984003","0.001545595054095827","-0.006268746250749849","458.2605734533975","1575","1575"
"fig3a","0.464158883361278","0.25118864315095796","5000","709","0","0.14197160567886422","0.0001999600079984003","0.0014084507042253522","-0.006898620275944811","505.6083508884448","1576","1576"
"fig3a","0.464158883361278","0.29286445646252374","5000","675","0","0.13517296540691862","0.0001999600079984003","0.0014792899408284023","-0.006558688262347531","557.33817877967","1577","1577"
"fig3a","0.464158883361278","0.34145488738336005","5000","626","0","0.125374925014997","0.0001999600079984003","0.001594896331738437","-0.00606878624275145","615.154896014396","1578","1578"
"fig3a","0.464158883361278","0.3981071705534973","5000","617","0","0.1235752849430114","0.0001999600079984003","0.0016181229773462782","-0.00597880423915217","681.8513149908599","1579","1579"
"fig3a","0.464158883361278","0.46415888336127775","5000","598","0","0.11977604479104179","0.0001999600079984003","0.001669449081803005","-0.005788842231553689","762.145150415658","1580","1580"
"fig3a","0.464158883361278","0.5411695265464638","5000","515","0","0.10317936412717456","0.0001999600079984003","0.001937984496124031","-0.004959008198360328","864.45915729115","1581","1581"
"fig3a","0.464158883361278","0.630957344480193","5000","411","0","0.08238352329534093","0.0001999600079984003","0.0024271844660194173","-0.003919216156768646","1005.1249396575754","1582","1582"
"fig3a","0.464158883361278","0.7356422544596414","5000","339","0","0.06798640271945611","0.0001999600079984003","0.0029411764705882353","-0.003199360127974405","1219.724862992582","1583","1583"
"fig3a","0.464158883361278","0.8576958985908937","5000","241","0","0.04839032193561288","0.0001999600079984003","0.004132231404958678","-0.002219556088782244","1599.7136365033195","1584","1584"
"fig3a","0.464158883361278","1.0","5000","150","0","0.030193961207758448","0.0001999600079984003","0.006622516556291391","-0.0013097380523895222","2445.9999654676935","1585","1585"
"fig3a","0.5411695265464638","0.0001","5000","966","906","0.1933613277344531","0.18136372725454908","0.9379524301964839","0.17169566086782642","-0.07309729233034545","1586","1586"
"fig3a","0.5411695265464638","0.00011659144011798323","5000","996","936","0.1993601279744051","0.1873625274945011","0.9398194583751255","0.17739452109578085","-0.08441047373059973","1587","1587"
"fig3a","0.5411695265464638","0.00013593563908785255","5000","1034","925","0.20695860827834434","0.1851629674065187","0.8946859903381642","0.17481503699260148","-0.09731038849804463","1588","1588"
"fig3a","0.5411695265464638","0.00015848931924611142","5000","1055","893","0.21115776844631073","0.17876424715056988","0.8465909090909091","0.16820635872825435","-0.11195742304016676","1589","1589"
"fig3a","0.5411695265464638","0.00018478497974222906","5000","1020","845","0.20415916816636673","0.16916616676664667","0.8285994123408423","0.15895820835832833","-0.12850243690758134","1590","1590"
"fig3a","0.5411695265464638","0.00021544346900318845","5000","1016","847","0.20335932813437313","0.16956608678264348","0.8338249754178958","0.15939812037592482","-0.14707267327906948","1591","1591"
"fig3a","0.5411695265464638","0.00025118864315095795","5000","966","842","0.1933613277344531","0.16856628674265148","0.8717683557394003","0.15889822035592882","-0.16775110818258554","1592","1592"
"fig3a","0.5411695265464638","0.00029286445646252375","5000","1022","828","0.20455908818236354","0.16576684663067387","0.8103616813294232","0.1555388922215557","-0.19054678459457364","1593","1593"
"fig3a","0.5411695265464638","0.0003414548873833601","5000","959","780","0.19196160767846432","0.15616876624675066","0.8135416666666667","0.14657068586282745","-0.2153528638985449","1594","1594"
"fig3a","0.5411695265464638","0.00039810717055349735","5000","1001","743","0.20035992801439712","0.14877024595080984","0.7425149700598803","0.13875224955009","-0.24188807746224938","1595","1595"
"fig3a","0.5411695265464638","0.00046415888336127773","5000","994","672","0.19896020795840832","0.13457308538292342","0.6763819095477387","0.12462507498500301","-0.26961592290047065","1596","1596"
"fig3a","0.5411695265464638","0.0005411695265464637","5000","1006","609","0.20135972805438912","0.1219756048790242","0.605759682224429","0.11190761847630475","-0.29763426808148097","1597","1597"
"fig3a","0.5411695265464638","0.000630957344480193","5000","940","563","0.1881623675264947","0.11277744451109778","0.5993623804463337","0.10336932613477304","-0.3245259500362181","1598","1598"
"fig3a","0.5411695265464638","0.0007356422544596414","5000","958","504","0.1917616476704659","0.10097980403919216","0.5265901981230448","0.09139172165566886","-0.3481584498781558","1599","1599"
"fig3a","0.5411695265464638","0.0008576958985908946","5000","959","453","0.19196160767846432","0.09078184363127374","0.4729166666666666","0.08118376324735052","-0.36541778611129416","1600","1600"
"fig3a","0.5411695265464638","0.001","5000","940","381","0.1881623675264947","0.07638472305538892","0.4059511158342189","0.06697660467906419","-0.3718584559783835","1601","1601"
"fig3a","0.5411695265464638","0.001165914401179831","5000","910","296","0.1821635672865427","0.0593881223755249","0.3260153677277717","0.05027994401119776","-0.3612477273945274","1602","1602"
"fig3a","0.5411695265464638","0.0013593563908785254","5000","869","245","0.1739652069586083","0.04919016196760648","0.2827586206896551","0.040491901619676064","-0.3249791564691691","1603","1603"
