reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
12,0,0,0,0,0,0,0,0,0,0,0.0028681452466021002,0,0.0001964813934284,0,0.0033451343955227001,0.0025563719911211001,0.0028079002966005999,0.0042061154570213,0.0083687316351946997,0.0088857262711346009,0.022581639100226102,0.022964658280105403,0.035026148355649704,0.055917446361507001,0.07081187263682559,0.123002192158478,0.14738687216365409,0.12864417752454749,0.1441029321065917,0.1361255632504238,0.13016227950558079,0.1412664088665512,0.10108105850091831,0.10300989378652819,0.081953073217510802,0.092457489670373802,0.088491176944982403,0.063658129256208396,0.073876101429221797,0.047479136905267401,0.053664076486932097,0.045909673121321798,0.052003062931244001,0.040107754209145904,0.046184709695730901,0.030592444299815398,0.0314864120764047,0.026588623745042603,0.034405477396475398,0.0263472547649325,0.019703131220402799,0.0258136708087984,0.027857528401882999,0.025784721052504102,0.034272796399456795,0.0328324870092171,0.0258149631876857,0.018126498009758199,0.018911361597517398,0.014404432908752301
13,0,0,0,0,0,0,0,0,0,0,0,0,0.0012745494387444,0,0,0.0011818529340224,0.0035941941704408001,0.0015009824529579,0.0032287020753660996,0.0026905742605093999,0.0048891861983106997,0.0086567047306639992,0.0119634677340916,0.030947150748278501,0.025419785678758799,0.063292520148605799,0.093961155746015892,0.10004280508396951,0.11987951913183781,0.12521747705123359,0.12609889671614471,0.1233779534977831,0.1451760427754395,0.1179151818528234,0.12221455762478391,0.076585202509399,0.081794031529019595,0.085363258191179001,0.080706240575196098,0.070315109423154498,0.066155162693586803,0.065798687328301408,0.078994251432200902,0.0427665628329741,0.050948349307160801,0.042174472094316302,0.037431097742843297,0.042057282606398003,0.032097210324836103,0.040235173756889703,0.036868527445985899,0.034823986441348501,0.029542599371611598,0.018176326838020101,0.026131423319094502,0.024562320258493801,0.020829821722730499,0.012202604609913901,0.021748060248159298,0.0060645327704499999
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015672606652701001,0.0019131901073080998,0.0044712845790363994,0.0006751530113055,0.0029913410414219,0.0031033474723507,0.001490295585251,0.0041184323683831001,0.0051305800031537004,0.0078782016892775999,0.0076277467659084993,0.020879519692702998,0.029698437015391602,0.058393186717166298,0.07225534775754891,0.10666861613612061,0.1204136562488725,0.13743299398036268,0.11223466132015669,0.1235001538084636,0.12786335630382639,0.117004627865823,0.099891126923623008,0.094012087100933311,0.084809269485702193,0.086816469325491807,0.078777787902253094,0.060810981768748898,0.062714232442839191,0.073780874510275998,0.049321119181709797,0.044283739487900695,0.064454282419008496,0.0613982158102638,0.038786401317448198,0.038578341217239701,0.030824507583727102,0.036975830033291898,0.022224484210342899,0.047205668863915501,0.030619497849342002,0.034081923315794099,0.018756374067165502,0.0336695194956598,0.018913079992804102,0.0432711242927925
15,0,0,0,0,0,0,0,0,0,0,0,0.0017726101289848,0,0,0.0020493508808667,5.1923635467828902e-05,0,0.00070068768852820003,0,0.0022908409651032999,0.0024942909256125,0.0022546165083747998,0.0028651836321413001,0.0017055225892548,0.0062678827986160004,0.0178216086992216,0.013504188075901001,0.0287536742617704,0.034244136214943502,0.060561850904222399,0.065086003179691196,0.081601335265985703,0.10477267873721829,0.0984503240510365,0.104693811543025,0.11220665914634639,0.11110598888973811,0.1010573411863917,0.10076967852620609,0.102966500211773,0.1060108911430955,0.061567889225892701,0.069526516375517905,0.071584429231112801,0.069055396605015001,0.052953314956535401,0.049701198668577098,0.061391763286361603,0.0483965388947779,0.037832457440480402,0.0500860633839222,0.043272115499939798,0.035645125444542701,0.036124342572548901,0.042829487839016994,0.030422841158026903,0.0261106654285925,0.019830968788396502,0.033893191606687204,0.029970720335156201
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072907589063809998,0.0007054190172575,0.0016804124754353999,0.0022218938385710997,0.0024819916332679002,0.0035130100254411999,0.0023279425377133,0.0016267824884076,0.003279115569665,0.0092055231949009012,0.011664429571147,0.011262825014199399,0.0185676211439867,0.031433437273884299,0.055550636992884803,0.070000673284179901,0.067448584476286211,0.10401579428822,0.09953112705680231,0.098327047051117306,0.082934256744914808,0.096511870760384311,0.1215617428604078,0.11150125348827181,0.086415786252120902,0.061212377688836299,0.074870171129828689,0.063199926330535589,0.07527677409304781,0.066225668678343508,0.0529394464532301,0.072255336367866407,0.0587196842525975,0.037100262293927697,0.038754625372267301,0.039243899901804699,0.045024414115504702,0.044298649234065707,0.038186157033701901,0.030485975208784898,0.0277374038763223,0.0461289999534625,0.0332350847147099
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059065029500160004,0.001221091674911,0.001498606846442,0.0011512287650191,0,0.0015233974606713001,0.0013689981937949,0.0037005133940528996,0.0023446868246536998,0.0047221761965332001,0.0037522159543172001,0.0154484276228011,0.012687612292361601,0.025072402505255498,0.033063405509141199,0.051502732839142501,0.079308030055272496,0.085693730496748388,0.089969654187725095,0.094673321564903601,0.1071017700264104,0.102906945439938,0.097838881100227204,0.1094174981171798,0.092694127370390997,0.083511928432101298,0.088986369109795502,0.063754831733220496,0.067923186994506404,0.0510450919234842,0.068548414045704706,0.066884456081303195,0.060923372281087997,0.074155649177005595,0.046637392065900798,0.057402080474555001,0.059691158232519102,0.047620787461755,0.049185775906145701,0.040639973681501698,0.0159373734453397,0.038692784465975502
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014700086510844,0,0,0.0012568674857071,0,2.5356324739280648e-08,0,0,0.00058013028712250003,0.0073161093196963999,0.00059119766766230002,0.00038384323587170002,0.0026698052207533001,0.0028603205374975998,0.0034012361968101998,0.0062364900997732998,0.014445255708716701,0.0092311835706811,0.0158269247816793,0.033228788503210996,0.032063648769035398,0.042501751947450699,0.054447401128838897,0.0942647418793474,0.080453345789486902,0.1060251883603735,0.10520025997466381,0.10035406793601551,0.1029600842956984,0.10118996674923719,0.096747363546517307,0.093954215052013498,0.0763769103599055,0.087086307652235198,0.093887212393156394,0.063470869852174303,0.054058658063950202,0.054115890281973097,0.054270371313564401,0.0519728382055549,0.052462701158319497,0.0484717994960411,0.041733944216633803,0.045274553878460799,0.044024394658465804,0.048064099328465101
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014100107538087001,0.0015906269503035001,0,0.00049257861555919999,0.0013263780327073,0.00055423267374649999,0.00049216725468970005,0.0059210361807861996,0.00054236481251580002,0.0056041060895692992,0.0057998520095714993,0.0031167681901700002,0.0072161658331594001,0.0065043065534715998,0.0075831002752895999,0.0193040763945873,0.017215474171622801,0.021090408902682801,0.039651583721124199,0.045962538492609901,0.057109042638007299,0.061912470593208299,0.071243284388482306,0.1058239049188075,0.092992530191378403,0.092983562332783098,0.080035227581945895,0.094676562518501595,0.074182203770809696,0.0871865866288484,0.075010679454323409,0.069662436917353909,0.049302300496229301,0.058224045071379502,0.069463814621051501,0.069207144272972504,0.059928175616459196,0.047797734643638595,0.0523222807189372,0.0370459670451357,0.0489049667686388,0.051903888272876605
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006487508568777,0.00050965378195280003,0,0,0,0.0007840885225861,0,0.00087078024403620003,0.00051191245316130004,0.0015803181548391001,0.0021100810119653,0.00040097082629319999,0.0018619364553407001,0.0017446779454739002,0.0026399770097134999,0.0079902186379054996,0.0065634402666174003,0.0093540706455097003,0.015765063218434502,0.0156854519291263,0.021216467836280201,0.049009244832934999,0.047393612178669303,0.0426160753135141,0.080844596960443105,0.079244541488993292,0.088441869494174999,0.109726399036172,0.097698626144952394,0.12115071316733769,0.089321841245777703,0.081815607088085496,0.094667229268740605,0.0790811065296642,0.069692748483785205,0.076777222734306705,0.060929037959986304,0.066622603797754892,0.053218549192154199,0.066877344088835597,0.06898078220806611,0.075105575936374,0.075760777845047395
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060679205003460004,0.00061967257320050002,1.5122644843563097e-07,0,0,0.00067379516405979996,0.0011575327997561001,0.0013302958713022001,0.00045791618759900003,0,0.0028277975557519999,0.001147855806755,0.0010147377796372,0.0019473489990957998,0.0018229114319181,0.0023998648101973725,0.0053313783131415998,0.0059310372230074,0.0065172731920125002,0.0198610050055406,0.017777610139341499,0.0228517557000525,0.028970594228301803,0.052373837013311303,0.075183764991194502,0.065274460459718991,0.072853273118721806,0.10972638578631519,0.0760581414327966,0.06922274403568951,0.0857962687756961,0.096635113388115298,0.098103116290315207,0.066413091348055009,0.068690545600140401,0.086494579509221306,0.075346570959302001,0.066366787146996203,0.049833639560262905,0.063839837874682601,0.075779660153883197,0.058007762864449398
