类型,HPCS-310-312255198
版本,2.00.08
描述
测试日期,2026/04/20 15:49
照度(lx),42.96
烛光E(fc),3.99
相关色温(K),3713
黑体偏离duv,-0.01740
坐标x,0.3798
坐标y,0.3412
坐标u,0.2398
坐标v,0.3232
坐标u’,0.2398
坐标v’,0.4847
SDCM,18.79
显色指数(Ra),91.5
R1,90
R2,91
R3,95
R4,93
R5,89
R6,89
R7,97
R8,89
R9,66
R10,81
R11,92
R12,76
R13,89
R14,98
R15,85
明暗视觉比S/P,1.873
主波长(nm),598.00
色纯度(%),16.3
半宽度(nm),195.8
峰值波长(nm),689.0
中心波长(nm),650.5
质心波长(nm),610.4
红色比(%),58.3
绿色比(%),24.6
蓝色比(%),17.1
视黑素照度(lx),35.0
生理等效照度(lx),31.9
视黑素比,0.814
视黑素EDI(lx),31.7
积分时间(ms),2800
峰值信号,54591
暗信号,2397
补偿电平,2630
起始扫描波长,380
终止扫描波长,780
380,0.009300598874688148
381,0.008138260804116726
382,0.004245645832270384
383,0.0028848375659435987
384,0.006456725765019655
385,0.008222431875765324
386,0.007460535503923893
387,0.007713980041444302
388,0.007590646855533123
389,0.006742164492607117
390,0.008197960443794727
391,0.01251492090523243
392,0.016761383041739464
393,0.022140661254525185
394,0.029899241402745247
395,0.03891778737306595
396,0.05296455696225166
397,0.06996125727891922
398,0.08992068469524384
399,0.11090009659528732
400,0.1335216611623764
401,0.1536320000886917
402,0.17823150753974915
403,0.20670516788959503
404,0.23583784699440002
405,0.2655569612979889
406,0.2984730899333954
407,0.32849007844924927
408,0.3523710072040558
409,0.3722759485244751
410,0.38862571120262146
411,0.3992968499660492
412,0.40646597743034363
413,0.41261687874794006
414,0.41602960228919983
415,0.41587263345718384
416,0.419890433549881
417,0.4261535108089447
418,0.4334072768688202
419,0.44318047165870667
420,0.4551648497581482
421,0.46367543935775757
422,0.4689303934574127
423,0.4746090769767761
424,0.4781228303909302
425,0.47631651163101196
426,0.47098681330680847
427,0.46513795852661133
428,0.4574650824069977
429,0.4525260627269745
430,0.4526779055595398
431,0.45732030272483826
432,0.46357807517051697
433,0.47208595275878906
434,0.4806688725948334
435,0.48788076639175415
436,0.4941518306732178
437,0.4985368251800537
438,0.5008764266967773
439,0.49950385093688965
440,0.4936206340789795
441,0.48538413643836975
442,0.47566288709640503
443,0.46652546525001526
444,0.45811209082603455
445,0.45143699645996094
446,0.4488518238067627
447,0.449966162443161
448,0.45354869961738586
449,0.4599691331386566
450,0.47087013721466064
451,0.48471617698669434
452,0.49695828557014465
453,0.5070729851722717
454,0.5168818235397339
455,0.5219042301177979
456,0.5191107392311096
457,0.5151854157447815
458,0.5081630945205688
459,0.49940192699432373
460,0.4897277057170868
461,0.48354804515838623
462,0.48139581084251404
463,0.48340916633605957
464,0.4874797463417053
465,0.4960724711418152
466,0.5077843070030212
467,0.5224318504333496
468,0.5376917719841003
469,0.5553295016288757
470,0.5708716511726379
471,0.5815794467926025
472,0.5858113765716553
473,0.5858860015869141
474,0.5770508646965027
475,0.562009334564209
476,0.5443763136863708
477,0.5244774222373962
478,0.5015009045600891
479,0.47876057028770447
480,0.4608994424343109
481,0.4495618939399719
482,0.4435819685459137
483,0.44360002875328064
484,0.448451429605484
485,0.4543832838535309
486,0.45956969261169434
487,0.4646223783493042
488,0.4680526554584503
489,0.4687725007534027
490,0.46824899315834045
491,0.46617361903190613
492,0.4648330509662628
493,0.4628606140613556
494,0.4591973125934601
495,0.45579996705055237
496,0.45452797412872314
497,0.44833651185035706
498,0.4419693052768707
499,0.4364370107650757
500,0.4306034743785858
501,0.4253321886062622
502,0.421690434217453
503,0.41956135630607605
504,0.41889673471450806
505,0.4219479560852051
506,0.4265969395637512
507,0.43248409032821655
508,0.4401736557483673
509,0.4477882981300354
510,0.4519021213054657
511,0.4547796845436096
512,0.45704495906829834
513,0.4569101631641388
514,0.455134779214859
515,0.45289015769958496
516,0.448406457901001
517,0.4455850422382355
518,0.4438711404800415
519,0.4428492486476898
520,0.44239017367362976
521,0.442481130361557
522,0.4433335065841675
523,0.4462601840496063
524,0.4500194489955902
525,0.45263466238975525
526,0.4576927125453949
527,0.46401581168174744
528,0.4696096181869507
529,0.4753221869468689
530,0.481467604637146
531,0.48725253343582153
532,0.4936467707157135
533,0.4986598491668701
534,0.5018730759620667
535,0.5050780773162842
536,0.507033109664917
537,0.5077317953109741
538,0.5079684853553772
539,0.5074524283409119
540,0.5067729949951172
541,0.5055508613586426
542,0.5040408968925476
543,0.503197193145752
544,0.5036957263946533
545,0.5056647062301636
546,0.5090227127075195
547,0.5126911401748657
548,0.5168779492378235
549,0.5221582651138306
550,0.5292368531227112
551,0.5370426177978516
552,0.5448616743087769
553,0.5529527068138123
554,0.5625282526016235
555,0.571615993976593
556,0.5787304043769836
557,0.5857030749320984
558,0.5909701585769653
559,0.5929381251335144
560,0.5951961874961853
561,0.5973820686340332
562,0.5984132289886475
563,0.6001221537590027
564,0.6020305752754211
565,0.6013641357421875
566,0.5998521447181702
567,0.5993908643722534
568,0.5985866189002991
569,0.5984223484992981
570,0.5984649658203125
571,0.6014251708984375
572,0.6045341491699219
573,0.6090415716171265
574,0.6133762001991272
575,0.6175764799118042
576,0.6223182678222656
577,0.6277498602867126
578,0.6347920298576355
579,0.6444240212440491
580,0.6549757719039917
581,0.6642653942108154
582,0.6743441820144653
583,0.6811257600784302
584,0.6858838796615601
585,0.6892420649528503
586,0.6923853158950806
587,0.695296585559845
588,0.6980335116386414
589,0.7013454437255859
590,0.7043920159339905
591,0.7040579915046692
592,0.7024293541908264
593,0.7021664381027222
594,0.6994016766548157
595,0.6939433217048645
596,0.6899136900901794
597,0.6849861741065979
598,0.6807923913002014
599,0.6788100600242615
600,0.6785275936126709
601,0.6796351075172424
602,0.6826736330986023
603,0.6843425035476685
604,0.6858534216880798
605,0.6890190839767456
606,0.6937517523765564
607,0.699657142162323
608,0.7069116234779358
609,0.7133349180221558
610,0.7199203968048096
611,0.7271491885185242
612,0.732866644859314
613,0.7388540506362915
614,0.7463237643241882
615,0.7515828609466553
616,0.7549570202827454
617,0.7583932876586914
618,0.7602959871292114
619,0.7616653442382812
620,0.7637311220169067
621,0.7633845210075378
622,0.7636795043945312
623,0.7639228105545044
624,0.7619786262512207
625,0.7612767219543457
626,0.7627914547920227
627,0.7619134783744812
628,0.7604304552078247
629,0.7616612911224365
630,0.7618609070777893
631,0.7618997097015381
632,0.762789785861969
633,0.7658194303512573
634,0.7698270678520203
635,0.7749987840652466
636,0.77988600730896
637,0.7850040197372437
638,0.7892516255378723
639,0.7944549322128296
640,0.8015084862709045
641,0.8102529644966125
642,0.8189502954483032
643,0.8298729062080383
644,0.837933361530304
645,0.8443397283554077
646,0.8519748449325562
647,0.8624556064605713
648,0.8739403486251831
649,0.8859575390815735
650,0.8946647047996521
651,0.9027683138847351
652,0.9079201817512512
653,0.9107754826545715
654,0.9110425710678101
655,0.912097156047821
656,0.9105498194694519
657,0.9069825410842896
658,0.9012174606323242
659,0.8970333337783813
660,0.8940905928611755
661,0.8921871781349182
662,0.8921099305152893
663,0.8936724662780762
664,0.8952347636222839
665,0.8963024020195007
666,0.898290753364563
667,0.9014694690704346
668,0.9043296575546265
669,0.9096037745475769
670,0.9183529615402222
671,0.9269551634788513
672,0.9337505102157593
673,0.9427651762962341
674,0.9525451064109802
675,0.962033212184906
676,0.9703297019004822
677,0.9801785945892334
678,0.9898439645767212
679,0.997992217540741
680,1.0066646337509155
681,1.0167431831359863
682,1.0265871286392212
683,1.0340842008590698
684,1.0437440872192383
685,1.057124137878418
686,1.070265769958496
687,1.0818963050842285
688,1.0915271043777466
689,1.0979784727096558
690,1.0980106592178345
691,1.0975209474563599
692,1.092354416847229
693,1.0847523212432861
694,1.072353720664978
695,1.0555579662322998
696,1.0391240119934082
697,1.025220513343811
698,1.0065727233886719
699,0.9901690483093262
700,0.9767855405807495
701,0.9621729254722595
702,0.9464529752731323
703,0.9320762157440186
704,0.9172090291976929
705,0.9059671759605408
706,0.8973643779754639
707,0.8913877010345459
708,0.8904999494552612
709,0.8913131356239319
710,0.8919967412948608
711,0.8957075476646423
712,0.9047505259513855
713,0.9157488942146301
714,0.9290271401405334
715,0.9392874240875244
716,0.9447656273841858
717,0.947302520275116
718,0.943265974521637
719,0.9320864081382751
720,0.9177864789962769
721,0.9042081236839294
722,0.8853507041931152
723,0.8686307072639465
724,0.8555780053138733
725,0.8434044122695923
726,0.8294858336448669
727,0.8204642534255981
728,0.8108125329017639
729,0.8003481030464172
730,0.7905092239379883
731,0.7824041843414307
732,0.7776409387588501
733,0.776648223400116
734,0.7750804424285889
735,0.7757708430290222
736,0.7719041109085083
737,0.7630460858345032
738,0.7443403005599976
739,0.7259003520011902
740,0.7049890756607056
741,0.6854756474494934
742,0.6690820455551147
743,0.6601473093032837
744,0.6432713270187378
745,0.6190497875213623
746,0.5971229672431946
747,0.5735664367675781
748,0.5543105602264404
749,0.5454686880111694
750,0.5382044315338135
751,0.5306839346885681
752,0.5218456387519836
753,0.510061502456665
754,0.49637436866760254
755,0.48421376943588257
756,0.47180336713790894
757,0.4631043076515198
758,0.4559178948402405
759,0.44251468777656555
760,0.43135255575180054
761,0.42425981163978577
762,0.4167082905769348
763,0.414440780878067
764,0.4185049533843994
765,0.42804551124572754
766,0.43543437123298645
767,0.45492666959762573
768,0.4684840738773346
769,0.4729782044887543
770,0.47365859150886536
771,0.4633212983608246
772,0.44013792276382446
773,0.4097828269004822
774,0.38808637857437134
775,0.3704981207847595
776,0.35440680384635925
777,0.33960720896720886
778,0.3292868137359619
779,0.3075576722621918
780,0.27883467078208923
