类型,HPCS-310-312255198
版本,2.00.08
描述
测试日期,2026/04/20 15:59
照度(lx),55.30
烛光E(fc),5.14
相关色温(K),3210
黑体偏离duv,-0.00977
坐标x,0.4108
坐标y,0.3714
坐标u,0.2477
坐标v,0.3358
坐标u’,0.2477
坐标v’,0.5038
SDCM,12.08
显色指数(Ra),96.5
R1,98
R2,96
R3,96
R4,97
R5,97
R6,95
R7,96
R8,98
R9,92
R10,92
R11,97
R12,87
R13,97
R14,98
R15,95
明暗视觉比S/P,1.623
主波长(nm),586.90
色纯度(%),34.7
半宽度(nm),192.7
峰值波长(nm),689.0
中心波长(nm),650.0
质心波长(nm),619.2
红色比(%),61.8
绿色比(%),25.5
蓝色比(%),12.7
视黑素照度(lx),37.1
生理等效照度(lx),33.9
视黑素比,0.672
视黑素EDI(lx),33.7
积分时间(ms),2100
峰值信号,54175
暗信号,2023
补偿电平,2630
起始扫描波长,380
终止扫描波长,780
380,0.006743072997778654
381,0.006644344422966242
382,0.004285803996026516
383,0.002857735613361001
384,0.004610022995620966
385,0.0052713495679199696
386,0.00517240772023797
387,0.005197913385927677
388,0.004812078084796667
389,0.0046106865629553795
390,0.006268878933042288
391,0.00818890705704689
392,0.011428963392972946
393,0.016850590705871582
394,0.023497793823480606
395,0.03078578971326351
396,0.04244363680481911
397,0.05620747059583664
398,0.07237135618925095
399,0.08929620683193207
400,0.10771553963422775
401,0.1255042999982834
402,0.1469612717628479
403,0.17137934267520905
404,0.19695870578289032
405,0.22416290640830994
406,0.25245437026023865
407,0.2772931754589081
408,0.29686877131462097
409,0.3132309913635254
410,0.32547953724861145
411,0.3330461084842682
412,0.33958619832992554
413,0.3462746739387512
414,0.349452942609787
415,0.35131847858428955
416,0.3563452363014221
417,0.3619134724140167
418,0.36818769574165344
419,0.37636199593544006
420,0.3858746588230133
421,0.3928546607494354
422,0.3975657820701599
423,0.4021684527397156
424,0.40469542145729065
425,0.40307652950286865
426,0.40053150057792664
427,0.39627471566200256
428,0.3916781544685364
429,0.388785719871521
430,0.38893717527389526
431,0.3924335241317749
432,0.39807888865470886
433,0.40505874156951904
434,0.41377338767051697
435,0.4230232238769531
436,0.4303884208202362
437,0.43396666646003723
438,0.4353971481323242
439,0.43339803814888
440,0.42751049995422363
441,0.42071953415870667
442,0.41398879885673523
443,0.4077288806438446
444,0.4020312428474426
445,0.3980221450328827
446,0.3972279131412506
447,0.39855024218559265
448,0.40175843238830566
449,0.40742817521095276
450,0.41722026467323303
451,0.4296155869960785
452,0.4417720437049866
453,0.45356783270835876
454,0.46436163783073425
455,0.470734566450119
456,0.4701998233795166
457,0.467308908700943
458,0.4633452594280243
459,0.4575763940811157
460,0.44954508543014526
461,0.4452809691429138
462,0.4457671642303467
463,0.44892632961273193
464,0.45408859848976135
465,0.46442994475364685
466,0.4773229658603668
467,0.49309808015823364
468,0.510209321975708
469,0.5310318470001221
470,0.5500830411911011
471,0.5636761784553528
472,0.5703599452972412
473,0.5719500184059143
474,0.5640934109687805
475,0.5509991645812988
476,0.5362527966499329
477,0.5186387300491333
478,0.49920228123664856
479,0.47929292917251587
480,0.4633883237838745
481,0.45433521270751953
482,0.4510716199874878
483,0.45236897468566895
484,0.4577331840991974
485,0.46587449312210083
486,0.47442522644996643
487,0.481690913438797
488,0.4874351918697357
489,0.4918522238731384
490,0.4953834116458893
491,0.4956032633781433
492,0.49775126576423645
493,0.497722864151001
494,0.4961375594139099
495,0.49454304575920105
496,0.49521738290786743
497,0.4917347729206085
498,0.488368421792984
499,0.484732061624527
500,0.47997307777404785
501,0.4768015146255493
502,0.4746151566505432
503,0.47532156109809875
504,0.47745898365974426
505,0.4822000563144684
506,0.4883979260921478
507,0.49794766306877136
508,0.5085018873214722
509,0.5187462568283081
510,0.5263963937759399
511,0.5304948091506958
512,0.5330930352210999
513,0.5352759957313538
514,0.5363938808441162
515,0.5367996692657471
516,0.5356672406196594
517,0.5350916981697083
518,0.533778965473175
519,0.5329280495643616
520,0.5325811505317688
521,0.5340220928192139
522,0.5364657044410706
523,0.5410006642341614
524,0.5471137762069702
525,0.5528721213340759
526,0.5599815845489502
527,0.5683707594871521
528,0.577412486076355
529,0.5871630311012268
530,0.5983511805534363
531,0.6096193194389343
532,0.6205552220344543
533,0.6289196014404297
534,0.6356058120727539
535,0.6414371728897095
536,0.6456447243690491
537,0.6473183631896973
538,0.6467475295066833
539,0.6441511511802673
540,0.6443949341773987
541,0.6452344655990601
542,0.6456010341644287
543,0.6462867259979248
544,0.6495044231414795
545,0.6517947316169739
546,0.6535437703132629
547,0.6572089195251465
548,0.6659575700759888
549,0.6751952767372131
550,0.6849725246429443
551,0.6965479254722595
552,0.709311306476593
553,0.7196757793426514
554,0.7312466502189636
555,0.7439213991165161
556,0.7543606758117676
557,0.7632778882980347
558,0.7725368142127991
559,0.7790805697441101
560,0.7845853567123413
561,0.7886858582496643
562,0.7897168397903442
563,0.7903703451156616
564,0.7907513380050659
565,0.7896043062210083
566,0.7884520888328552
567,0.7896786332130432
568,0.7894441485404968
569,0.7894200086593628
570,0.790111243724823
571,0.794223964214325
572,0.7985992431640625
573,0.8068322539329529
574,0.8152681589126587
575,0.8226969242095947
576,0.8319805264472961
577,0.8428625464439392
578,0.8523682355880737
579,0.8625782132148743
580,0.8746983408927917
581,0.8865274786949158
582,0.8985658288002014
583,0.9078929424285889
584,0.915513813495636
585,0.9221080541610718
586,0.9272511005401611
587,0.930479884147644
588,0.9342219829559326
589,0.9396228194236755
590,0.9432346820831299
591,0.942500650882721
592,0.940525233745575
593,0.9396731853485107
594,0.9370477199554443
595,0.9318105578422546
596,0.9275588393211365
597,0.9233685731887817
598,0.9192874431610107
599,0.914783775806427
600,0.9139079451560974
601,0.9152198433876038
602,0.9174546599388123
603,0.9195967316627502
604,0.9229674339294434
605,0.9273257255554199
606,0.934447169303894
607,0.9433193802833557
608,0.9520681500434875
609,0.9611645340919495
610,0.9709154963493347
611,0.9802095890045166
612,0.9879481792449951
613,0.9959549903869629
614,1.0042550563812256
615,1.0102620124816895
616,1.0143790245056152
617,1.0184273719787598
618,1.0220187902450562
619,1.0246657133102417
620,1.0277496576309204
621,1.0283679962158203
622,1.029992699623108
623,1.0288523435592651
624,1.0257527828216553
625,1.0233445167541504
626,1.0244570970535278
627,1.0232845544815063
628,1.0222171545028687
629,1.024902105331421
630,1.0244251489639282
631,1.023812174797058
632,1.0250343084335327
633,1.0284013748168945
634,1.0322823524475098
635,1.0395523309707642
636,1.0469763278961182
637,1.0541340112686157
638,1.0616387128829956
639,1.0691462755203247
640,1.0788182020187378
641,1.08953857421875
642,1.0982955694198608
643,1.1089198589324951
644,1.118542194366455
645,1.125538945198059
646,1.1353187561035156
647,1.149592638015747
648,1.1636550426483154
649,1.1788100004196167
650,1.1913108825683594
651,1.2034200429916382
652,1.2118455171585083
653,1.2172471284866333
654,1.2199101448059082
655,1.220546007156372
656,1.2166446447372437
657,1.2096279859542847
658,1.1997839212417603
659,1.1876033544540405
660,1.1798532009124756
661,1.173792839050293
662,1.1725784540176392
663,1.1752911806106567
664,1.1812703609466553
665,1.1867979764938354
666,1.1922813653945923
667,1.1959294080734253
668,1.1997190713882446
669,1.2069141864776611
670,1.2156765460968018
671,1.2240369319915771
672,1.2345895767211914
673,1.2489135265350342
674,1.2620956897735596
675,1.2728264331817627
676,1.2799490690231323
677,1.2895346879959106
678,1.2978365421295166
679,1.3038585186004639
680,1.3127257823944092
681,1.3281190395355225
682,1.34340238571167
683,1.3559178113937378
684,1.3712165355682373
685,1.3941905498504639
686,1.4142264127731323
687,1.4306864738464355
688,1.4429312944412231
689,1.4510633945465088
690,1.4479680061340332
691,1.441163182258606
692,1.429890513420105
693,1.4179610013961792
694,1.400320053100586
695,1.3779397010803223
696,1.3586124181747437
697,1.339324951171875
698,1.3120479583740234
699,1.2861374616622925
700,1.2655149698257446
701,1.2448824644088745
702,1.2260879278182983
703,1.2076634168624878
704,1.1908934116363525
705,1.176675796508789
706,1.1645325422286987
707,1.155159831047058
708,1.1544004678726196
709,1.1549686193466187
710,1.1572030782699585
711,1.1621263027191162
712,1.1727865934371948
713,1.1822599172592163
714,1.1938655376434326
715,1.2005103826522827
716,1.2064577341079712
717,1.2072300910949707
718,1.2033125162124634
719,1.1904709339141846
720,1.1757813692092896
721,1.1593714952468872
722,1.1382957696914673
723,1.1189448833465576
724,1.1007813215255737
725,1.0829797983169556
726,1.064329743385315
727,1.0513044595718384
728,1.036966323852539
729,1.0225224494934082
730,1.0115132331848145
731,1.0030189752578735
732,0.9971445202827454
733,0.9923094511032104
734,0.9881917238235474
735,0.9851029515266418
736,0.9737058877944946
737,0.9537318348884583
738,0.9297769069671631
739,0.9046564102172852
740,0.8728851079940796
741,0.8469931483268738
742,0.827336311340332
743,0.8154036402702332
744,0.7932806015014648
745,0.7638309597969055
746,0.7372154593467712
747,0.709755539894104
748,0.6826229691505432
749,0.6644337177276611
750,0.6515680551528931
751,0.6409801244735718
752,0.6244520545005798
753,0.6041209697723389
754,0.5848813056945801
755,0.5695226788520813
756,0.5511913895606995
757,0.5392879247665405
758,0.5309450626373291
759,0.5158355832099915
760,0.5016970634460449
761,0.4911412298679352
762,0.4818785786628723
763,0.47661319375038147
764,0.47922587394714355
765,0.4900341033935547
766,0.4988619387149811
767,0.5147916674613953
768,0.5283998250961304
769,0.5328540802001953
770,0.5268790125846863
771,0.5085066556930542
772,0.4816044270992279
773,0.4484440088272095
774,0.4202653169631958
775,0.39941832423210144
776,0.381298691034317
777,0.36518216133117676
778,0.3510095179080963
779,0.3243189752101898
780,0.2944168746471405
