类型,HPCS-310-312255198
版本,2.00.08
描述
测试日期,2026/04/20 15:48
照度(lx),410.55
烛光E(fc),38.15
相关色温(K),3339
黑体偏离duv,0.00833
坐标x,0.4249
坐标y,0.4202
坐标u,0.2363
坐标v,0.3505
坐标u’,0.2363
坐标v’,0.5258
SDCM,10.04
显色指数(Ra),93.1
R1,93
R2,96
R3,97
R4,89
R5,92
R6,95
R7,94
R8,90
R9,77
R10,91
R11,88
R12,85
R13,93
R14,98
R15,90
明暗视觉比S/P,1.570
主波长(nm),578.70
色纯度(%),53.7
半宽度(nm),233.8
峰值波长(nm),688.0
中心波长(nm),623.5
质心波长(nm),614.9
红色比(%),58.3
绿色比(%),32.9
蓝色比(%),8.8
视黑素照度(lx),254.5
生理等效照度(lx),232.2
视黑素比,0.620
视黑素EDI(lx),230.6
积分时间(ms),240
峰值信号,47151
暗信号,3660
补偿电平,2660
起始扫描波长,380
终止扫描波长,780
380,0.011382099241018295
381,0.012839044444262981
382,0.008030131459236145
383,0.0006323548150248826
384,0
385,0
386,0
387,0
388,0.0032093115150928497
389,0.010431191883981228
390,0.01329882349818945
391,0.013652958907186985
392,0.01052363496273756
393,0.006511410232633352
394,0.0075527820736169815
395,0.01198381744325161
396,0.023095639422535896
397,0.0328611396253109
398,0.04242342710494995
399,0.05673915147781372
400,0.07188694924116135
401,0.08791220188140869
402,0.11506132781505585
403,0.14998549222946167
404,0.18439745903015137
405,0.218196839094162
406,0.25907573103904724
407,0.2965207099914551
408,0.32826873660087585
409,0.36194413900375366
410,0.39530080556869507
411,0.4200533330440521
412,0.4442024230957031
413,0.47081804275512695
414,0.49393394589424133
415,0.5210246443748474
416,0.5513942241668701
417,0.5799176096916199
418,0.610404908657074
419,0.6397785544395447
420,0.6755797863006592
421,0.7135742902755737
422,0.7485231757164001
423,0.7841982245445251
424,0.8178413510322571
425,0.8383547067642212
426,0.8491249084472656
427,0.8591125011444092
428,0.8701462149620056
429,0.8883287310600281
430,0.920242190361023
431,0.9551187753677368
432,0.9964818954467773
433,1.0480390787124634
434,1.102146863937378
435,1.154711365699768
436,1.2155359983444214
437,1.2647582292556763
438,1.3007076978683472
439,1.329845905303955
440,1.3526242971420288
441,1.3697669506072998
442,1.383890986442566
443,1.3928395509719849
444,1.4019509553909302
445,1.417250394821167
446,1.446295976638794
447,1.4877156019210815
448,1.542708396911621
449,1.6070430278778076
450,1.6864101886749268
451,1.7780146598815918
452,1.8735920190811157
453,1.9650760889053345
454,2.0489938259124756
455,2.1114749908447266
456,2.149545669555664
457,2.1679787635803223
458,2.18272066116333
459,2.1987245082855225
460,2.2219784259796143
461,2.255225658416748
462,2.315303087234497
463,2.3916521072387695
464,2.4839439392089844
465,2.5945823192596436
466,2.7302422523498535
467,2.8744561672210693
468,3.0220444202423096
469,3.183356285095215
470,3.3478682041168213
471,3.4766063690185547
472,3.5667600631713867
473,3.6265649795532227
474,3.6249585151672363
475,3.578510046005249
476,3.520411729812622
477,3.4455130100250244
478,3.356316089630127
479,3.280325174331665
480,3.221003293991089
481,3.1957876682281494
482,3.21549391746521
483,3.279632329940796
484,3.369081497192383
485,3.4699695110321045
486,3.564554214477539
487,3.648923635482788
488,3.708338975906372
489,3.742741823196411
490,3.7647175788879395
491,3.7873895168304443
492,3.815901517868042
493,3.850508213043213
494,3.894120693206787
495,3.9294393062591553
496,3.9392011165618896
497,3.9285662174224854
498,3.9119951725006104
499,3.878335952758789
500,3.852954149246216
501,3.8452322483062744
502,3.8464763164520264
503,3.8662209510803223
504,3.908543109893799
505,3.961719274520874
506,4.023739814758301
507,4.095807075500488
508,4.163780689239502
509,4.233101844787598
510,4.290987491607666
511,4.335458755493164
512,4.359960079193115
513,4.375033378601074
514,4.378256797790527
515,4.374655246734619
516,4.361734390258789
517,4.354544162750244
518,4.348719596862793
519,4.345835208892822
520,4.3393330574035645
521,4.348769664764404
522,4.372483730316162
523,4.412476539611816
524,4.458709239959717
525,4.51816987991333
526,4.588203430175781
527,4.666470527648926
528,4.7357497215271
529,4.808712005615234
530,4.88646936416626
531,4.958453178405762
532,5.026998996734619
533,5.086892604827881
534,5.136793613433838
535,5.17147159576416
536,5.186814308166504
537,5.181858539581299
538,5.1645188331604
539,5.143946647644043
540,5.1279401779174805
541,5.116990566253662
542,5.116429805755615
543,5.118890762329102
544,5.126579284667969
545,5.1505022048950195
546,5.183636665344238
547,5.228926181793213
548,5.288144588470459
549,5.354905605316162
550,5.424050331115723
551,5.5038628578186035
552,5.580559253692627
553,5.654719352722168
554,5.726419925689697
555,5.807362079620361
556,5.878660202026367
557,5.937819957733154
558,5.985318183898926
559,6.034680366516113
560,6.056950569152832
561,6.068292140960693
562,6.067148685455322
563,6.057067394256592
564,6.042144775390625
565,6.032554626464844
566,6.016458034515381
567,6.015179634094238
568,6.008753776550293
569,5.99962854385376
570,5.997713565826416
571,6.008022785186768
572,6.032562732696533
573,6.07164192199707
574,6.116517543792725
575,6.16764497756958
576,6.2243971824646
577,6.289689540863037
578,6.363773822784424
579,6.437981605529785
580,6.503519058227539
581,6.558144569396973
582,6.6078948974609375
583,6.649230480194092
584,6.687651634216309
585,6.7126688957214355
586,6.7385125160217285
587,6.757238388061523
588,6.76889705657959
589,6.777511119842529
590,6.784181594848633
591,6.770517826080322
592,6.747175693511963
593,6.720221519470215
594,6.678114414215088
595,6.6310577392578125
596,6.591073513031006
597,6.552490234375
598,6.514007568359375
599,6.492968559265137
600,6.479738712310791
601,6.474891185760498
602,6.47786283493042
603,6.483433723449707
604,6.4900617599487305
605,6.508426189422607
606,6.550420761108398
607,6.592602252960205
608,6.636056900024414
609,6.670258522033691
610,6.69904899597168
611,6.721209526062012
612,6.747682571411133
613,6.787166595458984
614,6.842264652252197
615,6.893566131591797
616,6.928359031677246
617,6.946082592010498
618,6.948042392730713
619,6.9366559982299805
620,6.935225963592529
621,6.922065258026123
622,6.920304775238037
623,6.901950359344482
624,6.8830437660217285
625,6.848945140838623
626,6.828537464141846
627,6.7903008460998535
628,6.768099308013916
629,6.746881484985352
630,6.731972694396973
631,6.733333110809326
632,6.739706516265869
633,6.748356819152832
634,6.7678704261779785
635,6.78855562210083
636,6.799208164215088
637,6.829051971435547
638,6.858530521392822
639,6.88479471206665
640,6.922857761383057
641,6.96774959564209
642,7.000129699707031
643,7.038303375244141
644,7.079797744750977
645,7.121406078338623
646,7.176312446594238
647,7.246567726135254
648,7.3071112632751465
649,7.377558708190918
650,7.440972805023193
651,7.484389305114746
652,7.50634765625
653,7.5288591384887695
654,7.531149387359619
655,7.500993728637695
656,7.4533162117004395
657,7.399953365325928
658,7.332310199737549
659,7.2604475021362305
660,7.198787212371826
661,7.144039154052734
662,7.100278377532959
663,7.0792155265808105
664,7.075140476226807
665,7.0891547203063965
666,7.117013454437256
667,7.149862289428711
668,7.182258605957031
669,7.212782382965088
670,7.236481189727783
671,7.271723747253418
672,7.304291248321533
673,7.339134693145752
674,7.382816791534424
675,7.441388130187988
676,7.481599807739258
677,7.526729106903076
678,7.56775426864624
679,7.595943450927734
680,7.624983310699463
681,7.6899800300598145
682,7.7693281173706055
683,7.844173908233643
684,7.928259372711182
685,8.033529281616211
686,8.106551170349121
687,8.138607025146484
688,8.14804744720459
689,8.144047737121582
690,8.10904598236084
691,8.059928894042969
692,8.003320693969727
693,7.934579849243164
694,7.8432698249816895
695,7.72043514251709
696,7.600175380706787
697,7.47119665145874
698,7.304668426513672
699,7.127252101898193
700,6.961780071258545
701,6.807852268218994
702,6.663351535797119
703,6.54107141494751
704,6.433188438415527
705,6.33928918838501
706,6.271821975708008
707,6.216454029083252
708,6.187307834625244
709,6.174186706542969
710,6.17392110824585
711,6.196338653564453
712,6.2415666580200195
713,6.286639213562012
714,6.336212158203125
715,6.369834899902344
716,6.370774269104004
717,6.339458465576172
718,6.299183368682861
719,6.234373569488525
720,6.1321797370910645
721,6.017366409301758
722,5.899258136749268
723,5.783125877380371
724,5.659320831298828
725,5.539801120758057
726,5.434734344482422
727,5.350818634033203
728,5.269438743591309
729,5.180102825164795
730,5.107756614685059
731,5.03927755355835
732,4.984469413757324
733,4.942025661468506
734,4.8896002769470215
735,4.837977409362793
736,4.757246494293213
737,4.636454105377197
738,4.4800944328308105
739,4.31104040145874
740,4.12960147857666
741,3.969968557357788
742,3.813141345977783
743,3.6862425804138184
744,3.566946268081665
745,3.4382948875427246
746,3.305337905883789
747,3.1645400524139404
748,3.040456533432007
749,2.9141106605529785
750,2.803170919418335
751,2.6953468322753906
752,2.5824851989746094
753,2.465815305709839
754,2.3446686267852783
755,2.236778736114502
756,2.123304843902588
757,2.0355873107910156
758,1.9523539543151855
759,1.8586046695709229
760,1.7784923315048218
761,1.711177945137024
762,1.6464438438415527
763,1.602679967880249
764,1.581396460533142
765,1.5600528717041016
766,1.5475044250488281
767,1.5390928983688354
768,1.5220402479171753
769,1.4877095222473145
770,1.4395016431808472
771,1.3488776683807373
772,1.2505066394805908
773,1.1357043981552124
774,1.022237777709961
775,0.9361882209777832
776,0.8733627796173096
777,0.8179541230201721
778,0.7639110088348389
779,0.7089109420776367
780,0.6592578887939453
