类型,HPCS-310-312255198
版本,2.00.08
描述
测试日期,2026/04/20 15:49
照度(lx),69.19
烛光E(fc),6.43
相关色温(K),3024
黑体偏离duv,-0.00429
坐标x,0.4292
坐标y,0.3909
坐标u,0.2513
坐标v,0.3433
坐标u’,0.2513
坐标v’,0.5149
SDCM,5.19
显色指数(Ra),97.7
R1,98
R2,99
R3,98
R4,96
R5,99
R6,99
R7,97
R8,96
R9,95
R10,98
R11,96
R12,96
R13,99
R14,99
R15,99
明暗视觉比S/P,1.499
主波长(nm),584.40
色纯度(%),46.2
半宽度(nm),193.0
峰值波长(nm),689.0
中心波长(nm),649.1
质心波长(nm),623.9
红色比(%),63.6
绿色比(%),26.3
蓝色比(%),10.1
视黑素照度(lx),41.5
生理等效照度(lx),37.9
视黑素比,0.600
视黑素EDI(lx),37.6
积分时间(ms),1600
峰值信号,54239
暗信号,3783
补偿电平,2660
起始扫描波长,380
终止扫描波长,780
380,0.009167768061161041
381,0.0080854007974267
382,0.004752499982714653
383,0.003041389398276806
384,0.005727651063352823
385,0.006913759279996157
386,0.008153190836310387
387,0.008352702483534813
388,0.007422524970024824
389,0.006632321048527956
390,0.0072241248562932014
391,0.008283039554953575
392,0.010717672295868397
393,0.01493314653635025
394,0.019565962255001068
395,0.024482809007167816
396,0.033390458673238754
397,0.044050395488739014
398,0.05652669072151184
399,0.06984388083219528
400,0.08401281386613846
401,0.09736258536577225
402,0.11563611775636673
403,0.13781043887138367
404,0.16104449331760406
405,0.18600794672966003
406,0.2139327973127365
407,0.23784992098808289
408,0.25492018461227417
409,0.269563227891922
410,0.28137338161468506
411,0.28732192516326904
412,0.292545884847641
413,0.2986694574356079
414,0.3021630346775055
415,0.3028848469257355
416,0.30635350942611694
417,0.31007927656173706
418,0.31564971804618835
419,0.3224814236164093
420,0.3317655324935913
421,0.33927327394485474
422,0.34599292278289795
423,0.3513759672641754
424,0.3548998534679413
425,0.3556269407272339
426,0.3523293733596802
427,0.348511666059494
428,0.34411171078681946
429,0.34242650866508484
430,0.34269359707832336
431,0.3483221232891083
432,0.35460996627807617
433,0.3608004152774811
434,0.3674567937850952
435,0.3754206597805023
436,0.38184383511543274
437,0.3867782950401306
438,0.39070358872413635
439,0.3916594088077545
440,0.38871991634368896
441,0.3849335312843323
442,0.37948155403137207
443,0.3753374516963959
444,0.37136176228523254
445,0.36952993273735046
446,0.37088850140571594
447,0.37464043498039246
448,0.3801775872707367
449,0.3875366449356079
450,0.3961825668811798
451,0.40702182054519653
452,0.419562429189682
453,0.4317401945590973
454,0.44441843032836914
455,0.45483726263046265
456,0.4580044448375702
457,0.45661550760269165
458,0.452569842338562
459,0.44686076045036316
460,0.4401227831840515
461,0.43780285120010376
462,0.4402201771736145
463,0.44584888219833374
464,0.4533558785915375
465,0.467062383890152
466,0.48263707756996155
467,0.5022292733192444
468,0.5237667560577393
469,0.5483896732330322
470,0.5701126456260681
471,0.5877595543861389
472,0.5965668559074402
473,0.6003621816635132
474,0.5952615141868591
475,0.5818015336990356
476,0.5664260983467102
477,0.5493946671485901
478,0.5305003523826599
479,0.5112505555152893
480,0.49941959977149963
481,0.49376624822616577
482,0.4936167299747467
483,0.49833232164382935
484,0.5081198811531067
485,0.5192741751670837
486,0.5298465490341187
487,0.5405460596084595
488,0.548438310623169
489,0.5548315048217773
490,0.5584925413131714
491,0.5603135824203491
492,0.5626060962677002
493,0.5649026036262512
494,0.5669580698013306
495,0.5707948207855225
496,0.5747148990631104
497,0.5734267830848694
498,0.5721670985221863
499,0.5682237148284912
500,0.5630504488945007
501,0.5591759085655212
502,0.5582513809204102
503,0.5587912797927856
504,0.5621459484100342
505,0.5700475573539734
506,0.5793819427490234
507,0.5905477404594421
508,0.6028972268104553
509,0.6173891425132751
510,0.6270727515220642
511,0.63565593957901
512,0.6417121291160583
513,0.6462395191192627
514,0.6464294195175171
515,0.6453335285186768
516,0.642081081867218
517,0.6415687799453735
518,0.6414139270782471
519,0.6423553824424744
520,0.645449161529541
521,0.6506780385971069
522,0.6559317111968994
523,0.6621102094650269
524,0.6716019511222839
525,0.6800944805145264
526,0.6901259422302246
527,0.7022443413734436
528,0.714922308921814
529,0.7276011109352112
530,0.7402366399765015
531,0.7524179220199585
532,0.7646485567092896
533,0.7755007147789001
534,0.7841556072235107
535,0.7915303707122803
536,0.7967330813407898
537,0.7989794015884399
538,0.7997950911521912
539,0.7980644106864929
540,0.7982789278030396
541,0.8004656434059143
542,0.8034401535987854
543,0.8060155510902405
544,0.8110364079475403
545,0.8171847462654114
546,0.8236607313156128
547,0.8299323320388794
548,0.838712215423584
549,0.8499782085418701
550,0.862514078617096
551,0.875766932964325
552,0.8905928730964661
553,0.9057216644287109
554,0.9209359884262085
555,0.9375020861625671
556,0.9525696635246277
557,0.9665858149528503
558,0.9778800010681152
559,0.9862367510795593
560,0.9925114512443542
561,0.9977096915245056
562,1.0009336471557617
563,1.0041853189468384
564,1.0057564973831177
565,1.0044127702713013
566,1.0011634826660156
567,1.0008527040481567
568,1.002407193183899
569,1.0049110651016235
570,1.0081894397735596
571,1.0161787271499634
572,1.0222209692001343
573,1.0292073488235474
574,1.0380018949508667
575,1.0465047359466553
576,1.0556367635726929
577,1.0678656101226807
578,1.0808908939361572
579,1.0944515466690063
580,1.1099929809570312
581,1.1245945692062378
582,1.139971137046814
583,1.1521880626678467
584,1.1623332500457764
585,1.1702584028244019
586,1.1773121356964111
587,1.1833447217941284
588,1.1900571584701538
589,1.1972346305847168
590,1.2033171653747559
591,1.2050632238388062
592,1.2030977010726929
593,1.2008564472198486
594,1.1955187320709229
595,1.1877241134643555
596,1.1811491250991821
597,1.1744166612625122
598,1.1677895784378052
599,1.1645053625106812
600,1.165354609489441
601,1.166466474533081
602,1.169470191001892
603,1.1736958026885986
604,1.1782662868499756
605,1.1825551986694336
606,1.1923179626464844
607,1.2030161619186401
608,1.214737892150879
609,1.2246673107147217
610,1.2358194589614868
611,1.2437468767166138
612,1.2544981241226196
613,1.2659798860549927
614,1.2805153131484985
615,1.2922999858856201
616,1.302892804145813
617,1.308864712715149
618,1.3116990327835083
619,1.3114562034606934
620,1.3109923601150513
621,1.3100332021713257
622,1.3104671239852905
623,1.3077629804611206
624,1.3036515712738037
625,1.3001691102981567
626,1.299493432044983
627,1.295347809791565
628,1.2932422161102295
629,1.296025037765503
630,1.2979888916015625
631,1.2992022037506104
632,1.3045412302017212
633,1.310270071029663
634,1.3163594007492065
635,1.324543833732605
636,1.3324471712112427
637,1.3389232158660889
638,1.3458786010742188
639,1.3530550003051758
640,1.3622018098831177
641,1.374182105064392
642,1.3870571851730347
643,1.4018489122390747
644,1.4156779050827026
645,1.4285269975662231
646,1.4425386190414429
647,1.4573545455932617
648,1.473814845085144
649,1.492141604423523
650,1.5064259767532349
651,1.5166420936584473
652,1.524224877357483
653,1.5287506580352783
654,1.5302257537841797
655,1.5270195007324219
656,1.5245695114135742
657,1.5190681219100952
658,1.509913682937622
659,1.4998527765274048
660,1.4964754581451416
661,1.4912545680999756
662,1.4870766401290894
663,1.4859765768051147
664,1.4860868453979492
665,1.4872691631317139
666,1.4897575378417969
667,1.4950615167617798
668,1.5016101598739624
669,1.512882113456726
670,1.5240199565887451
671,1.5367311239242554
672,1.551493763923645
673,1.5669217109680176
674,1.580632209777832
675,1.5945172309875488
676,1.6045184135437012
677,1.6140344142913818
678,1.625821590423584
679,1.6387776136398315
680,1.6517350673675537
681,1.6695282459259033
682,1.6887893676757812
683,1.7045540809631348
684,1.7189464569091797
685,1.7414766550064087
686,1.7622731924057007
687,1.777225375175476
688,1.789096713066101
689,1.7980098724365234
690,1.7949784994125366
691,1.7884557247161865
692,1.7780462503433228
693,1.7647031545639038
694,1.7443137168884277
695,1.717822790145874
696,1.6935642957687378
697,1.6705023050308228
698,1.6357840299606323
699,1.6025488376617432
700,1.5740485191345215
701,1.545030951499939
702,1.5180137157440186
703,1.493229866027832
704,1.4683747291564941
705,1.449046015739441
706,1.4358912706375122
707,1.4247667789459229
708,1.422184944152832
709,1.4222583770751953
710,1.4237371683120728
711,1.4299917221069336
712,1.444342851638794
713,1.459763526916504
714,1.480058193206787
715,1.4942758083343506
716,1.5007069110870361
717,1.5002586841583252
718,1.4961186647415161
719,1.4784928560256958
720,1.452842354774475
721,1.4298704862594604
722,1.4009854793548584
723,1.3718008995056152
724,1.3479087352752686
725,1.328770637512207
726,1.3080865144729614
727,1.2951936721801758
728,1.2776341438293457
729,1.2548342943191528
730,1.2363762855529785
731,1.2211472988128662
732,1.2074476480484009
733,1.1995949745178223
734,1.1986689567565918
735,1.1947213411331177
736,1.1821589469909668
737,1.1583974361419678
738,1.125985026359558
739,1.0932320356369019
740,1.0563987493515015
741,1.0246937274932861
742,0.9998375177383423
743,0.9827166795730591
744,0.9548234939575195
745,0.9147728085517883
746,0.8812139630317688
747,0.8459089398384094
748,0.8162450790405273
749,0.7968292236328125
750,0.7814924120903015
751,0.7661052346229553
752,0.7441648840904236
753,0.7177267074584961
754,0.6908031105995178
755,0.6709350943565369
756,0.6488913297653198
757,0.6346994638442993
758,0.6223964691162109
759,0.6013982892036438
760,0.5805965065956116
761,0.565922737121582
762,0.5520259737968445
763,0.5438245534896851
764,0.5467329621315002
765,0.5561776757240295
766,0.565165102481842
767,0.5819006562232971
768,0.5920785665512085
769,0.591106116771698
770,0.5843353271484375
771,0.5655876994132996
772,0.5353688597679138
773,0.49606144428253174
774,0.4662492573261261
775,0.4423002600669861
776,0.419067919254303
777,0.3951675295829773
778,0.3741733431816101
779,0.34562504291534424
780,0.31204476952552795
