local_numi_reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
64,0,0,0,0,0,0,0,0.18328922244900214,0,0,0.4546063189099156,0.27745052674614618,0.42684579594327537,0.68034316643125448,0.92807458454545788,0.78435623356920814,0.94599002935265963,1.3033073073486263,1.6856504431796171,2.9341509279983864,4.0723271779166552,5.7398579198107971,7.226479310625586,10.891452885800415,12.912795314938752,11.375681072985438,10.991679694048292,10.425083490992145,9.2869251915195274,10.113191214653687,9.4425783967420198,9.1656471597638323,8.2874127584273705,6.47726620738226,6.8522411371923333,4.9514500517028619,4.9597917069040411,3.0578150549512557,2.104722045006886,2.092728825036462,1.2074867662980555,0.96277976938327137,1.2458026064930057,1.433635712390205,1.1825750358284304,2.1377295514647847,1.017708569533492,1.8621887669231687,0.72148188169303951,1.4511872023897456,0,1.0756102798310254,0,0.33004804937829763,0.56438408483497815,0,0.61704629082084184,0.41481770112988897,0,0.98718000749322987
65,0,0,0,0,58.108064826761513,0,0,0,0.29298061311901774,0.072709107774143786,0.22365999325161146,0.030743549403107969,0.11170419970094689,0.30857988025622823,0.19819695239098883,0.19480328881727096,0.29321754932929417,0.37546804847688459,0.54158968608101654,0.66620168048649964,0.79238266126217605,1.0118709246251685,1.5446502598549059,2.7561211494702023,3.1517777865604137,3.9170253212029542,5.1208597084305447,4.7956161198362075,4.0585891508128151,4.0376136034514651,3.6925669431536581,4.2164645658806785,3.4821833368615027,3.8717072347867907,3.5960271765190663,3.4860388875892241,2.5025124926781412,2.8955260862580947,1.8034753418828395,1.5579205744594513,0.99775600717716328,1.0429148954583267,0.73186249644570101,0.46815687261216254,0.93515348717322933,0.30361800776392478,0.37657556999614278,0.87890696530032453,0.95407648843888837,0.34635283343610929,0.59759352016946277,0.36425809457202657,0.15630351405510937,0.29546548696709529,0.29728078462122187,0.14174469465650494,0,0.2626718648332631,0,0.16406798728085623
66,0,0,0,0,0,0,0,0,0.15388268048686243,0,0,0.14422720692642743,0.19127576032791305,0.17077655557055144,0.13759840466091969,0.17864870629495461,0.29076407536482396,0.64610615315523712,0.35514686223379782,0.52855443735294616,0.52708730747344756,0.94376425245024287,1.3006845917955234,1.5064244170572247,2.1526113300749889,3.5338647059146564,4.1771279749793795,5.8043634785345057,6.5803268087793523,5.9282335103680657,4.6981494058690085,5.3919364064351596,4.8276756809947727,4.9935139847964658,4.0432933497696437,4.4686331813666804,5.1180716249301321,3.7349238566206782,3.1356797652092223,3.0466156924781562,1.9325337598191645,1.8094513403339296,2.429920278219158,1.6348786455885433,2.5697100883448627,0.15738975634556615,2.4553835421012771,0.79784490472039826,1.178548717162895,1.8848688542519889,0.74532460273600665,0.25443578436617958,0.86312554198233238,0.52051852736930748,0,0.69658068533105832,0.82188548741622292,1.4104335055047721,1.252113445595725,1.4235828581577901
67,0,0,0,0,0,0,0,0,0,0,0,0,0.10765531852002716,0.058391843470849192,0.1103422192028433,0.11732685359518998,0.20054172157919486,0.17993792672896214,0.29195496170557489,0.37256273257322453,0.53471348415294317,0.35273568327175892,0.69022262968048342,0.8020133180731529,1.3583357540291079,1.2152246827891227,1.8031054541935145,2.601959965231925,3.1843951655635645,4.7185361918383011,3.137920767177719,4.3235548073064338,3.2823455497326801,4.4273200590593413,3.2584058619703833,3.3405146779174824,3.2214182177740507,3.2309141907327383,3.073683447563389,3.4252144598349079,2.2051466052074895,1.8240096700905166,1.936990349077307,2.3790135149491247,1.320614317050631,0.81830368273473397,1.0232561551839927,1.2876333744975879,1.3628669846668768,0.69239830852050088,0.45001609602493797,0.46087381772663805,0.31246832218432286,0.47142221268862555,0.47431856327624122,0.28336360308720338,0,0.26065399522897847,0.64227829338750408,0.63332701174231976
68,0,0,0,0,0,0,0,0,0,0,0,0,2.989451035014607e-05,0.044986937431604659,0.072433293430150772,0.058206838017775375,0.080229760553865423,0.10656315694899944,0.099596561141399087,0.19061278141010154,0.22849330483780872,0.20172182298105248,0.28964764367269358,0.2548149199081004,0.49807367223150462,0.52717042230356226,0.88136033428819116,1.4728588699913192,1.5801943131481706,2.1445774498557788,1.9614521215963172,3.1516161803411564,2.2545030193900768,2.5873502503872645,2.2856661045249638,2.5225995631699374,1.8327227933231551,2.584398634067115,2.3229708824686242,2.0397952550070566,1.045563563292242,2.2216896501645547,1.9555031050191802,1.5415982777387911,2.329252692917593,1.569460138494132,1.5453660153182158,1.0194753574693907,1.5668395123681895,1.2763125403697291,0.78937880065499844,0.69727552378244184,0.85890914847424549,0.67109556310938534,0.16231009806458457,0.4529885968613756,0.84089658461614181,0.66997723187292735,0.92234889587352531,0.30760730299586059
69,0,0,0,0,0,0,0,0.19688315871551432,0,0,0,0.032911565031739767,0.084366826471436659,0.053267677756727173,0.009542095275905535,0.074895155190478152,0.054002767765749381,0.10332411713227314,0.037900184677075906,0.089824961778718043,0.11430038298147677,0.11113857301543925,0.18873351979617584,0.084361663420476227,0.21308606009409178,0.20573799536015816,0.25125505490032435,0.59963601081742279,0.41894510403400836,0.68126958742804911,1.1010515733645851,1.4141408440294734,1.81841287787802,1.6239633153797162,1.4431859495170942,1.9319422673664166,1.6149777306693964,1.9300343790166004,1.5676928951980573,1.3463534255800416,0.90439747495951583,0.63233041532482415,0.93895513553720289,1.4040852624065829,0.64909946973924582,0.55918973200747923,1.5533957699837735,1.2343154191651029,0.96709105318807986,1.1033149438135597,1.3061477804452575,0.60276341492479191,0.17848050470933599,0.13945302017649944,0.78284667661785989,0.39158832377335157,0.30174019595322554,0.51126170732684384,0.23388374290590816,0.53182543223026313
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019739618601408007,0,0,0.047332940229514231,0.12577236062887145,0.033829990278731514,0.074648902296159239,0.034095617985044367,0.076513403368780319,0.11613667298013335,0.31848293404460049,0.28106732197170448,0.33719329140290583,0.12247703976759311,0.39256302974789592,0.35517024295014132,0.3976960792713734,0.57928304585808954,0.43683837015139088,0.57460525323374534,1.1914845355112711,1.2367541101616288,1.6250562323834641,1.4435171206402273,1.0517532181500817,1.0650433220713895,0.80819757074476928,1.1157234791220674,1.0070525127633585,1.4876831559761092,0.51820330262315084,0.85495273862702093,1.5214854972650971,0,2.1692860955097188,0.21224727012650868,0.26585426378702515,0.41803876601171269,0.17695778282913502,0.33811186098840412,0.45166105683171609,1.2516784116035355,0.85537625284500363,0.35051074622972417,0.20016217588057572,0.87083355721806321,1.1785486393760856
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061463473419355645,0.018375837455167056,0.01005221601007753,0.049541870781947557,0.069628299695020143,0.046463403499986781,0.051691429820624135,0.10606664432530782,0.12455629975398458,0.13673428870744805,0.12024022257664609,0.20611564101363455,0.23638779208733038,0.41192351569589952,0.2996123094468231,0.74709207067237071,0.36218967352951331,0.63129460093520529,0.95673209993892827,0.95028217438373197,0.8152899781374271,0.52612343517198279,1.0379212533861382,0.58739769188784607,0.40911863357606848,0.68898768424542667,0.95395368350859855,0.76913572563312682,1.5281464553071051,2.2080047951395332,0.64392757521447708,0.9487662786368094,1.3855267351171681,0.53481431303673443,0.70054568978653065,0.72727201010920939,0.28412144638634634,0.20567664326432114,0.43072342830042259,0,0.43054493141691902,0.241548193918556,0.43239556266973439
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010738118338956423,0.025872050295515901,0.03518567740294383,0.039157422996022838,0.041360636123470594,0.057391202556429578,0.063411518688435017,0.12218638681630534,0.067782632845680757,0.019081077453135871,0.11978424728986467,0.060186753924622263,0.11115532265993615,0.030782878593356881,0.16644178202358836,0.25668332541159666,0.58021525851756905,0.5296010061844727,0.30680528444664412,0.57574638884597285,0.75824148746109477,0.36767992441751812,1.231148404614131,0.40941842628835923,0.67246692665265717,0.35697173026289541,0.75757564218898221,0.60076404208031575,1.1120465427697939,0.50228471127593144,1.2972996544625266,0.74546343679721483,0.53053528644407544,0.4894175474982731,0.60720919917004312,0,0.37413764339330513,0.22084309300163182,0.87961685012140067,0.23574503782371681,0.56695145003668257,0.25935978634860124,0.72326966488480815
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072728819966987142,0,0.038104870119865478,0.011343880496037767,0.018386830657501557,0,0.040825726453712068,0.0076473971066647762,0.019203229516710232,0.0076128917269890038,0.02219201170995632,0.015928024504232457,0.045387235994596632,0.06539597052158333,0.039028245688322916,0.020955516069526191,0.099548121844227178,0.17761501577523159,0.30236057656192827,0.065445703048298859,0.1134129350136972,0.03921125827998409,0.23897705544307141,0.13208158222282473,0.88012419995039148,0.12009006566200656,0.34155127933339691,0.34259922638860368,0.56710791987523557,0.50361897441150549,0.26168730245235472,0.34188530603459177,0.094705326334139056,0.37656225025176621,0.57296855707037264,0.47935900202567255,0.31395278187552172,0.7516446561354031,0.48202666013410722,0.10590612673677144,0.29557167620232505,0.66753177576957501,0,0.58386531635728034,0.34212109405054958
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018881883320222385,0,0,0.032901245776052308,0.029591221504957181,0.014832324262706748,0.017211504550190358,0.032318671305473716,0.071069248161660326,0.016797772250018061,0.035052578410939249,0.089322840690067781,0.056306057436496283,0.043578065259955799,0.17914968334161968,0.11744485034113705,0.093817410781309743,0.097263598144961258,0.078747695133866522,0.19481779979335073,0.10285849788743071,0.25634826221418994,0.24459190372721032,0.15674372535600309,0.15568150992411997,0.41309876321079203,0.14982028727644514,0.21757162699155735,0.51178090587301317,0.1351567866674149,0.53015327733739392,0.23872789015256304,0.20897366196585809,0.58541078137658042,0.73326715676056797,0.58666906834534716,0.30890422132353096,0,0.16363829322122145,0.61588111820017311,0.33060363889392419,0,0.2479701501882067,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011317903236213686,0,0,0,0.010333242400563911,0.0245028636892623,4.0068997335675725e-06,0,0,0.050091708701110654,0.019702944758704419,0.023640166415461229,0,0.034752472398865836,0.026893318653168782,0,0.1671418612288956,0.10096503612132229,0.095693889279670707,0.040456027329053956,0.032049609586905135,0.15162869734037671,0.11713094560686328,0.98694472728220051,0.15864175097519831,0.20633558141098102,0.067784278373699783,0.37055832905031821,0,0.40231811573968418,0.18717327363781205,0.56480331567696196,0.15237629250198073,0.19138149181049591,0.21160471760602598,1.0554452919199773,0.11720046973655747,0.38378978574169309,0,0.25053992828763549,0.33300369214969761,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0.011641401900105463,0,0,0,0,0,0.0048169521049644783,0,0,0.0074012100741594426,0.0076553442590167374,0,0.010864072936554782,0,0,0,0.012548702609847027,0.029044110305491245,0,0,0,0.013141908438512475,0,0.056865073490083351,0.050615731501786762,0.020931747167936502,0.082756755592006417,0.036876378424358744,0.10682966044601698,0.076281632182409173,0.1311905561542569,0.07590893027078198,0.050217730910036208,0,0.28029604805975822,0.33061705078795939,0.13866662468949703,0.21301098741667532,0.16022811485432531,0.081452850460666248,0.68260524990133475,0.33127167003357993,0.12323971149045919,0.17434924421039377,0.60244785985619442,0.44715381630268258,0,0.20180740909462386
77,0,0,0,0,0,0,0,0,0,0,0,0,0.036313037394109432,0,0,0,0,0,0.039602532520189221,0,0.053378646702132791,0.17166941095836907,0,0.17951002842867675,0,0.048342169856174053,0.027137317717423066,0.061838760753018904,0,0.15930196250106646,0.053763527953882714,0.043776787074719721,0.077424144016841584,0.10902097821006078,0.15315675757588357,0.13392686333259712,0.1504779790804697,0.1736439625665562,0.001987849789666137,0.19563742139415552,0.09287546501848222,0.13264543490722136,0.22047351480717908,0.20064670041264196,0.76497741859314472,0.41228838888597402,0.36791424139136969,0.72533242941927978,0.56322518323622883,2.2568041251375019,0,0.4695800308744153,1.6212394955772729,0.35794936196335625,2.1661733510534869,1.7237040189576094,1.172637385165481,1.9694217033886281,1.0108288809023631,0.75714302383793053
78,0,0,0,0,0,0,0,0,9.8267985718507773e-06,1.4479404660089166,0.38382020141284356,0,0.17345981950961845,0.28598746389406454,0.045835559550445049,0.039277505674889336,0.03011813842319111,0.066031633686678776,0,0,0.013646347270179481,0.056159129352182556,0.014657635699396005,1.9563409580127219e-06,0.0087717889766489032,0.022796582181539571,0,0.019833472148038572,0.0088425299594294109,0.047278294526878137,0,0.034482992072298053,0.010445103930850318,0,0,0.038566374697360434,0,0.022942474385649298,0,0,0,0,0,0,0.032992271566724095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,20.837437744650003,5.1720946508234258,2.4818694111989741,1.224821654129963,0.6282099420167121,0.40349730295998765,0.41704243219488135,0.16981887222421582,0.12083410183469312,0.14079442100864561,0.11244554918473468,0.1388273299456261,0.051872800780387252,0.064286020453309972,0.033100685242154544,0.028163182373529414,0.028567789231707701,0.022728065176037805,0.015825553527107756,0.020040357749012826,0.019719320637740862,0.019275955510006552,0.016808779105298346,0.011496423054943007,0.011693954335744135,0.015053712288494316,0.011801078995980697,0.0066522867043517613,0.0075909545332227641,0.0074288844742133467,0.0054835881781021304,0.012660853789374612,0.01628976752903321,0.004025685860365333,0,0.0063117842487200983,0.0027631673471118731,0.00095776988430348561,0.002266811742985242,0.014126837999036367,0.0057054689391733042,0,0,0,0,0,0,0,0,0,0,0,0.0059689575219327301,0.0098751282382468462,0.005446623575155597
80,0,0,0,0,199.74363398502567,152.80628736372711,45.258647680368135,29.342988319616637,12.019004996974806,10.195281213061294,4.9927018836802759,4.098463871129761,2.3521098121635671,1.9410635683989772,1.4202854747543523,1.1386472280156927,0.99436974754284102,0.79184022153831013,0.63546494156603017,0.58682501831181733,0.45848583994554276,0.41426030367463096,0.30165457447628907,0.33662766935679661,0.26487724066936164,0.24156021572558106,0.20997289046025855,0.24416134753685423,0.19824445032194235,0.15979559616029904,0.12321023610662184,0.092638410445070443,0.12359540532547372,0.089694924702771905,0.089435584528465506,0.057127426533203851,0.064061598133107134,0.057105586756824395,0.039371533839658919,0.059734776675458179,0.019824643681488782,0.038665772411259437,0.032278433780421591,0.019581647248721072,0.062368715962623583,0.012827968975130839,0.021853474567831641,0.029178397467501886,0.0067477410004193215,0.019155320420331492,0.0079093386246305332,0.017948995570949422,0.041348111834439073,0.027037382885145147,0.016485709343551525,0.012859576313350347,0.0080082077293049392,0,0.0033470859822135744,0
81,0,0,0,0,13.121081707845986,116.09222342355972,124.23950063182798,207.61914860563857,148.088485539788,114.50095926072848,71.144512920247365,54.882037151545838,37.05412407318267,29.818495621533263,21.545133426554965,19.128054680041807,14.154185543547753,12.716388980231121,9.6825516486921241,8.9059812925209041,6.6438487058508802,6.2647222747117013,5.4836894576978388,4.9273447744470458,4.0527969568320952,3.527594899934472,3.7403572797277214,3.2211534625740725,2.6656561559545815,2.3515883720511508,1.8681178049241538,1.7521787080327038,1.8152644356397047,1.4572510759700665,1.4880370810931152,1.1508651041453004,1.0070090142778956,1.4653034716531019,0.65864240357137638,0.64210371221690354,0.47079794520953511,0.36885100733710446,0.29790904473341401,0.34175437833224986,0.50894333001171277,0.5716589795252196,0.34560174352741602,0.24841051281493212,0.29762719127339848,0.42762629608380354,0.17339078190734256,0.20991631858283016,0.14048346449581042,0.19327645257055465,0.12311551023532188,0.19251767728928681,0.05979285080544379,0.19338410334626313,0.17060250441442448,0.11378402185538246
82,0,0,0,0,0,0,118.13328701785635,110.01794314885262,144.00298335703351,197.35777566370635,152.86928489284446,141.20088472484085,98.522670177073735,94.129134156842326,65.904937390670597,57.594820642336167,44.809801658475365,43.416264940352164,32.138757449457934,30.186432842386296,22.524008315959954,21.503827736558076,16.880408276550629,17.2050982895191,14.190798225801609,13.048588303096611,12.226213381754212,11.240574854864676,9.9033993290865219,9.3347772158519433,7.3728511570628585,7.9854843485696625,5.6320779792313935,6.3086946272375188,4.1116951316594283,4.4385449447789584,3.79236699122607,3.7862550167585751,2.2727110803960726,2.5907759895092282,1.713074855603657,1.4283801156789993,1.3235509131571814,1.5444936361706709,1.1039266764511133,1.2372018602726356,1.4215439412657647,1.3820177894287511,1.5879563627138804,0.8764478851315527,0.38094648382727758,0.76579760325201574,0.75619178374594587,1.1623609203594281,0.56810251813742463,0.54052126987066462,0.37516690685687043,0.81985304438357709,0.49225771754724373,0.47179893987108834
