local_numi_reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
0,0,0,0,0.4160475091235647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,39.047867600990259,37.03595152182838,18.632162536822882,6.324465901438538,0.61952697837105586,0.57687880134795388,0.11933426758736536,0.040826174835624236,0.00590802354148797,0.015926213254783023,0.0061793979678977633,0.0001256623628407387,0.0010362875987880318,0,0,0.0029873467695374174,0,0,0,0,0,0,0,0,0,0,0,0.00040491299071859858,0.00062220669989133774,0,0.00034161688814965104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023422648451670435,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,126.08947983720445,229.03198574614413,82.785985927690675,37.045983538990654,9.742625642570113,6.4316635819935772,2.0507921753428313,1.7535050152083473,0.55806489609999266,0.52468017803887346,0.24807934359583297,0.21137624220012818,0.038533724094858092,0.048272882520969493,0.097004693743132295,0.020851037768699988,0.028989465765406931,0.0066970647828414219,0.0037980712050582105,0.015092507068437296,0.017078619878884732,0.006827054248425367,0.0094194951019170546,0.018231356713109211,0.0091489514475605205,0.024398488302965923,0.015461865055903606,0.017947452153776265,0.017957272905198593,0.01822883795445579,0.0029259465379014356,0.0029866855512756798,0,0.0045545067802100136,0,0.010800862714537169,0,0,0,0.0035514592083748958,0,0,0,0.003590685130183163,0,0,0,0.0014378323330536929,0,0,0,0,0,0,0,0
3,0,0,212.9917413424192,0,20.801778079383876,62.146628918030913,113.94500212262871,173.08193253773891,87.51362104994864,53.343506301966599,16.272221450742691,10.900841320784092,5.9318668111531201,3.3509517785552569,1.6819440297259116,1.2510953543179568,0.66476646607125123,0.37763103518942359,0.23300016293319428,0.190138710035131,0.099555693125347858,0.14833417052083933,0.028901664723882902,0.029443351853333723,0.03331797770666016,0.064349387302602201,0.012681373431603584,0.025777906187203062,0.056096773930654584,0.053856158003920844,0.023285574042770651,0.028012683558336561,0.071423181204722866,0.032265933720015703,0.057536204196829463,0,0.052221336902884698,0.005091419432759061,0.0097567268696445546,0.015919384561904601,0.010292556394613859,0,0.0051635827511786244,0.0079402531605582537,0.0096854605555808208,0,0,0,0,0,0.002311035273883441,0,0,0,0,0.0064026763087419707,0,0.0061708213920301314,0,0
4,0,0,0,0,0,27.014336267219679,33.217572742240442,83.13107918475302,137.2030775991424,170.77498778859353,104.57610358497243,68.649029520800056,29.648827646258837,22.908152207907062,13.84286380549406,8.6297426395749444,5.0127099195840277,3.222273467022871,1.8938628899391547,1.1410255431027536,0.82912951476565067,0.65204372499056784,0.58857988974633924,0.44016271117310241,0.30174829731155656,0.15943003830978336,0.20686091104221763,0.18853503165815483,0.17374983648116651,0.12898329529613145,0.18256611701322634,0.21371360785417076,0.13655613286190457,0.065366761988485469,0.1028325353165723,0.15649652079932871,0.06436542831321973,0.038460066999769955,0.067787639812877776,0.072145202318024071,0.021200593832987377,0.007862660380240357,0.0079750627536196907,0.025177236870815078,0.037071690800340722,0.011700349630870596,0.023626394459833795,0.025247700801771737,0,0.011474484397359675,0.013067563303457715,0,0.0051239576822022723,0.0080630799552316237,0.016748874782546434,0.0075571488948602038,0.0087081390063030849,0,0,0
5,0,0,0,0,0,0.00065754467575394513,12.470959730667216,29.659468031908133,27.924379495037368,91.074982597471617,130.3099848262288,159.28135861939145,100.85084576111051,75.101998432665653,43.164669883884969,33.10448657692875,19.309512145735027,14.471905624316415,8.0455850336220038,6.0512944889285976,3.0355732983772743,2.3134228623693667,1.4447485560812885,1.108294333141683,0.95014820844175107,0.42651286735363675,0.40760864239712302,0.3521471302383305,0.54583998186782745,0.36779446129377219,0.19905291019568927,0.38008808425184998,0.23693788535388274,0.10660226281597202,0.1400750037025163,0.25561129856445469,0.16560845030057897,0.15624617702935845,0.090209558905474871,0.091592278661812077,0.060611090488649176,0.12234051653528889,0.055798538863680774,0.012526805888298641,0.048024956231009289,0.062724027889189043,0.097118533982010605,0.099452874281410544,0.03577326464515472,0,0,0.0088505467492903944,0.020935751579548797,0,0.01466232963035588,0,0,0,0.020211771571754442,0
6,0,0,0,0,0,0,0,6.0295927545984345,11.845446456815969,27.576561246550913,30.242801757688689,72.36933811133845,103.54019327665138,116.58303040826192,85.773000577172141,67.99323112983555,46.406805138148876,34.09486079451041,20.450593811468174,14.920850637653501,10.03999731152572,8.1477800738292618,4.5248057255735885,3.9790132223047605,2.6247615682146757,2.4953676556625051,1.6215150286678175,1.184290571864576,0.73434919755415662,0.60508831960768195,0.58489619497597956,0.44387446168282957,0.31981647942130359,0.57712652607269754,0.13759753858970342,0.2607092081659127,0.25108957277855032,0.25076222003169035,0.11612497686765835,0.24639689406059226,0.075229676678580146,0.11481058433655317,0.038821900716282547,0.034828574092377634,0.11564875519496914,0.081318151376776032,0.037725258328321465,0.07241081386770018,0.024357031533871587,0,0.0086876483129900168,0.010544591599784414,0.012471486592542049,0.011033925582504038,0,0,0.096607937463520865,0,0,0
7,0,0,0,0,0,0,0,0,3.547062791383516,9.8119614493812612,9.2302810711465195,14.734339043491312,28.918351823691847,61.183527501083546,78.801416274452336,96.296189805532507,85.615081983845371,70.68708487083687,40.796956835715143,31.638907107485199,22.264295579366387,15.672417162128475,12.196578938744469,10.384331370870422,8.9534759083059097,4.6095641431907675,3.9777234052612833,3.372974922213607,2.635054885199358,1.6787900675255352,1.1237929323025606,1.079223454081814,1.0869774567385069,0.97524917793531207,0.4039536868577403,0.4431224538131216,0.33920250037216892,0.35640595533545238,0.35852929506003084,0.17955421806239105,0.14934901603211609,0.10619731821507467,0.32546687269734226,0.083593907458955244,0.27861247159259067,0.025625872588546456,0.15651582792320307,0.023695505315259126,0.16479040061145028,0.025131187055315727,0.048660531323861306,0.017211933045394454,0.023885568633205977,0.01324155493139619,0.020963875807242422,0.022073927141774509,0,0.020874004225626228,0,0.026936265757118136
8,0,0,0,0,0,0,3.7708110260064687,0,1.4103506346643031,1.7837345955823569,2.5670863614280819,6.4781636947172503,11.276589438411554,24.986898448039174,27.342456285259239,51.190202232572247,68.597111572075235,85.933330514338408,66.552374517189051,60.596897721974827,43.460252205614125,32.794640210610844,25.424625795610844,18.195230110569256,15.579092656223299,11.895143445717286,9.1540123563811591,7.1958940820914474,4.6355417582607679,4.2067855855681513,2.9699859142668572,2.2482320248172374,1.7460736929503078,1.660750231439851,0.87816289293885719,0.92973278010718685,1.1143779055213177,0.5693069750301335,0.3853155254044322,0.36291326118118661,0.23073858411401835,0.32121166855376843,0.29514873823230425,0.17151461317076153,0.20107795122294292,0.2689680230554336,0.3213129894633609,0.054456898738803841,0.06717694116774145,0.14666602135600071,0.043935390691541044,0.073850800642372497,0.051582487716202892,0.020292601370916166,0.018062868084171704,0.044384406815201415,0.060162431275753929,0.047972538220406473,0,0.054016029889385378
9,0,0,0,0,0,0,0,2.3694645470682003,1.2914002488287688,1.0043068770163925,0.91640550787668884,1.6558283663196594,4.2979673226465556,6.6265100648768316,6.6395366687978008,16.85032490861337,24.108965208729664,45.294249039886225,52.419477322168198,63.901279461334894,60.001573091060202,55.095551459206924,46.793950813540988,32.229220848193322,29.560118768967904,19.945658312813702,15.088271969777061,11.84341929902593,9.7429552906336863,6.9985411632155783,5.2804599912436663,3.4293009123373328,3.0194757047155423,2.6254969546414864,1.7942244533665253,1.5276125360935247,1.1507650122339184,1.2317600822071719,0.81146074036888982,0.47994370977117262,0.47557465401012922,0.47470122536751408,0.27434224659695522,0.1720101515570239,0.13930676718769908,0.29058396774542561,0.18018587046509013,0.12963045489359357,0.21506605854237656,0.27493963035045804,0.038628350832370574,0.090136728467325289,0,0.085951140170635279,0.053500286318798718,0.11629928277445364,0.023646574623233798,0.060395490584779464,0.053730915021985418,0.077935645089409158
10,0,0,0,0,0,0,0,0,0,1.8640871215426067,0.67677670505462317,2.8740783394733844,2.4875346535534533,2.5216806021427254,3.7566482623565456,6.233589130652053,7.6480652571462979,17.123897108245913,22.896379812357516,38.153994774316743,46.965265672842136,58.374239615843756,56.649341931625457,56.395896101411452,39.747799569282996,36.205885810406329,27.634109564693169,24.011827657586643,20.162818806046655,14.716715807371706,11.866790912804325,8.1926726296177321,5.2020218046105988,4.6194431073057274,2.8788576332504845,2.853598018014103,1.6050646600019383,1.8614676016825933,1.018808461171788,1.08614340219198,0.56425336714221419,0.70886334209146029,0.46995217261136818,0.34876242068678892,0.39773592685548154,0.20729715197123499,0.15819872279718689,0.36167804375630275,0.34500891389011479,0.43147823393482804,0.10425695010167066,0.056910422699849424,0.10047092523292957,0.035727458136458327,0.11312659263380738,0.077934413660761856,0.025729912705763545,0.12203733546024371,0.038985770110356817,0.03633879526142525
