local_numi_reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
10,0,0,0,0,0,0,0,0,0,1.8792937104367051,0.75417286142718476,3.2027578210919501,2.9696614066465599,3.0104254239735333,4.79440969979904,7.9555971454757231,9.8440531300769365,22.040679212305925,32.867506623951613,54.769648575547038,64.19255271421153,79.786442171855839,75.282845843027772,74.946034810190213,52.545468244507454,47.863158306382857,37.557843819881271,32.634757811982276,24.362131687001149,17.781768112295921,13.780338445571461,9.5137600754459211,6.4059466428392051,5.6885394134265752,3.8491058166223393,3.8153330691238048,2.2150827276785798,2.5689337229662779,1.3351440626225306,1.4233862103239214,0.81073947378675026,1.0185202719563029,0.67524413555134599,0.50111435374551327,0.57148124375060361,0.2978519822714541,0.22730559841214237,0.5196719841661156,0.49572118056764974,0.61996340066605438,0.19527962930801032,0.10659669439544334,0.18818817370531263,0.066919709181989959,0.21189301099701166,0.14597591235087201,0.048193696539262712,0.22858337604517948,0.073022726331563703,0.068064780920894144
11,0,0,0,0,0,0,0,0,0,0,0.62359692736166128,1.743376995763841,1.5826604584524964,2.1215182525727974,2.4636762367547251,4.021007722212369,3.5375272620897076,6.8125673544533303,11.375543597623937,17.641633407184919,29.602800654023877,48.875876501414368,59.938441113635029,73.451720584297604,75.768215263003796,64.019063515138726,57.279564142410607,46.46822661290286,35.036889369899441,32.389692042270816,21.587862472732926,18.65333052409056,12.343648418864044,10.348615880168579,9.0625243342300887,6.3094701857165632,4.3791793754910806,3.9193193914672859,3.2023745652828661,2.2951865379938878,1.0167678380283565,1.451513813695974,1.1881472053616031,1.0046772333721516,0.98074141197446629,0.57769733365667475,0.75156988386281465,0.72828031442452845,0.53608156975033294,0.6233818180058639,0.37504061386210769,0.32075152669494056,0.4171138591238458,0.16630653160702938,0.22782361645963492,0.16742204499940316,0.31755701518333529,0.12099077806677699,0.46548789989803208,0.10411077944574838
12,0,0,0,0,0,0,0,0,1.0125671369643343,1.3402210415058295,0.89135721654689148,1.0190929399474615,0.46292390026508379,1.2136927311868344,1.1031900314486494,2.6707306661452046,2.7574494015708972,4.9103454578226735,2.353763286988332,7.4823951166061464,12.714975161013765,18.45526033667737,24.819996380765815,48.162726004187547,50.810036750825248,69.212266458191706,66.885551198589411,67.838790254866012,60.20229174909484,45.654250534656811,34.057608209786117,28.170258043475322,21.16987492140262,17.196144867801394,11.446405061645946,10.589768779308681,7.8550383361918614,7.5205926694071872,4.0923286841558033,3.3249963684201451,1.5369724662051432,1.6087196235623753,2.2407497401018928,1.0721449669135594,1.2399163202300192,1.3225846737641003,1.2058086855692389,0.56305431408440565,1.0947417844278218,0.68852817556312917,0.34312785654301631,0.31084583797804821,0.41219536308059745,0.47296343671207114,0.30272221233975921,0.25168117220799169,0.61009873769213774,0.17423263379105855,0.065885772853976343,0.10922942761015632
13,0,0,0,0,0,0,0,0,0,0,0,0.67738034367619437,0.25122763735743464,1.1111367461555197,0.17924777061672403,0.69838674479933549,1.7693879980175473,1.4137761408144482,1.8107480259725448,3.5371509453997483,3.5509603277199422,6.5838525638365395,9.647060396139219,16.540644627786079,23.009385961941856,39.194531137511945,49.972747816573367,59.917942353671222,47.532267974542215,53.656562499578605,42.745993797377487,32.728433639605434,26.409429196485036,25.360307944715153,18.922327068635031,14.460528551050951,8.4556906068145583,9.0574203681000256,7.7957261126839077,5.547391114867974,3.0596591143720526,2.4344798669688044,2.1106527080146824,1.9763737674570752,1.8848808713286169,2.0181115179318767,1.3127009971641066,1.3181460392799096,1.2365535640523131,1.9540919519914237,0.24393136440324398,0.41094279657250604,0.42027887542582121,0.21085230578050076,0.33461010407617431,0.35944330979174272,0.18705618834793628,0.35287792161817744,0.4512701909937018,0.62626711604502927
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29507672453166656,0.57540040474812815,0.82815590040942277,0.78691697754752454,1.3304406487435512,1.3391826476787199,1.6740186572899984,3.1067015836372049,3.5433876927902208,5.4472661459080483,6.2536909766512512,7.7229444395857421,17.432115490319898,28.860263934947227,33.366834190796531,41.8746968258206,46.998461259496231,44.715966267694192,48.950982238561721,37.628448683979272,33.98153445418999,27.300276982306379,21.377946464251469,19.732221520369521,12.993155715877208,9.7212636020160499,7.4872952882329606,6.3807188742551251,3.6014540708339315,3.6622660813932892,3.4536409198952511,3.2030865284305845,1.8608743001501715,2.1310882937542179,1.7680340072947383,1.9036802363817078,1.4213205901792809,0.67780613497351649,0.829469373757449,0.76929206173273512,0.64284364217105916,0.79311956251004645,0.51177852158996218,0.24011807774910679,0.39426245484539701,0.46198142072757531,0.28262921589426032
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63056590452319916,0.36835006306172496,0.79029609882469709,0.66837374599082167,0.43461840217245357,1.690618025012919,1.5556508339861288,1.2877830777344019,3.8373988773870411,2.4424748690840885,4.4844628735404086,4.4037729341118315,8.2409633036853425,12.762499208548887,21.666660698413757,23.352769584074732,35.945068458467425,40.446469667526671,46.394625275135922,44.339815597888368,39.319024468410035,33.836019568676925,30.716961346046439,23.25127450626885,18.06207905612143,14.982408508200269,12.57513802883642,7.3263339866685762,5.514610780824813,5.4080677096806467,4.7997947853671601,3.4741151430979227,3.6444732326428566,3.3227023341181088,2.9231512085202156,3.327652468446674,1.906008652023564,0.95435962946169861,0.56826675285035377,1.0305964998099877,1.3784579281426148,0.58932572352197898,0.51869947932752525,0.82217113107014939,0.55582272914149555,0.67359329121010691,0.094894858970717519
16,0,0,0,0,0,0,0,0,0,0,0,0.79391138325874278,0,0.9976488213353687,0.61006446236259104,0.2074319062481749,0.15895786245359136,0.40373838987677729,0.61574590403876628,0.80648960801293301,0.70362810446059543,0.71420088341276533,2.7155299648680402,1.0434028928148333,1.7031490430853307,2.3159477719274646,4.3112445563258701,8.429765278346034,10.307140170235812,17.53146250806255,20.595829651665742,29.990901386296244,31.153266806333065,36.798388661563131,31.565584875607474,32.44153932358347,26.355132245605116,26.321008285831926,18.420045227775088,15.423908260516018,9.4685025849914464,7.848735903149505,6.0718074329656746,6.4005080746578935,6.171387333531186,5.0507835667178078,4.8623222380586553,4.0236944823379908,2.7639291338445311,4.1117367869376391,1.9068093588544344,1.3229030813651366,1.1141639792442926,0.68669712191617438,1.3311846175181661,0.56584088990019299,0.59504593264658223,0.73264992199268331,0.76053975159401987,0.66918383051280261
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.664986958741303e-05,0,1.8392799869866847,0.24567455049147696,0.98828816628140137,0.19047029790757714,0.93578339493878571,2.2586985650223967,1.0823478443013912,2.2741840023919724,1.327058833114235,3.2960407811264827,2.9263543031042869,5.8566568835109356,5.6085065171353303,7.909180387169843,9.8883294502004286,15.131788489446075,24.930571704584093,33.393779966771774,35.686598397917123,36.4461228905217,34.662297230400583,31.178399163140046,26.744180161333443,24.122253834416071,17.385206989173859,13.164997642902595,13.123052336495478,10.04534897808661,7.1807521264598284,7.7340707050882624,8.1280230865033722,6.7923114616428126,5.5164450352867167,4.3984826993066832,2.4296291889676667,2.136529115370879,1.8674679633654507,2.1861314309069209,1.8055687623135939,1.1102135086733336,1.4995129791144259,1.6007732360059574,0.76508060929659172,1.0381524857591304
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41593037702697799,0,0.53915958350207172,0,0.24693953344846128,0.36850404198802156,0.17677057919315992,0.63869469440539783,0.9031732159763125,0.22725750772362724,0.44539217354364563,0.40095569785933627,1.9770458289529351,2.8367912944201663,2.8229282043672081,3.1602934178400415,6.2742182512984588,3.0516002241235851,9.6228051379235424,7.6540826594507987,14.137589289089197,17.976702295294345,26.238946394224858,22.18132897469166,30.049614104584855,23.117436301262167,26.50031903458736,16.746363785306276,17.849705153279459,13.970637587541137,13.609994497528067,10.923529959468398,9.9552097276625808,10.10995432524561,7.6598546744580798,5.8701039799512316,8.2645397105240761,2.8062817014387402,2.785726262961616,2.1664461239637243,1.9293756987118009,1.7082707820972083,1.8543648017715899,2.0613042038505487,1.9180945744791436,1.92573928650556,1.3360860601375499
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21031283512926202,0.2784970913090456,0.16832509537904192,0.63258743104529869,0.80747746902118844,0.52015073438292014,0.50045916003182145,1.7667838194088625,1.1201290586717827,1.8933622713804348,1.5552235244501189,1.7742286319859879,3.2448080407966269,3.8046335845115755,5.9238036289075966,5.761085957692317,8.0537933400003254,15.396748161444114,16.488469529654825,19.965728435092132,17.073495448688501,18.492896610778047,12.804446936108166,13.844165675704907,14.568391828521792,17.698964819220258,11.86637589696757,11.900736607652686,9.0950226508160767,9.5563521373693767,11.165730848273775,7.5769151767290124,3.3167833745791357,2.9639247416998162,2.7531422611379943,3.1878831619277466,2.8507411394610145,2.2672198268015862,1.7497014867849732,1.8069232691819543,1.6829941292576915,1.7635043596604747
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9937820609028309,0,0,0,0.12975265607812467,0.12742795053170672,0,0.13156563770969212,0.50436596455462035,0.0052667016675672293,0.11293201118501588,0.81651702493345379,1.4470071238999278,2.5706185817385836,0.33347062489795332,1.5347173946743315,0.68422988621960679,1.3925019615545549,4.4414818679687063,2.8207393010827748,2.7628942108937107,5.97973684843224,7.1122657704362249,12.71604635054784,11.29962963442305,16.42210349441654,11.21393420806171,13.067830413804076,13.205326825493851,13.808841230870696,14.461960368336237,13.87058358823008,12.539801891424796,12.084187828973041,8.6808274533834151,7.7592527253298389,4.3056883839322904,4.458857564501387,3.497043122186076,2.4474571789352599,3.3743110007329076,2.6061268135301559,3.0256423352850952,1.7526705667604878,3.0153293300104109,1.424357225504006
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1719250499671424e-05,0,0,0,0.14046226678891524,0.0012628925163715771,0,0.23639725100078141,1.2366468098268246,0.30906106393097837,0.15713063971293018,0.87954385280145009,0.70040844535182945,1.0828520147060174,1.4820779489902962,0.40872681220432333,2.5261965206540729,2.1889524548592227,2.5953698669641545,4.5796845206540331,5.7964816031791768,5.7471663233552013,8.8926383984203721,6.1281453439526228,10.472150164626054,12.317594062892798,10.55675642399081,14.009805190418685,14.433425669028173,13.082144115889209,12.335127816452747,12.737691430201508,10.076133508139879,5.3902469497759631,5.8898097692439917,4.6575440442038305,4.1821712862649614,4.7167244263111572,4.2382108918915415,3.7672290039694682,3.4510449055379615,3.4177794899259202,3.6376193968635242
