local_numi_reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
10,0,0,0,0,0,0,0,0,0,0.059914401907363822,0.032721864033900101,0.13896045762898268,0.15888003525423378,0.16106095342070154,0.27386973684111027,0.45444537139507496,0.56528489517506064,1.2656639367424987,1.9434186989494389,3.2384677181152854,4.0234991634591095,5.0009022816562672,4.3221670857430841,4.3028299639334087,2.574094931010845,2.3447181516268665,1.6668247705986148,1.4483372092490552,0.92337836086752234,0.67396811181424643,0.51905036436699858,0.35834538122301024,0.22428367979586358,0.1991659661625971,0.12295634041859822,0.12187749934845453,0.065075854830805996,0.075471473790469451,0.04295891770728099,0.045798152264465625,0.024319224696716674,0.030551890160440725,0.020254859160752717,0.015031601348539479,0.017142351181960142,0.008934472191651591,0.0068183381978272149,0.015588262518532001,0.014869825840399774,0.01859663891054612,0.0053901679540188721,0.0029423145064885314,0.0051944274311980379,0.0018471382458233119,0.0058487355880586494,0.0040292717043787533,0.001330257127136959,0.0063094281402839136,0.0020155955886553864,0.0018787448655919246
11,0,0,0,0,0,0,0,0,0,0,0.027056467970050766,0.075641206324051039,0.084674013297146772,0.11350347686334167,0.14073189503391731,0.22969090997052932,0.20313896126987591,0.39120485961914886,0.67262309828596856,1.043129940941417,1.8554620221722842,3.0634713826115667,3.4412083450229489,4.217037833062351,3.7117297714941087,3.1361628773686951,2.542078741781296,2.0622693766881186,1.327975149791043,1.2276405501474967,0.81312864169730548,0.70259653225706797,0.43217326709767789,0.36232360021178811,0.28949446447519056,0.20155054211960616,0.12865381403437551,0.11514380775384638,0.10303797864902767,0.073848757125780082,0.030499323539673117,0.043540115816471832,0.035640078957799748,0.030136649535433435,0.029418662268633714,0.017328811187977439,0.022544352991196063,0.021845750924105338,0.016080490184638647,0.018699178952177108,0.01035198553714264,0.0088534815767533723,0.011513304099324561,0.004590443664752827,0.0062884570242219221,0.0046212344060152866,0.0087653056946113608,0.0033396243990135395,0.012848539143099429,0.0028736975230082553
12,0,0,0,0,0,0,0,0,0.032281997255326371,0.042728042817121142,0.038673984622422122,0.044216150334240006,0.024766919699844937,0.064933848514576384,0.063017218493288493,0.15255940783311212,0.15834377113986137,0.28197167170073278,0.13917537576459615,0.44242560742175513,0.79695680823760529,1.1567498313492417,1.4249749756922043,2.7651365561951731,2.4890796944881237,3.39056725928836,2.9683944069743231,3.0106993507544773,2.2817992362059321,1.7303964844677271,1.28281420812556,1.0610612184548478,0.74119528508684884,0.60206786979166227,0.36564546270747394,0.33828096108969014,0.23076941013040642,0.22094389102517609,0.1316726906821418,0.10698339555014154,0.046103563434165815,0.048255716249633838,0.067214312588140798,0.032160435258001163,0.03719296342628968,0.039672712260416063,0.036169858892702841,0.016889574053570805,0.032838257296187251,0.020653331869152882,0.0094711198655142298,0.0085800617322284566,0.011377542269745964,0.013054881192789447,0.0083558309369267825,0.0069469805625536098,0.016840131642756207,0.0048092223573590435,0.0018185992195997181,0.0030149840125487056
13,0,0,0,0,0,0,0,0,0,0,0,0.029390009424449432,0.013440945082443078,0.059446994531546782,0.010239120734762314,0.039893752513376297,0.10160533428323161,0.081184679420259379,0.10706749413709371,0.20914775699131161,0.22256921253257198,0.41266664375959317,0.55386066309593696,0.94963771609081971,1.1271827190634605,1.9200598509265778,2.2178007426360731,2.6591705050312653,1.8015774750149245,2.0337017042347916,1.6100710257147934,1.2327495056014108,0.92464147638774796,0.88790985996661842,0.60445729460480169,0.46192901828719252,0.24841568558477783,0.26609361612140681,0.25083132668505947,0.17849004093657087,0.091778604476020431,0.073025509203243688,0.063311876530689107,0.059283998484730718,0.056539545585812673,0.060535978639824503,0.039376238041710199,0.039539569428646136,0.037092093016336737,0.058615625358122002,0.0067330680012333034,0.011342968546536245,0.011600665845684428,0.0058200097249079697,0.0092360102611498095,0.0099214639877773236,0.0051631820257280964,0.0097402441387626128,0.012456097600746776,0.017286416158837234
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015786917758154623,0.032868437887826618,0.047306520032705607,0.045187919578096723,0.076399222223190094,0.079184363711692365,0.098982840353238621,0.19472369759980063,0.22209457039704944,0.31274049459046649,0.35903926055146412,0.37833123956401415,0.8539636550887244,1.2808244009822383,1.4808269082858192,1.5871430880361632,1.7813450267262456,1.6842720282917254,1.8437881817926776,1.3174394677930394,1.18975446057067,0.87208362411405127,0.68289992225146878,0.579703487866843,0.38171970039539532,0.31278644363627806,0.24090741302142732,0.19139827410254739,0.10803047540590435,0.10985461373500847,0.10359662045368699,0.096080903331492135,0.05581943608385459,0.063924869504976556,0.053034566201653525,0.057103457912353682,0.042634429328072494,0.018709011896008213,0.022895266921136592,0.021234234380343549,0.017743966494374552,0.021891928332187584,0.014126267017223457,0.0066278124986729296,0.010882552661079323,0.012751752234382907,0.0078012179139272516
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033735944749975773,0.021041158589419136,0.045143865077018348,0.038380693190877904,0.024957526606856864,0.099964342296557707,0.091983884095478335,0.080716436983725992,0.24052277904828501,0.14022828665273682,0.25746367067031245,0.21573182171052283,0.40370792335417449,0.56640231844975364,0.96157082183600451,0.88512131767867497,1.3623971342442143,1.5234571270660746,1.7475004150909323,1.5524164589914229,1.3766295577276408,1.0808622414406308,0.98122663699686485,0.68308806054702376,0.53063717210712569,0.48206637184635193,0.40461125871119702,0.21976327560911341,0.16541819293368981,0.16222228972333894,0.14397632242854855,0.10421077241082664,0.10932089322336816,0.099668940857538191,0.087683865607832215,0.099817426817464416,0.057173301881979548,0.02634252589254972,0.0156854724243513,0.028446839265747953,0.03804861662512788,0.016266748562886867,0.014317301405911748,0.022693818598067076,0.01534198868233363,0.018592727696118617,0.0026193168721061282
16,0,0,0,0,0,0,0,0,0,0,0,0.034446029109025861,0,0.053375270174015874,0.034848543246180939,0.011849075305145222,0.0091279961035346247,0.023184272817700455,0.036408362745667666,0.047686823422697991,0.044102422632847908,0.044765109587499512,0.15590502860338828,0.059904239670969577,0.083433785348752398,0.11345354070238961,0.19133391291191304,0.37411470274130648,0.3906632768388783,0.66448097901640968,0.77576272363421028,1.1296375886366152,1.0907317382665398,1.2883775778556583,1.0083351781903367,1.0363167818218613,0.77427481088216965,0.77327229940722364,0.59267402616469578,0.4962718437938981,0.28402051380369442,0.23543342613176674,0.1821320585117166,0.19199187787629168,0.18511909202300994,0.15150506966162949,0.14585191775958059,0.12069614640800765,0.08290778459054865,0.12333709415707307,0.05263233414023509,0.036515174781493104,0.030753494349235678,0.018954423632335946,0.036743764271038377,0.015618513014498188,0.016424639521728714,0.02022282685108209,0.020992650443501234,0.018471016415585472
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6647675746426992e-06,0,0.10561881177425431,0.014107615093770761,0.058436367695202121,0.011262294483826331,0.058653590603845437,0.14157205785745219,0.062140161886530328,0.13056630806116626,0.065009895802566928,0.16146629101529733,0.1298722009536673,0.2599196272594696,0.21257472955334467,0.29977532818309083,0.37245391500212982,0.56995409510391259,0.87286402355054826,1.16917612194182,1.1399773739778754,1.1642397238633095,1.0183270333346703,0.91597526017630437,0.86050716687659434,0.77614539613901912,0.5214927468547762,0.39490187188505677,0.39364366580965404,0.30132379988109315,0.21539635123370823,0.23199388876285065,0.24381102212468408,0.20374454924989147,0.16547321387179911,0.13193842479316106,0.067063366726624468,0.058973129001264481,0.051546420929612237,0.060342267260052339,0.049837860282137651,0.030644452254316033,0.041390015104490988,0.044185031633591207,0.021117988584293979,0.028655401897029101
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022252716359329384,0,0.030798263497436241,0,0.014180255473580608,0.021789229527866986,0.010452245525000107,0.040032487570430694,0.056609630327644815,0.013047393584444785,0.02557102313522867,0.019641998899258415,0.096851428233601183,0.12589737635724024,0.12528212959259294,0.11978206971036884,0.23780666811272005,0.11494160426392029,0.36245267362624006,0.26798316002870665,0.4949823540512906,0.57425013297338479,0.83818034077970627,0.65165464308601673,0.8828132244257465,0.74381489718686555,0.85266081503399815,0.50232978276686668,0.53542599617756381,0.41906812932260762,0.4082501531108646,0.32766602361772146,0.29861995141197056,0.30326172446102101,0.22976767876154935,0.17608169121795372,0.2479060225061136,0.077459844381342111,0.076892466892185554,0.059798907407177547,0.053255217143289242,0.047152211723649681,0.051184743462434339,0.056896748024622822,0.052943832107688493,0.053154843783245802,0.036879055386804444
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012435561391852782,0.016467219769528002,0.010550380874584117,0.039649692869466208,0.046359200426078717,0.029863089772969351,0.024516469831830163,0.086551122783223439,0.049711556132333343,0.084027803853404012,0.058946391360145102,0.067247166506434405,0.12221897180019606,0.14330536627409804,0.20740298824759276,0.2017059507755789,0.25727142945711345,0.4918357401613872,0.48440685130460004,0.58656357570672391,0.54934812391343257,0.59501805528851803,0.38408666683263804,0.41527443363957539,0.43699857451473045,0.53090433641709678,0.35594795998543305,0.35697865587592326,0.27281747912659565,0.28665567968972949,0.33493116615369684,0.22727979659135597,0.091550867437793101,0.081811155712689987,0.075993073324788135,0.087992924410341677,0.078687027364690396,0.062580493922726008,0.04829579468471816,0.049875247794297556,0.046454517834106666,0.048676785796338801
