reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
10,0,0,0,0,0,0,0,0.029311186330253248,0.047846101118638136,0.050132674966144215,0.15260527709619917,0.17277975093106471,0.13893942590940864,0.1253885324396618,0.094592015126853918,0.11285056946006986,0.072823583639917297,0.063497359859465488,0.053591872243009618,0.044310920665354671,0.032772697097994657,0.022008934683777896,0.03139804765698069,0.015298261605222786,0.02067399072550757,0.015187647737337429,0.010342606917586837,0.009359897126915118,0.010616564965477405,0.012291888574205309,0.007770614450839191,0.01129294011862933,0.0086426841766144447,0.0088474683538245676,0.0064409156611982838,0.0080105839888072738,0.0073297706102314255,0.010830206239720818,0.0060051349293417065,0.0045699703136133276,0.0085747502289023666,0.0011237226063351049,0.0046800664121310325,0.002690564289167766,0.0061367610866155109,0.0020275092496459899,0.0037083276155086471,0.0038677416204244384,0.0039939481695767769,0,0.0046049187940733543,0.0036266624643423169,0.001070885913338546,0.0034894036203521606,0.0013277314275754453,0,0.0011109392176081657,0.0011442056068641953,0,0.0012780534838859982
11,0,0,0,0,0,0,0,0.01570316338321533,0.046492615782022469,0.023542392703143934,0.053443645429843395,0.11779622478706749,0.13433695030020812,0.12969752385922315,0.13654077358066463,0.091484239968229644,0.075914306643256865,0.088357527178049761,0.075126677698630601,0.05000007608913886,0.033658090868386559,0.041466010022035531,0.032723095744328384,0.032064585566258581,0.024053109613809326,0.015031065252733485,0.0245960200446592,0.019892957682191917,0.010697935460065056,0.011935306153119865,0.011968609737374365,0.015015435302334788,0.0089358806904273873,0.0090502221075057423,0.014787347414350465,0.0082393298398481859,0.0090160252609882349,0.0086434012565139474,0.0041779353483780025,0.0023729003246385338,0.0090248855835618081,0.0099854333005657443,0.0066298103034890246,0.0067869819272587213,0.0050502852516359775,0.0046725388632461572,0.0011089103118715766,0.0025365484693297838,0.0040320246909940662,0.0034370441800444093,0.0079441279034524921,0.0024351400192488808,0.0017613895126060604,0.0041511636728306794,0.0023232937046440572,0.0035917710056101539,0.0013004220623519956,0.0038143807877412134,0.0060569147260363812,0.0038341604516579954
12,0,0,0,0,0,9.6175322585149599e-05,0,0.013591060761705791,0.0099832248198564889,0.012669294947670745,0.028594966189186489,0.046355302745307907,0.11417741946014945,0.12237372850530752,0.12947384679959875,0.11969299406856132,0.14817192655707379,0.096520248697794755,0.077342847888316774,0.071428104319707419,0.053312462055073596,0.050333796988241059,0.033122112630666972,0.045059717345101523,0.03330027612439216,0.029084842810403414,0.01539731174905421,0.016444031819608254,0.015507865528302568,0.015785260725286538,0.014497220609505554,0.017991715099660587,0.011054518914092055,0.0096569221511602493,0.0073540766438480376,0.0076794384212341875,0.0073939042769513678,0.011027133093168736,0.0040081451528583365,0.0038443208157784839,0.0077934199972125974,0.0035931424866789343,0.0036466727573564077,0.0074541010810221953,0.0040983049992736878,0.0023605273762282281,0.0056300213720615671,0.013067540998421411,0.0015617322848462331,0.0045843747573042605,0.00068074352759862368,0,0.0027677096982324616,0.002700684938258147,0.0010705521847414201,0.0059239120944324557,0.002713785054417662,0.0011442056068641953,0.0012917942760696925,0
13,0,0,0,0,0,0,0,0,0,0.017228746664629032,0.023170895538671327,0.017291402840678875,0.052330705184372696,0.1039618063296447,0.13607954044900805,0.11704276178896889,0.093858083845956508,0.1001037002138818,0.073962252189302941,0.07991353489393821,0.073524980200090656,0.059766296558614734,0.047051101285731686,0.044767549554757972,0.03057975407961681,0.033731267526237875,0.025190511518269076,0.020698171565330676,0.024828069053079396,0.015774450036789397,0.021009904403245128,0.016259740503344128,0.011321109536861031,0.0070715874045296223,0.0082072366654106273,0.013457046375638495,0.0060048008784842431,0.011939149293636098,0.0101997532290003,0.0044026397444298883,0.010226277373821167,0.0081673491441162892,0.0036446061405821439,0.002937984915722705,0.006144010934815391,0.0064649955135139487,0.0036902128216369859,0.0040327755223196838,0.0054815755116487475,0.0050898716904183476,0.0033685636966705635,0.0037345939903889345,0.0050145610441262502,0.0053094927321750912,0.0032973104433165492,0.0016761646213573579,0.0063285602450015698,0.0031533584899567529,0.0062193673835389766,0.0030394211578538321
14,0,0,0,0,0,0,0,0,0,0,0,0.012524474465273688,0.035056612591727584,0.045668836788359007,0.091957470661899687,0.11790016144321319,0.11388396106682237,0.11036884191605489,0.089470416944307629,0.089039033376433624,0.084724528289021106,0.053397629847724989,0.063173125100873861,0.042243169651718947,0.045594045249517941,0.032014826572984288,0.038041365730587709,0.015441554346838561,0.03828325065457823,0.018570364697464405,0.018737739919993709,0.01921674349369127,0.021497808195012177,0.013360926178669415,0.010771621028526855,0.017200194249831054,0.012090145339231709,0.0098040242894249334,0.007849506655656889,0.013417611438420534,0.0066290849308045354,0.0086576348578250618,0.010009739449011321,0.0043809478732091123,0.0045038617469543409,0.005880489189099225,0.0059899301865211259,0.0031180561301156575,0,0.0010377537056544082,0.0023770927673741975,0.0050015513280518859,0.001070885913338546,0.004546817716817861,0.0030222369557836295,0.0039160152383830001,0.00097508511334220747,0.0026701751808770181,0.0061495576267077707,0.0025926183824487347
15,0,0,0,0,0,0,0,0,0.012539563005941766,0,0.0024433087012391825,0.0018388041695761388,0.0054233276055508156,0.027611437049271322,0.064055680536944284,0.081018618822200933,0.11552264847238367,0.12211669052624824,0.11564766095554327,0.10859844599666456,0.091082513937665616,0.068865885210111666,0.061769281595549744,0.04672131233469471,0.062004715306665424,0.039160720965850736,0.05651414216079588,0.035732863499128485,0.025982280066835426,0.029983169010682154,0.033368879886937979,0.022678883136529913,0.024668897523693174,0.018187836937904191,0.018436032342396234,0.015461117599988113,0.014404908174005209,0.013807648935940034,0.0081005858785130561,0.015530451752737449,0.0058780054328358361,0.0076618035197438686,0.0083883214196010126,0.0048931889131048996,0.0077346271090302831,0.0015345691978840823,0.0043913392069993241,0.010455286850829993,0.0037812982025531867,0.0052207038487066607,0.0042924049511437901,0.004049752888795756,0.0056073094392289123,0.002655131022855872,0.0029083273671293886,0.0010649734200759019,0.0011530235050370733,0,0.0052415380032719968,0.0012780534838859982
16,0,0,0,0,0,0,0,0,0,0,0.0032069397602519129,0.0024228244385060987,0.0035292272055009242,0.012008725664270631,0.021658762403455694,0.073775703885630525,0.077189179106229855,0.10047432761512677,0.11390175989607033,0.097957190071141356,0.10695843142592699,0.080133218480928067,0.071268293139013533,0.079367081027269498,0.073018891824845167,0.049978424540985174,0.040821172964782548,0.038874849383104884,0.029987505286877159,0.036591533506207918,0.027787329636864529,0.022226934158844702,0.024264232422393971,0.023600886376765856,0.01984448559305475,0.016993008144510088,0.021597541430690509,0.01282593921244444,0.0149049838927651,0.011078699561456093,0.01345184574307343,0.010630975827283241,0.0088212807895652872,0.01442703455665497,0.0087980916262200299,0.013008127457120796,0.0064997052456481517,0.0068720495980256879,0.0088643571882525331,0.004531335649112826,0.01323530949381193,0.0045689714618566699,0.0027220301613073987,0.0032457203053554338,0.0041687662805920435,0.025750490466412857,0.028034935982051798,0.0053403503617540362,0.0058818680181435302,0.0012780534838859982
17,0,0,0,0,0,0,0,0,0.0071011465851109085,0,0.002433656581867056,0.0014893496773197808,0.0053340491749688619,0.0085223673568517525,0.014489551690436886,0.030861937014260155,0.06269005787747213,0.078358370511157502,0.10230703588750745,0.099486968070329265,0.10135228249956735,0.082026893940939719,0.074646938124311973,0.083239220793345697,0.072143532209153871,0.060181313255708087,0.052899433846959693,0.056636415841467148,0.047055215411866663,0.051067734910739911,0.035066135650808766,0.028086884173960335,0.0206601257698272,0.027584196520891183,0.0224758560989348,0.017009359907174431,0.017310796284068512,0.015195385428462625,0.015581079194669077,0.015153179800992568,0.0067737788306090089,0.0055235637759977162,0.012249298266131557,0.013430870148607282,0.01341217222085545,0.0079574733511512744,0.010364544327254054,0.0079858508314329651,0.0064854478225229691,0.010846517054144182,0.0050998899522191185,0.0057615381426165532,0.0054342247766584412,0.0081796438507479637,0.0017373878107636242,0.0012589660156787754,0.0021469652907070034,0.0067046761685415944,0.0057704676507777776,0.0034810071706415538
18,0,0,0,0,0,0,0,0,0,0.0044456660476543831,1.4339907666508578e-05,0.0023643618095027701,0.011661797173651071,0.0062677109069335666,0.013290665859117878,0.01442756127573417,0.027049906565723654,0.045137610596375055,0.068914078570803117,0.085574777749509584,0.097974616747748655,0.10592544564036746,0.099802665183698694,0.088735580240646997,0.082016505920397331,0.065391659281317321,0.064396198906910576,0.050763804759358211,0.047221779354191092,0.040715339239101381,0.031059364100999645,0.034319140945229386,0.021420936358324132,0.028481721130230925,0.020816713323987716,0.020112310228161286,0.021921184179162227,0.028752119809021433,0.017617888544586499,0.016588254928751375,0.018902701412552944,0.015418748465786607,0.0063954609624467442,0.0086190932090988194,0.017003747064360031,0.015241975032683911,0.0048837184784519278,0.0054764326982278556,0.004670208837874174,0.0007781305923625784,0.0084358320368775556,0.0045065293937076225,0.007243151648137834,0.024661512782733729,0.0046465874092881145,0.0084114284543796922,0.0053375465213645595,0.009151533898291762,0.007884357979275539,0.0047864792865643744
19,0,0,0,0,0,0,0,0,0,0,0,0.0037321178964843955,0,0.004528042772994078,0.0030412152316242414,0.001665897204819527,0.01052520243643594,0.022695759875624916,0.036521777264341221,0.067261897123687034,0.072749210828663674,0.081131644335110706,0.094239785803800838,0.088376623471623658,0.085239866000365275,0.071312135212429101,0.064070713503877719,0.054271953296066391,0.051484266802181919,0.042411931502867227,0.050864974615978803,0.033515150234166437,0.040547873031792803,0.027495874632721542,0.019454583568867187,0.0322038725645514,0.025405977686151004,0.028916224942263914,0.015150317409178856,0.015750971934207981,0.016158279554277725,0.014512751608356012,0.010421166616687832,0.013025643081385303,0.016731731736343826,0.016285683227334116,0.010730580647874662,0.0067254026564197277,0.0083577677779962303,0.022997140547043399,0.0070448297567021791,0.0085535493859584324,0.0057399164435841159,0.0051544184611987207,0.015201804795173456,0.0094547590366867128,0.0021442651702462756,0.0057343137599955765,0.0041746652055583778,0
20,0,0,0,0,0,0,0,0,0,0.0043959141777345761,0,0,0.0019613451436328783,0,0.0059598251657323638,0.0051390365571061811,0.0078440527498431431,0.018023939099470313,0.015498940968119213,0.025096372196340699,0.052441537663791199,0.076214520314551296,0.072998048254669656,0.0789979729083303,0.076399066027456025,0.064903840012739009,0.081504669009913419,0.065693467119183682,0.05756217551348497,0.041442193457291332,0.037062599858253262,0.025372998411742148,0.037039541869827067,0.056751352740059699,0.026274080966947128,0.016425692243757308,0.031773761055346343,0.025180831313814055,0.016717977376642698,0.014507418175866576,0.016860936562219379,0.015183533668658775,0.014697805778452954,0.011032554938145795,0.0080064262721556961,0.013878473247947054,0.0085106164549864464,0.006513508765085216,0.0099598392369679659,0.0090012586590010393,0.0089024703321119499,0.0058672546170306381,0.0069549582520295888,0.0048591238199489403,0.011383424130377061,0.0067933393937951083,0.0052293758576219609,0.0061929348303702159,0.0026233591355750182,0.008294905089242301
21,0,0,0,0,0,0,0,0,0,0.0041860968423225193,0,0,0,0,0.0043035776288962522,0.0015458535324217666,0.0047838574734282895,0.0067330943113815735,0.019467894951620664,0.039000714409310029,0.039314768202513846,0.064552027232603712,0.093572063274914075,0.068941422020202564,0.07605915104436714,0.091055779274331408,0.067211218865821695,0.062143345301080746,0.06853541222509027,0.051620584752677952,0.051084847748837953,0.037511386837886046,0.033379475744269263,0.037456242477414678,0.034447522504757355,0.039331125573178222,0.028664882806224333,0.020948671345246278,0.025775374062216343,0.024605450184775959,0.015282186302964469,0.013344967570603383,0.018712758389149795,0.016737405084191397,0.0074207300784633161,0.011151497456546925,0.01446982022571805,0.010920252561261163,0.011175254855741725,0.010265284365385024,0.0066930015857773802,0.013196558241442939,0.0040148692582764175,0.0068750383780082757,0.0071620034293372143,0.010709143246224552,0.0057736716847422249,0.0029959831341397638,0.0026514724598234551,0.0087607235584089681
22,0,0,0,0,0,0,0,0,0.0071594044522422032,0,0,0.0023815219403834531,0.0018765068362701506,0,0.00092116308006773729,0.0032772402808599523,0.0090310643523053343,0.0028790616302285508,0.0051700203027345015,0.010464176990499124,0.02624606049739164,0.068146745637991862,0.051489631127859412,0.071882919694620656,0.081275808140808398,0.075062314770391048,0.061393959700641709,0.085936538720041158,0.062747150616476885,0.068593319183714987,0.050702850325899128,0.044731588726567878,0.047661963259196291,0.037351341653219947,0.030049679245625599,0.033883245069150782,0.038079612658919001,0.030005017539678023,0.036127912119215851,0.019341031865993865,0.031942891328823581,0.023425527783670023,0.024641108745464733,0.021539809726669294,0.0097429261375104603,0.015811442791323401,0.015445061372259639,0.021338494391109405,0.012040030739159109,0.0091726887402883255,0.013215055951364621,0.0036954654672635991,0.010064617372427129,0.011152101301015526,0.009159618058273776,0.006225019360779311,0.0050103890274984519,0,0.0090491156679223753,0.0041455019120198678
