reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
13,0,0,0,0,0,0,0,0.0021807541729221554,0.0082755733806391223,0.016601605600278541,0.019916091655523688,0.050905996164893018,0.11463320732109197,0.16485896947230111,0.16802432242025483,0.14917289643559206,0.12375506615189538,0.085295238896201928,0.074048136721659483,0.050535803635863859,0.038347307104288977,0.033069757509650237,0.016583770346097509,0.017174580416915268,0.01197681440015427,0.0064455623641050605,0.0084073524956767842,0.0062186073605817989,0.003886783095144267,0.0030883817995621793,0.0030895585120261138,0.0027835434284160681,0.0016677902942057892,0.0026975382511627722,0.00081844549888579715,0.0030912859517604717,0.0026291452072919747,0.0021435523923366059,0.0014599198163441499,0.0029433452546659983,0.00040713361251594596,0.0021697168947065418,0.00062884525244446231,0.00064482044891980405,0.0011795406758464612,0.0019426388361146821,0,0.0014927590387172705,0.00078908056334768854,0,0,0.00083478544909745139,0,0,0,0,0.0076481767642388333,0,0,0
14,0,0,0,0,0,0,0,0,0.0033189399771523303,0.0089114626457375938,0.011834253663537566,0.019416774363367723,0.048464690126237372,0.10100566574308137,0.15225073762646418,0.17612929465462507,0.15348861242237818,0.12023948617160587,0.085236561701384023,0.06618217348993366,0.04975575083932262,0.03521237298569941,0.030360527711389838,0.019791536329448668,0.021439811941950864,0.013598261451848122,0.01065654347441934,0.0089052254231974937,0.0073110972019334499,0.004195286982096526,0.0027697642484226415,0.0039850469396180343,0.0031467209135198995,0.004940879646822203,0.0020396577023359692,0.0029271614300335727,0.0012907778626181257,0.0025150335943285715,0.0017040809313910216,0.0011914523001091727,0.0027782448576433392,0.00046487628489899044,0.0020434113275820216,0.0011283210282495247,0.002426436457960719,0,0.0012221632202080953,0.00063966711773439061,0.0012928046811909871,0.00067842376750502562,0.00068777650892693333,0.0011354442585987251,0.0015756935433348105,0,0.0013829540447626214,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0.00084042636493479529,0.0025942660663534401,0.0047306486393217289,0.0070258534256820195,0.021911845127999832,0.047892331847186755,0.094730194999904108,0.12568409767962938,0.15968725526857208,0.13833048334784481,0.10994737033177308,0.085187114159104585,0.069671874448623106,0.048855840963529788,0.039826439666507264,0.039966591816900654,0.034506398641067387,0.015204814458776267,0.015561892825524764,0.013327121859269512,0.010634807357322274,0.007238025658205526,0.0058385484215325223,0.0042818611948282036,0.0068502622567924018,0.0040285332496823372,0.0026372762002320888,0.0022032643951367639,0.0034415107520491392,0.0024572642005965548,0.0042439119448085009,0.0017873481065575447,0.0012534756459149227,0.0024019514763134091,0.0067426623858241339,0.0011283210282495247,0.0050947889515548569,0.00069177794860461432,0.0030030274729378765,0,0.0031557605292547833,0,0.0025222825103781679,0,0,0.00087352463445699972,0,0.001456182392282886,0,0.0013770253573171449,0,0.0017769432533433652
16,0,0,0,0,0,0,0,0,0.0014392242237431492,0.00094707784807408638,0.0025281875568644971,0.0066463040727834542,0.011433892205980047,0.031672452935560584,0.050241656330507534,0.10403605165197292,0.12668570984283434,0.14332171250397047,0.1314872562765888,0.12484532747068407,0.094351374084364129,0.063595131821318984,0.055965564123006385,0.045191114485023338,0.03786353259022341,0.026588224800813187,0.021347139761763056,0.01948433000186511,0.010381688607810193,0.012392147265240006,0.0085481907287914532,0.0073266248978848779,0.0043442811028736091,0.0049520055241823353,0.0031189354293123593,0.0044024161757742009,0.005674542036394609,0.0030410597938765604,0.0028565946560714706,0.0020255028414643507,0.0038958804568558097,0.0041002340472658227,0.0033378016328859325,0.0025788227662386872,0.00050544888009355828,0.0037001472487660962,0.0040154660634794202,0,0.00078908056334768854,0.00067842376750502562,0.0009172530007256173,0,0.0014806469745746208,0,0.0010369694121041574,0.0025480600327298596,0.002195683227792752,0.0013770253573171449,0,0
17,0,0,0,0,0,0,0.0023532418873563241,0,0,0.00087317448889320684,0.0014810103730968471,0.0034710962862609307,0.012448354421813362,0.021246319576188787,0.024336217005114083,0.035587703371959517,0.09168123946771467,0.13023206838365103,0.14560405901035833,0.12745031508003962,0.10852484626913533,0.089493088244789284,0.071360138592289984,0.045930008733029916,0.046852231400587308,0.038095013627817961,0.031161016014215445,0.02179190086825275,0.01709214420430882,0.012540542349381211,0.011250168105750248,0.007660417349292758,0.00963079102771742,0.0083401621368811348,0.0057291193561797042,0.0049652383225000695,0.007855144564455397,0.0038709086807966427,0.0027063580265790014,0.0032140194895870482,0.0015247692117284165,0.0034458637645806201,0.003596010136069899,0.0014505017379891625,0.0042183953518604798,0.0026186114045970758,0.003533012040146635,0.0012793342354687812,0.00078908056334768854,0.002767142664778806,0.0016050295096525504,0.0042396933293582682,0.0014806469745746208,0.0011649759504196034,0,0,0.0012581758548322838,0.0013770253573171449,0,0.0031010009317223803
18,0,0,0,0,0,0,0,0.0013704900557264317,0.0012213948917393618,0.00094986452917216683,0.00065562524879731918,0.0015518280007824144,0.0048503299954538292,0.0085736294294792743,0.0095276876122722901,0.026252241142170497,0.048444748198543587,0.090844301431915242,0.11780408569647574,0.12054483212345367,0.12834823041646032,0.12137329294229093,0.10465398811947975,0.055839139476315226,0.062299889195239905,0.044373921266617766,0.027063085329058038,0.024819121611922741,0.025217473313044241,0.013948408203678604,0.012262647568138994,0.0077663665933018471,0.010947215929168912,0.0082129676510170526,0.0075204640420355236,0.0041646836729985239,0.0043383383247476565,0.0090696928702479317,0.0046193193971504941,0.0030239270192649252,0.0047071909163135441,0.0050753532832469306,0.0029864553776737276,0.0017731414771693288,0.0013481835915058061,0.0012104882957689536,0.0023108488199385401,0.0028224875417908971,0.00078908056334768854,0.0023678783564723867,0.0020553191785132913,0.0031263818855850915,0,0.0015244159880946836,0.0018096487364198514,0.0036399376731768339,0,0,0.00285888933242284,0
19,0,0,0,0,0,0,0,0,0,0,0.00067084825880721138,0.00084494116110557418,0.0035860161600054469,0.0044333407295009588,0.0072566464184575736,0.016344327850602667,0.022685368250008112,0.042790020106290752,0.084472640923464071,0.12603797061652164,0.13124622448576173,0.11699545160519344,0.11253864883785671,0.093751765788171793,0.086678103368587375,0.0561488188154158,0.053150632550089255,0.038143999431987805,0.02830095301708958,0.024494846280105471,0.020361594433525657,0.013420867671543431,0.01145117912709259,0.011262902917251655,0.0092344947595371738,0.010100580106562966,0.0086106477821232229,0.0047906904590434493,0.0062386907294287204,0.0033981133847037982,0.0056476561544376797,0.0052604763315796613,0.0029868907302484293,0.0019720934695859238,0.0016849895559400195,0.00511649427540899,0.0016123988074181878,0,0.0038936251433953945,0.0036184747890576898,0,0.0016695708981949028,0,0.0030488319761893673,0.0010369694121041574,0.0025480600327298596,0.0012581758548322838,0.0032134949439930126,0,0.0041467632604141463
20,0,0,0,0,0,0,0,0,0,0.0016202848294520357,0.00042995176941895924,0.00039621239233798155,0.0023610658882583548,0.002322037681407848,0.0064340183582981807,0.009056281390906416,0.013038115335864284,0.02758470567059881,0.053630190201641559,0.085416725543462857,0.10672709804617879,0.11736631581283317,0.117068369536325,0.11295584785334206,0.084652916064518982,0.07775805504359419,0.062463876908648713,0.064222623514036903,0.044735412997030558,0.030513476775244942,0.030367007946921199,0.01851179478050035,0.01592216800988025,0.016599668415026893,0.0079201088532262608,0.012675541154448043,0.010009505117355787,0.0082017048178610833,0.0040789363320212352,0.0083889815760884966,0.0060115355225076241,0.0048346929455999749,0.0035140299914965274,0.0019917588150573169,0.0054315949159890698,0.0013406162275348423,0.00052371320768774307,0.0011163036998251372,0.0025640905377780098,0.0065453161510199481,0.0028052904583273468,0.001948096892870628,0.00074032348728731042,0.0017470492689139994,0.0041488621342878644,0.0019054708550665391,0.0012581758548322838,0.0027540507146342898,0,0.0017769432533433652
21,0,0,0,0,0,0,0,0,0,0,0.00047034609039063921,0.0034270967709760557,0.0021262882770159463,0.0022269136014826164,0.0022936211592114622,0.0054259152463875977,0.0076993876003966571,0.018846235308973402,0.027568678325774105,0.049891180372885612,0.080013817769162068,0.11473838560249977,0.12457794691740699,0.12760935716637375,0.099449276464184236,0.089938849750371183,0.072551907471335886,0.053095278045135814,0.057051934874305051,0.043780474175665628,0.037013129117816131,0.02800654440372926,0.019541810506315965,0.014892670000218235,0.016786702974618033,0.011814488657752,0.0065890992894349024,0.011048463169981577,0.0084497402598976128,0.0049677384916450833,0.005279377818811516,0.0093499181395392435,0.005889882443078768,0.0049871029835480063,0.002527244400467791,0.002807474532940234,0.0026419002805527017,0.0061210043736614631,0.0043396622363443011,0.0020887188972737807,0.002292806018579484,0.00083478544909745139,0.0041726388568254884,0,0.0013829540447626214,0.0019054708550665391,0,0.0032134949439930126,0.0019063785872816806,0
22,0,0,0,0,0,0,0,0,0,0,0.00064906447516118924,0.0011221378463070089,0.0011204764220716767,0.0010801612225242526,0.0019055594009071536,0.003948201425857647,0.0043067032405445021,0.0075586258907221794,0.015801931851675471,0.019922363735690847,0.050257360195594417,0.082025100703867079,0.092017969265926591,0.10522093320269479,0.12064694745506174,0.089529812375757981,0.076926515511563751,0.065544276969094456,0.057779540869470999,0.043442261788476585,0.041344834060593888,0.028467458700272164,0.026468611439554778,0.022400826428985179,0.026513623748264051,0.018456446997388055,0.009378254972104481,0.010817177746243713,0.0090121972685635512,0.0097852551585223373,0.0065424016218768657,0.0098667670740563793,0.0036552077448102475,0.005432779829428051,0.0036820978269618745,0.0025033558362965811,0.0042722240302118615,0.0027720932741860521,0.0037479922448675276,0.0025407867132462444,0.0064735266462882168,0.0027828823419680797,0.0077668920127046048,0.0017470492689139994,0.0051858315463920212,0.0038109417101330782,0.0034538590826250354,0.0027540507146342898,0.0033358232534931001,0
23,0,0,0,0,0,0,0,0,0,0,0,0.00069243824461587907,0.00096468518821636931,0.0017149477297239827,0.0020047745367295874,0.0024339208372435102,0.0021908652022067845,0.00495438655466176,0.00870133183325833,0.018078246213136591,0.024828160093268117,0.041945285057050821,0.075730339716478995,0.10034667401125308,0.11081484263257134,0.10603988646843833,0.10260973570298303,0.080105071652459378,0.069856290069640975,0.074550098036388721,0.050689570035514463,0.051056308942809756,0.033113547744606023,0.027551412794358073,0.024205833635639686,0.016855226924494898,0.019233395733594304,0.014789948113988656,0.017188795882841373,0.0089933622509194965,0.0058039349399529273,0.0077585721604994445,0.010772142072663726,0.0067667437936575507,0.0082267795976437279,0.004511466471643283,0.004853885577955022,0.0060712173980676954,0.002761501109648924,0.0050287699188264444,0.0020633295267808,0.0045182193240339936,0.0017276557549761446,0.0020385005848766028,0,0,0.0037745275644968513,0,0.0072598378692101907,0.0023698200070707814
24,0,0,0,0,0,0,0,0,0.00072551288466397173,0,0.00051278999872991901,0.00049960503886950958,0.00033213323302796338,0.00090142363783516158,0.0011475740529437197,0.0014178170279738049,0.0026245320230087596,0.0048048064621062708,0.0027978320339606625,0.010676588960599386,0.017003373069225339,0.0267629215467052,0.035780985959634665,0.068877154660889561,0.082662293167296563,0.10677263110484046,0.092614157734980065,0.097065207828085392,0.10093572842761915,0.079067996100228896,0.06032171628312067,0.047390332222916436,0.054921550252780456,0.036394933792954789,0.024015879052821994,0.025597675050030487,0.020760717930980114,0.012852625113374976,0.01479498408571007,0.015145891284893038,0.0073354010166929856,0.0052092149931086606,0.011701621107918623,0.005885678227331049,0.0071940190725049442,0.0062852941498810766,0.0050170748769802131,0.0034621546595252875,0.0037474305207315568,0.0020887188972737807,0.0034930669672542797,0.0016695708981949028,0.007462261906505353,0.0058928684738104933,0.0020739388242083149,0.0029123647845657719,0.002936141826781515,0.0013770253573171449,0.00142944466621142,0
25,0,0,0,0,0,0,0,0,0,0.00096027966780074566,0.00037149386102174671,0.00051140089865305189,0.00024918990893922876,0.00062268793098221008,0.00052135002950606704,0.0026225083914042289,0.0022028832431001326,0.0037916437978538576,0.0020346539049757467,0.0046854355005900147,0.013735996052037652,0.017854000825080044,0.030427012855526719,0.059598194702630496,0.06528185758804074,0.094753497152545121,0.10720669065855074,0.1056034460112209,0.10809788710359546,0.079452099669558685,0.078070207737924724,0.067078546119681712,0.042475774087412356,0.042720247818105399,0.037043244134661986,0.030891850957517623,0.028155686704392769,0.033981055178106623,0.017118349633025082,0.010783531033945873,0.010453062561379702,0.013409628909623057,0.014232151952956944,0.0065230097054105353,0.0071564047556638881,0.0090219086891252832,0.008938597301280625,0.0030544690138297396,0.0089227862774719623,0.0058801020431053282,0.003951366984382529,0.0050744787784557195,0.0014806469745746208,0.0043684524857158097,0.0044938622810750941,0.0025480600327298596,0.010300439436205244,0.0024030913243917036,0,0.0023698200070707814
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069257187259878544,0.00027810681941034451,0.0007407154512087588,0.001851026694787793,0.000736966922183941,0.002062971888890291,0.0045353623677863017,0.0041162466496844855,0.010599415342050852,0.015120454438866292,0.025878560545831812,0.04788469950830334,0.068222059865921489,0.072361940172313746,0.099554300049981739,0.079051681001199192,0.097936485592034883,0.075705558178191565,0.065067451586146102,0.066321594362797692,0.048855827188880895,0.050446383918610962,0.043189719862972362,0.027643935226079396,0.022501012400583484,0.024719859351060296,0.02607224718919255,0.020332018144125667,0.013296304868085161,0.013289935848701626,0.014442848980554949,0.0070133218843965953,0.0083723119884884477,0.0053119155382299844,0.01097573682870541,0.0071472145789056706,0.013609357372361474,0.0025758139665286624,0.002535399228699501,0.0062279208584149941,0.00087352463445699972,0.0010369694121041574,0.0058759589852440553,0.0041943176816137987,0.0018364695866758679,0.004765267919704521,0.0062020018634447605
27,0,0,0,0,0,0,0,0,0,0,0,0.00069452205292898275,0.00032605357001438078,0.00074950713856771628,2.1482986754537871e-06,0.00035121701165997249,0.001350401176530414,0.0018210375099017434,0.0017792228395443173,0.0029700566751492447,0.0047561059134235027,0.0058508560715382924,0.011475604200557408,0.01972247607984565,0.021356862454690748,0.049725049233703279,0.081934268730670501,0.085448761706268125,0.091519313728135779,0.094611727007702581,0.10381143170825444,0.072379578386536927,0.059252855964453087,0.071730146350875476,0.053874086042496633,0.036532458538231435,0.026777355847767928,0.035793044602083615,0.038110822899597815,0.018637682767337998,0.01626611489594821,0.015823742406524993,0.011956650689801326,0.0091975591088772953,0.015532693313683085,0.015767342483488465,0.010389966253235435,0.0047912758705878364,0.0076438291801152695,0.0097645266317712195,0.0028938026436077118,0.006679076127709337,0.003195895236502789,0.0038543678889338905,0.0064659156213637114,0.0021837552808939478,0,0.006076030497743439,0.0053534592819285097,0.0078406409458639421
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018414209367097361,0.00086680554634390643,0.0013308735649813989,0.0011304884540192129,0.0023050454752857274,0.0019693768708760793,0.0053608717376646591,0.0054491060351587357,0.0085756374590764285,0.0089496354107701792,0.015184309183607683,0.030457987779183092,0.046756259556210523,0.059347654982695827,0.073066301412890777,0.076211930727931879,0.096811102643422436,0.09124399230883623,0.086671252327947257,0.069740931913022955,0.066919518759151156,0.055150979898835384,0.061256484876041323,0.038114321667066089,0.033350426139355592,0.024863304812418507,0.031611928950047719,0.015703599749192755,0.014179815530862441,0.0143504822649228,0.017353243479228536,0.010669869691419868,0.011618074320462019,0.0096957953012255516,0.0094769214253664514,0.0065667402293811848,0.0034395355111037852,0.012310606895516506,0.012668500682107221,0.004960101249252993,0.0079802529992738774,0.002997348495513513,0.0025163517096645676,0.0036729391733517358,0.00432934135331334,0.0023698200070707814
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003579676154296699,0.00065678276679230832,0.00034351144204674866,0,0.001119619676456927,0.00035107887845498931,0.0013508585965946653,0.0018948354640919893,0.002826482369149333,0.0054618091769877471,0.0071659445906077975,0.0065392997819249746,0.018576219745690035,0.036536943397160494,0.036951897177673922,0.067394635232867581,0.081435727400250069,0.078722391542071307,0.10091414880584221,0.0805709293247691,0.081292293127831469,0.073765963095233492,0.055015180734981427,0.057452332476787438,0.04005235343947041,0.039885665874240514,0.031542967984080406,0.039729653465591229,0.024563560969517211,0.02676727250460904,0.024264008230004939,0.018459846872464724,0.010136205590310358,0.012209211309892404,0.010072250640117686,0.011807758742070623,0.0093247701194677877,0.010766796994554625,0.0050744787784557195,0.0034553115099522891,0.0085134423771814904,0.0086429665916793238,0.0077291638091373203,0.0025163517096645676,0.0045905203013101581,0.0053534592819285097,0.0035538865066867304
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002434948041448418,0.00069714136772904413,0.0010099076456553122,0.00037330930058061742,0.0022641779908733508,0.0010621784172556588,0.0016850027075453388,0.0046069187095200319,0.0028927934253230357,0.0064142692288104604,0.0062122937223683811,0.016518382647991721,0.017604957377112606,0.034322863528473115,0.039260182014054304,0.064993928263692657,0.073212806659976537,0.087502050266761985,0.086224523646955528,0.08216011165349392,0.082491002755015447,0.067617509965548189,0.052907477045907154,0.04090889893711247,0.037145210203485012,0.034274550950849927,0.0310100945219779,0.031182384362959937,0.027804146400155612,0.020555471412216291,0.014205222419297524,0.018406968517342907,0.013295532782876466,0.013108162985157075,0.018329876912383029,0.0086382048697261783,0.0064201180386102034,0.0029136219747803779,0.007578207412018069,0.010911382999733175,0.004466568481684495,0.0010918776404469739,0.0080679668813557811,0.0090309720760060903,0.0083249631525044408,0.0017769432533433652
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068342940897020269,0.00023745767925242544,0.00033474354139673428,0,0.00028339579881830597,0.00073159209447456032,0.0016944302091468596,0.0010020570086154068,0.0034001129998948256,0.0027305424165584014,0.0039103572914299129,0.0048546672501967097,0.004191681340950144,0.015302883347214347,0.0215441737688793,0.030723481441651095,0.042726381519398164,0.068638190479237499,0.075209897432891207,0.089842404508468712,0.073969988638366763,0.073290500647943027,0.073803806118789061,0.072063208925625358,0.056170958302840863,0.063696097876731472,0.050364268463470488,0.042173583929425718,0.023903761436959197,0.026217727162921971,0.027390286840713596,0.020498153921212833,0.017998136364281929,0.019895361824482538,0.01609156480481955,0.014910465213974126,0.010401157049769731,0.011450638325108073,0.0077273946569878186,0.011720114089482805,0.014900779450356135,0.0065687855911546423,0.0086209724580826718,0.0073275082823670186,0.0013770253573171449,0.0042883339986342604,0
