flavour,energy_low_GeV,energy_high_GeV,energy_center_GeV,baseline_low_km,baseline_high_km,baseline_center_km,psi_per_POT_per_cm2_per_100MeV_per_km
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.44,0.45000000000000001,0.44500000000000001,4.1842080553899314e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.45000000000000001,0.46000000000000002,0.45500000000000002,3.7950006075837974e-14
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.46000000000000002,0.46999999999999997,0.46499999999999997,3.2561534068984347e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.46999999999999997,0.47999999999999998,0.47499999999999998,1.4708416030603254e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.47999999999999998,0.48999999999999999,0.48499999999999999,1.3116739097742697e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.48999999999999999,0.5,0.495,8.4422762426668214e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.5,0.51000000000000001,0.505,3.3561406596434817e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.51000000000000001,0.52000000000000002,0.51500000000000001,4.4725794777892421e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.52000000000000002,0.53000000000000003,0.52500000000000002,1.9107001563641894e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.53000000000000003,0.54000000000000004,0.53500000000000003,1.026619191464246e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.54000000000000004,0.55000000000000004,0.54500000000000004,7.4821419656718996e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.55000000000000004,0.56000000000000005,0.55500000000000005,1.0185502961430189e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.56000000000000005,0.57000000000000006,0.56500000000000006,1.6105493183867579e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.57000000000000006,0.58000000000000007,0.57500000000000007,3.9263919179703114e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.58000000000000007,0.59000000000000008,0.58500000000000008,8.0232113657123354e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.59000000000000008,0.60000000000000009,0.59500000000000008,9.0826149110508581e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.60000000000000009,0.6100000000000001,0.60500000000000009,4.0233714154212845e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.6100000000000001,0.62000000000000011,0.6150000000000001,3.6636802027625491e-13
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.62000000000000011,0.63,0.625,3.2389299102699717e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.63,0.64000000000000001,0.63500000000000001,1.2952880739732061e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.64000000000000001,0.65000000000000002,0.64500000000000002,2.9694317328332421e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.65000000000000002,0.66000000000000003,0.65500000000000003,4.7996659732550245e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.66000000000000003,0.67000000000000004,0.66500000000000004,8.9881543553147214e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.67000000000000004,0.68000000000000005,0.67500000000000004,1.9971442220885182e-11
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.68000000000000005,0.69000000000000006,0.68500000000000005,9.1496269888944685e-12
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,0.10000000000000001,0.20000000000000001,0.15000000000000002,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.089999999999999997,0.10000000000000001,0.095000000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.10000000000000001,0.11,0.10500000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.11,0.12000000000000001,0.115,3.9024759183174544e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.12000000000000001,0.13,0.125,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.13,0.14000000000000001,0.13500000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.14000000000000001,0.15000000000000002,0.14500000000000002,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.15000000000000002,0.16,0.15500000000000003,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.16,0.16999999999999998,0.16499999999999998,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.16999999999999998,0.17999999999999999,0.17499999999999999,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.17999999999999999,0.19,0.185,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.19,0.20000000000000001,0.19500000000000001,9.1680062426935925e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.20000000000000001,0.21000000000000002,0.20500000000000002,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.21000000000000002,0.22000000000000003,0.21500000000000002,6.2790670509908528e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.22000000000000003,0.22999999999999998,0.22500000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.22999999999999998,0.23999999999999999,0.23499999999999999,5.5571222435443676e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.23999999999999999,0.25,0.245,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.25,0.26000000000000001,0.255,5.2519703263625426e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.26000000000000001,0.27000000000000002,0.26500000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.27000000000000002,0.28000000000000003,0.27500000000000002,3.3768565130565882e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.28000000000000003,0.28999999999999998,0.28500000000000003,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.28999999999999998,0.29999999999999999,0.29499999999999998,1.636470687541165e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.29999999999999999,0.31,0.30499999999999999,5.8705719807095869e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.31,0.32000000000000001,0.315,2.3784764973901669e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.32000000000000001,0.33000000000000002,0.32500000000000001,3.1010077515413732e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.33000000000000002,0.33999999999999997,0.33499999999999996,6.3038869023596468e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.33999999999999997,0.34999999999999998,0.34499999999999997,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.34999999999999998,0.35999999999999999,0.35499999999999998,4.4610230538003682e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.35999999999999999,0.37,0.36499999999999999,1.0460395456007894e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.37,0.38,0.375,9.7861455159188022e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.38,0.39000000000000001,0.38500000000000001,1.1903151556995381e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.39000000000000001,0.40000000000000002,0.39500000000000002,2.2357800502332395e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.40000000000000002,0.40999999999999998,0.40500000000000003,9.2790453058507978e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.40999999999999998,0.41999999999999998,0.41499999999999998,3.0148275970129915e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.41999999999999998,0.42999999999999999,0.42499999999999999,2.2528909722878014e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.42999999999999999,0.44,0.435,9.7092405445154596e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.44,0.45000000000000001,0.44500000000000001,9.8570071066140102e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.45000000000000001,0.46000000000000002,0.45500000000000002,8.9321438943473501e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.46000000000000002,0.46999999999999997,0.46499999999999997,7.8342100629600388e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.46999999999999997,0.47999999999999998,0.47499999999999998,1.0633304340319424e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.47999999999999998,0.48999999999999999,0.48499999999999999,7.1971249904766369e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.48999999999999999,0.5,0.495,2.524322778164183e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.5,0.51000000000000001,0.505,4.8068829253136673e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.51000000000000001,0.52000000000000002,0.51500000000000001,8.175614347333116e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.52000000000000002,0.53000000000000003,0.52500000000000002,4.6732050254744967e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.53000000000000003,0.54000000000000004,0.53500000000000003,2.0859555246176851e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.54000000000000004,0.55000000000000004,0.54500000000000004,8.7498766463846348e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.55000000000000004,0.56000000000000005,0.55500000000000005,8.0880024722383862e-14
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.56000000000000005,0.57000000000000006,0.56500000000000006,1.8345789037864643e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.57000000000000006,0.58000000000000007,0.57500000000000007,4.8830416789249671e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.58000000000000007,0.59000000000000008,0.58500000000000008,7.9009070207658111e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.59000000000000008,0.60000000000000009,0.59500000000000008,1.0434763085129481e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.60000000000000009,0.6100000000000001,0.60500000000000009,3.7241471131660617e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.6100000000000001,0.62000000000000011,0.6150000000000001,4.6544222725416588e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.62000000000000011,0.63,0.625,1.1468318590116581e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.63,0.64000000000000001,0.63500000000000001,8.4892962572617338e-13
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.64000000000000001,0.65000000000000002,0.64500000000000002,1.9705189617112798e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.65000000000000002,0.66000000000000003,0.65500000000000003,7.9620538899007409e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.66000000000000003,0.67000000000000004,0.66500000000000004,2.373928860635343e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.67000000000000004,0.68000000000000005,0.67500000000000004,6.6449814250431578e-12
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.68000000000000005,0.69000000000000006,0.68500000000000005,1.5090435892486734e-11
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,0.20000000000000001,0.30000000000000004,0.25,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.089999999999999997,0.10000000000000001,0.095000000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.10000000000000001,0.11,0.10500000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.11,0.12000000000000001,0.115,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.12000000000000001,0.13,0.125,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.13,0.14000000000000001,0.13500000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.14000000000000001,0.15000000000000002,0.14500000000000002,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.15000000000000002,0.16,0.15500000000000003,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.16,0.16999999999999998,0.16499999999999998,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.16999999999999998,0.17999999999999999,0.17499999999999999,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.17999999999999999,0.19,0.185,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.19,0.20000000000000001,0.19500000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.20000000000000001,0.21000000000000002,0.20500000000000002,2.9249725672558018e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.21000000000000002,0.22000000000000003,0.21500000000000002,7.3397677490601069e-14
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.22000000000000003,0.22999999999999998,0.22500000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.22999999999999998,0.23999999999999999,0.23499999999999999,1.0275796179092938e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.23999999999999999,0.25,0.245,6.0342941975024791e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.25,0.26000000000000001,0.255,3.5228707887967269e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.26000000000000001,0.27000000000000002,0.26500000000000001,1.5183460103188252e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.27000000000000002,0.28000000000000003,0.27500000000000002,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.28000000000000003,0.28999999999999998,0.28500000000000003,4.2492910794402594e-14
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.28999999999999998,0.29999999999999999,0.29499999999999998,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.29999999999999999,0.31,0.30499999999999999,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.31,0.32000000000000001,0.315,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.32000000000000001,0.33000000000000002,0.32500000000000001,2.340933660727887e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.33000000000000002,0.33999999999999997,0.33499999999999996,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.33999999999999997,0.34999999999999998,0.34499999999999997,1.5927056390349453e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.34999999999999998,0.35999999999999999,0.35499999999999998,6.5234185030151428e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.35999999999999999,0.37,0.36499999999999999,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.37,0.38,0.375,2.5142807492139203e-14
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.38,0.39000000000000001,0.38500000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.39000000000000001,0.40000000000000002,0.39500000000000002,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.40000000000000002,0.40999999999999998,0.40500000000000003,2.1351648672909051e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.40999999999999998,0.41999999999999998,0.41499999999999998,1.5630208017743108e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.41999999999999998,0.42999999999999999,0.42499999999999999,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.42999999999999999,0.44,0.435,3.7220019798772855e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.44,0.45000000000000001,0.44500000000000001,1.1167581422879675e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.45000000000000001,0.46000000000000002,0.45500000000000002,2.6156863136049544e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.46000000000000002,0.46999999999999997,0.46499999999999997,1.8626785643352206e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.46999999999999997,0.47999999999999998,0.47499999999999998,4.1776257366176263e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.47999999999999998,0.48999999999999999,0.48499999999999999,3.5076263076640173e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.48999999999999999,0.5,0.495,6.6710688025844045e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.5,0.51000000000000001,0.505,1.5475961537792684e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.51000000000000001,0.52000000000000002,0.51500000000000001,1.0428557225561183e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.52000000000000002,0.53000000000000003,0.52500000000000002,3.3256657873353827e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.53000000000000003,0.54000000000000004,0.53500000000000003,4.4042370229065433e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.54000000000000004,0.55000000000000004,0.54500000000000004,1.2774748841023381e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.55000000000000004,0.56000000000000005,0.55500000000000005,2.4215436337685141e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.56000000000000005,0.57000000000000006,0.56500000000000006,3.1610806257036003e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.57000000000000006,0.58000000000000007,0.57500000000000007,2.7985991478302196e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.58000000000000007,0.59000000000000008,0.58500000000000008,1.1014313331360829e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.59000000000000008,0.60000000000000009,0.59500000000000008,6.592412989251655e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.60000000000000009,0.6100000000000001,0.60500000000000009,6.6781821987082757e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.6100000000000001,0.62000000000000011,0.6150000000000001,8.8958922979127033e-13
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.62000000000000011,0.63,0.625,1.8618314727982544e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.63,0.64000000000000001,0.63500000000000001,1.6876813100026554e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.64000000000000001,0.65000000000000002,0.64500000000000002,2.3853199002199413e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.65000000000000002,0.66000000000000003,0.65500000000000003,9.5716625723983537e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.66000000000000003,0.67000000000000004,0.66500000000000004,5.736246838274908e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.67000000000000004,0.68000000000000005,0.67500000000000004,8.0997191811675831e-12
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.68000000000000005,0.69000000000000006,0.68500000000000005,1.7671628424446288e-11
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,0.30000000000000004,0.40000000000000002,0.35000000000000003,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.089999999999999997,0.10000000000000001,0.095000000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.10000000000000001,0.11,0.10500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.11,0.12000000000000001,0.115,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.12000000000000001,0.13,0.125,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.13,0.14000000000000001,0.13500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.14000000000000001,0.15000000000000002,0.14500000000000002,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.15000000000000002,0.16,0.15500000000000003,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.16,0.16999999999999998,0.16499999999999998,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.16999999999999998,0.17999999999999999,0.17499999999999999,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.17999999999999999,0.19,0.185,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.19,0.20000000000000001,0.19500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.20000000000000001,0.21000000000000002,0.20500000000000002,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.21000000000000002,0.22000000000000003,0.21500000000000002,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.22000000000000003,0.22999999999999998,0.22500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.22999999999999998,0.23999999999999999,0.23499999999999999,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.23999999999999999,0.25,0.245,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.25,0.26000000000000001,0.255,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.26000000000000001,0.27000000000000002,0.26500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.27000000000000002,0.28000000000000003,0.27500000000000002,1.9917269010379431e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.28000000000000003,0.28999999999999998,0.28500000000000003,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.28999999999999998,0.29999999999999999,0.29499999999999998,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.29999999999999999,0.31,0.30499999999999999,6.8982272026537392e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.31,0.32000000000000001,0.315,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.32000000000000001,0.33000000000000002,0.32500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.33000000000000002,0.33999999999999997,0.33499999999999996,3.66202016356901e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.33999999999999997,0.34999999999999998,0.34499999999999997,8.0391737328365775e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.34999999999999998,0.35999999999999999,0.35499999999999998,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.35999999999999999,0.37,0.36499999999999999,8.5528658179187785e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.37,0.38,0.375,2.3783056289258745e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.38,0.39000000000000001,0.38500000000000001,8.5065318289229964e-14
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.39000000000000001,0.40000000000000002,0.39500000000000002,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.40000000000000002,0.40999999999999998,0.40500000000000003,3.5443354372474344e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.40999999999999998,0.41999999999999998,0.41499999999999998,2.3822547289930875e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.41999999999999998,0.42999999999999999,0.42499999999999999,1.9763045038181041e-14
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.42999999999999999,0.44,0.435,7.0596194500470936e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.44,0.45000000000000001,0.44500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.45000000000000001,0.46000000000000002,0.45500000000000002,6.0958326769510186e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.46000000000000002,0.46999999999999997,0.46499999999999997,1.9984451385436635e-12
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.46999999999999997,0.47999999999999998,0.47499999999999998,8.2104944494196363e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.47999999999999998,0.48999999999999999,0.48499999999999999,2.4852964899403128e-14
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.48999999999999999,0.5,0.495,1.0116932559952205e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.5,0.51000000000000001,0.505,5.8905129072478435e-12
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.51000000000000001,0.52000000000000002,0.51500000000000001,0
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.52000000000000002,0.53000000000000003,0.52500000000000002,3.7960188988011709e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.53000000000000003,0.54000000000000004,0.53500000000000003,1.9557427793709847e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.54000000000000004,0.55000000000000004,0.54500000000000004,6.0134734119738428e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.55000000000000004,0.56000000000000005,0.55500000000000005,8.8788233228226545e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.56000000000000005,0.57000000000000006,0.56500000000000006,9.219239668942295e-14
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.57000000000000006,0.58000000000000007,0.57500000000000007,2.2649057421075469e-13
nuebar,0.40000000000000002,0.5,0.45000000000000001,0.58000000000000007,0.59000000000000008,0.58500000000000008,1.2012754875661851e-12
