global_reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
94,0,0,0,0,0,0,0,0,0,0,0,0.14884423056780713,0.077851109628189016,0.11132829613960589,0.15424065653293298,0.36497001735448881,0.14526449636881059,0.12285828424723892,0.15207970590873399,0.22637772411254622,0.328976344936111,0.41471769491309773,0.24684451820307696,0.40620950089854313,0.34700201565469757,0.45137558330981736,0.42485616876998494,0.56716328582066289,0.41264459877689691,0.5126940519248917,0.70186212085387911,0.60698878461930328,0.82140156641467132,0.73756584936115899,1.0022823186142336,0.82683126275476948,0.97536283299365767,0.63092797596585493,0.74122282553353203,0.65535510259311924,0.75188306506447189,0.65374567797177863,0.62920551366031363,0.54067813680654442,0.48921485135831311,0.30274782413595847,0.32946581791639479,0.25094027900528476,0.36013315671108126,0.25002276806779539,0.29499653278493432,0.23408947795404839,0.11472268423652969,0.11906002642673133,0.086919556534265655,0.11782731647253196,0.086530332568664159,0.057794726681006027,0.040071927899365499,0.053850785136434237
95,0,0,0,0,0,0,0,0,3.6966380997050523,0,0,0,0.065183477248007216,0,0.06842571394542514,0.065836800150917418,0.049971988086100386,0.15574474162436933,0.13496161669099066,0.12413352390742949,0.11700950177494522,0.094606226568138885,0.17105085701144357,0.1217882520689995,0.2257001003277494,0.25190955225952755,0.23739022111814892,0.25762261230766559,0.32904331904000855,0.3443727724655789,0.40122758979307904,0.52065722957545579,0.42448290350671769,0.3903611726198451,0.54131681596290881,0.66040396942260937,0.48942542702966746,0.58216259062114251,0.40561445008718505,0.48728769673845379,0.51802402148110571,0.26386570832251233,0.32443926062219214,0.33061808406235715,0.30491600058019103,0.28634262713742065,0.32739393900303271,0.20525406828263995,0.17621829092808985,0.2052224341189425,0.11882929234398047,0.095165094225046903,0.10272454882995993,0.12361633998446232,0.06786795913293367,0.072531560933465383,0.067022856709817238,0.0485386360204604,0.030615899864724842,0.037318634151021622
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046162346036403845,0.14935319381862772,0.24705494318751597,0.047864043505027425,0.11880687331913371,0.15841430809023993,0.1357741061859955,0.089262547905749348,0.23387419015300973,0.15584219911729918,0.14267055463993203,0.16195371639775799,0.20726094119244709,0.28726238891517381,0.15078611315374718,0.22491830725880863,0.16473458335282307,0.22077121961414253,0.2058163454050643,0.30987547784740166,0.36735916823170689,0.35158109028745976,0.35619663310441302,0.55817509684898015,0.55253348841313843,0.5825120770373966,0.33962486607764236,0.26293455651182907,0.32852487406319197,0.15765404375753916,0.42487879305084331,0.26959078161577693,0.19138523825443374,0.29122227755796404,0.27550879658102317,0.11603171589767781,0.18590677706986355,0.12550933394832092,0.15957634924182956,0.10791983733502242,0.070947770291698325,0.070916947539390637,0.074941236131751646,0.065677266694569261,0.040457415935997165,0.066007974224609953,0.040146505692504927
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033032990706248481,0.15566403795528402,0.042702526310651322,0.022231936316805031,0.053405717087337913,0.11539400210502979,0.17889489374550346,0.13398874115854872,0.070757478718475417,0.05527542167856548,0.27285745618097623,0.13903955579070246,0.14209406273975683,0.095147369470662949,0.15959894769004213,0.18416555588993824,0.1467080316405458,0.21706841241904259,0.18015185360565455,0.29731212875526863,0.42841206246413005,0.28241243434716817,0.21323810194436055,0.31035098874065509,0.16586242480185603,0.35117573307012845,0.29036583521929077,0.24125040948463655,0.45047469481319485,0.26861411219552861,0.13227296318140194,0.11149297087170749,0.15414989132071286,0.14657329834050678,0.15766637139166687,0.13524192691707493,0.14367871437130947,0.19539409007090075,0.080007182851082964,0.079058308962969268,0.050995417087770674,0.046071156852508836,0.050301540270411151,0.060255823410591353,0.079294176741726577
98,0,0,0,0,0,0,0,0,0,0,0.12060317197703005,0,0,0,0,0,0,0.034263498002712486,0.12452145412820047,0.012593738309118759,0.080258592871858034,0.032369151487282165,0.22009193905466023,0.082339645042157864,0.031836177857658507,0.12092395183641126,0.079955061092005161,0.12195635090820914,0.083758783269101217,0.094724463254246785,0.22117730256188889,0.084718936711001711,0.10405344261726467,0.11719523228886827,0.16609021689735975,0.20895410726405181,0.25881791945501648,0.16671263199809663,0.2319303396203079,0.24146996087304626,0.33241871050022881,0.23359271750418464,0.28656579806293475,0.20379044541677324,0.13956263935354302,0.1290208895897394,0.28094475328970253,0.064109499841657966,0.084018838911207608,0.1268436466657111,0.084556971453255386,0.10057325258165795,0.091546597630173296,0.10009992789664826,0.059115045195346265,0.052756141403373882,0.064192510091076085,0.031831712651550728,0.067024317500687325,0.036796774103024753
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059016906031171087,0,0.035627795785256676,0.018389719214429397,0,0,0.034549345097098026,0.085886024918341436,0.089540221303189796,0.049495685544259295,0.077998489863050788,0.049475581533883969,0.11701807901081873,0.10354347377315991,0.1470468349610016,0.23106105418765502,0.16930232382512891,0.087700978285349646,0.11770737094614341,0.10700696453386158,0.10210849877272858,0.041941457559783651,0.37180897543543889,0.19071768520450383,0.13129640721233296,0.13042222893451758,0.10789285648721905,0.11132481734971893,0.1204057027245784,0.1569894040802394,0.177645125193298,0.08332720953050704,0.13338564080634382,0.15441315708226269,0.0926976279116941,0.10423652532014122,0.059072306850758295,0.090479018000797801,0.084954372783593315,0.081794129224167025,0.052071392252178314,0.056470628840738279,0.032273734229830625,0.036082470443929954,0.047338405521970661
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11700899383667081,0.022967097736200731,0.10069662457999362,0,0.081378555346967626,0.047834706604644901,0.012225701810111324,0.059599176181279592,0.070770514701136156,0.050015883492261375,0.049755953518306043,0.051875781661696652,0.073178887753531888,0.014648294749203232,0.10024871888385654,0.072587055661050795,0.16872199598912338,0.050328011563491606,0.10483941716724998,0.15755180235186442,0.12362913497354548,0.14457386434028563,0.08461090466682189,0.11418205480033236,0.1284251019436414,0.15316195104767547,0.068323478406063731,0.22549630808485122,2.7524371931873622e-05,0.033743501500350132,0.066617910262047234,0.046018701886676179,0.11343749539389027,0.033816723160514706,0.088781691695150752,0.033767071974334602,0.09823278807844206,0.040787919659498184,0.032127709886934822,0.031837896499354389,0.037148022544773458
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031829244797952884,0,0.035756425104812521,0,0,0.014010318966280027,0,0.035182755008804918,0.0078232214555307902,0.11733301242776835,0.065751322151964803,0.035253782072042085,0.030400193118751678,0.099383056187881624,0.038266439786334483,0.018624940133760707,0.11000446767715434,0.08791210654802159,0.0097600781039418709,0.023412061882898048,0.077378642426359459,0.036292581500331822,0.018003078739751405,0.040051241665507713,0.055237174169892746,0.089613293171429867,0.2143041377801575,0.11588644332244823,0.048364255524651775,0.11476203417372531,0.072609358134724869,0.046249863086770371,0.13048782098161729,0.070566689140057773,0.0869076889307418,0.057324079842488711,0.13831715470300918,0.077392635549019012,0.06192584770014576,0.065280582676176022,0.016980003653629311,0.019159807758521392,0.027125464107125338,0.02306919649083879
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046949553034692088,0,0,0,0,0.019698343109729202,0,0.040996327925602385,0.041319065811129277,0.17414491234378018,0.036884784712983926,0.047043391228174858,0.043575226061439334,0.032666932843739373,0.030713315428772602,0.015731791021687227,0.10712575813762262,0.032025920279292928,0.0035781928814329639,0.034564413596691372,0.024871354822864414,0.064451368490949471,0,0.017123534343876243,0.056628075860220423,0.050823507669627663,0.058931780382427169,0.15934354691763467,0,0.071483870186797929,0.079934276883589062,0.022907037060333785,0.035278659359338001,0.10053382701192569,0.067952785950263189,0.0086305453397820843,0.054534033068673125,0.06392413896187539,0.061988097881352407,0.02128189499352388,0.033787281575559859,0.046073497340389895,0.036596782209912235,0.014805779692459511
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7460263885458353e-07,0.072837990437562214,0.076858612349353067,0,0,0.062844798014723341,0.20922512570892746,0.07825389721547002,0.080088310999810758,0.16013059136334365,0.34636917004545986,0.16085649034485341,0.36514099934138738,0.079466253709703338,0.052545922566704241,0.094239142814801918,0.20762459532109231,0.23157176952176969,0.13186326561298473,0.20760928907888482,0.19133067334783033,0.089112773339616327,0.20819911599240054,0.35625975790962772,0.29304481100972457,0.3466641227463691,0.10703991930758788,0.14362592084829284,0.12295443259652812,0.30923361313788206,0.44321853445634291,0.24960818724454589,0.13368606021368801,0.23423339113684891,0.56319128185197287,0.29916993565344085,0.13357651725147254,0.15991183643779122,0.13339084680111274,0.11722413046620533,0.14663404965323482,0.091161682320999554,0.095560834137173215,0.12597864912166457
