reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
22,0,0,0,0,0,0,0,0,0,0,0.0019195565919526811,0.0014767902705329805,0.00087774628662747316,0.0011040539916888827,0.0022635072999519583,0.0033368440598270754,0.003394473783072133,0.0056711091589200235,0.0059973402391055135,0.012076375868980756,0.013749730920998052,0.019756506715445599,0.025940149764217862,0.027268878740489316,0.031135365578989528,0.032973392396289554,0.034129911716071472,0.037350297867411841,0.03991448804323075,0.045936105511030403,0.042196990793635612,0.042406932524881723,0.044807158218960585,0.048546923281616562,0.036281242575834531,0.049224973436211843,0.044462475893535421,0.045889482812757267,0.04522561518903636,0.047512620723673044,0.040123166035457861,0.050602452927554199,0.032782244818579914,0.036899994897605426,0.042780777140499861,0.053663790332907121,0.031136724449258857,0.053264720283109281,0.03435331427953435,0.058406442693043785,0.027125101538467807,0.032364294795879024,0.042652181442972885,0.027523645438162148,0.032355074015246676,0.029194244113173524,0.027996984734281145,0.028944382277514447,0.052440202081389657,0.013547748943233085
23,0,0,0,0,0,0,0,0,0,3.785427465461018e-08,0.0012219675721938524,0.00086795353660856669,0.00051219802308276644,0.0016568345449866672,0.0017573301295583342,0.0017305387913865932,0.00160484619776329,0.0052245678909361073,0.0044513301190593057,0.006007771325248757,0.0084493246534217033,0.01446206669361092,0.01747864582972106,0.02184953882417941,0.028081209955206129,0.02995703143174885,0.024569634921135113,0.03390696968516449,0.033148062412177805,0.03916110420789097,0.034958173944818732,0.037984911591326366,0.039911409383286307,0.038639235543079214,0.040284300576269569,0.037229475157019506,0.048046217178723295,0.036077730599793176,0.03727903155623194,0.038451390075295293,0.052234177301798981,0.04936040710930259,0.039534197584247747,0.051361326128055107,0.041421956263566644,0.04195735672921317,0.03333102828235248,0.032342160416515817,0.057291349211303133,0.038237624820059032,0.031806385701024391,0.044424389706652828,0.033686003267135133,0.03384385526608405,0.024871873260067141,0.054925984194136718,0.033835640081074002,0.024008384507682674,0.038263618722563716,0.039078973177706908
24,0,0,0,0,0,0,0,0,0,0.00091791176090859925,0.0013048347295912446,0,0.0012667837117509809,0.00047795518322695923,0.0012607617838268335,0.0017263370870509327,0.002452588778982169,0.0026573032684032009,0.0036375608561503769,0.0052105118239736108,0.0060922492749000421,0.0089146115067223908,0.010012316932350532,0.014751719755470141,0.01990027356234144,0.023362730274969826,0.023583666164255109,0.027160709664809438,0.028631413985103191,0.030568162981935258,0.034193908556355596,0.034883497356804564,0.035916566210571502,0.033597858440676531,0.033798641205138154,0.029103920500585009,0.036256919029795616,0.034603590891102237,0.039991718444213439,0.045323634806098745,0.045026917473454657,0.043545184083232033,0.044295483713104898,0.038188568519281263,0.039422237578448496,0.03145206729319279,0.045499460377350025,0.064993937574720079,0.02827719199261873,0.034729147122819715,0.014812985762316109,0.016098895346701624,0.04308885199306299,0.037107616250536574,0.042657416455283662,0.026466360733735556,0.039290114387063188,0.040366068510774421,0.028760607373687141,0.015983223456448745
25,0,0,0,0,0,0,7.735980973950396e-06,0,0,0.00083011683823348825,0.0004272084351415377,0.0021219240872124281,0.00076133773168131878,0.0013446213097134459,0.0010657394825119831,0.0014844222102619123,0.0020998423576175673,0.0016071080461580191,0.0017677571280135832,0.0030787917554716908,0.0075446503589165223,0.0051602584995768964,0.010253628191001949,0.011276854565367153,0.014591747621551507,0.021067641137251403,0.021684482677247142,0.025713533992093626,0.023047864612386199,0.025207866236849449,0.030725627323154075,0.032081575755690678,0.032741415433057745,0.036317670180986951,0.029559875235701596,0.040961276911488362,0.031792042369016775,0.039072598833250212,0.030875936838054036,0.038838936420433477,0.034125754202114056,0.027917598631243008,0.05112827240850986,0.04587021294169031,0.040081071046197361,0.045532657264350587,0.046158493402212515,0.030224627013756764,0.045881203555696463,0.027484170110535677,0.036046632153985576,0.024104597804085262,0.027606346803991506,0.026579628708445512,0.037285077196579516,0.023888805274362081,0.035563990270617532,0.036715065952874722,0.065882440290704683,0.016722838738968935
26,0,0,0,0,0,0,0,0,0,0.00048895753548163705,0.00048142439573046049,0.00074540598713189975,0.00023631137203491685,0.00052613718729282522,0.0010565950402306253,0.0014596322728843271,0.0011964006959662209,0.0020810564627249746,0.0017877764365414844,0.0024815976639955294,0.0020851320591786546,0.0051394439166256752,0.0049157789145770747,0.0065067445872912279,0.011119952867717883,0.014525744870983667,0.018403765189796455,0.016849849412970862,0.020915249631395752,0.01740469708596025,0.023058055783806902,0.02554991124726599,0.025974901791819889,0.030828974107166597,0.035427992424886881,0.039544469175235325,0.029967791998077312,0.034043099976293748,0.044533983357308932,0.030941094384695958,0.03333023839792431,0.034780078679866433,0.039235287218420914,0.037911344062792098,0.029986971725779098,0.038440688798058412,0.0298663995550577,0.028469600960138709,0.043283456124975452,0.039443153807404055,0.042940730021013458,0.028626802158604022,0.027221395329120907,0.038187647771835843,0.042256243067630178,0.024347951030826851,0.040863267278391541,0.028285423032323814,0.046004242812888632,0.037636867594673377
27,0,0,0,0,0,0,0,0,0,0,0,0,0.00076347268111644868,0.00070022987807541643,0.00085483219223366446,0.0010097014330325679,0.00092423730369327111,0.0011141953183437571,0.0013211661704087025,0.0022142736083575246,0.0022453970636999395,0.0040448803952438574,0.0032896019903605892,0.0063679305696703239,0.0079997402618431409,0.0077038121539244764,0.012770624872086496,0.017010346982918863,0.015191009674477144,0.019207481336652454,0.016678869131967151,0.021029630411263357,0.022435820544048416,0.022830459522838509,0.027378656237533452,0.03881039006096506,0.025589053261318721,0.033474390516177815,0.037020406617042458,0.031331963361663037,0.02608316706223384,0.031563625107547691,0.037458875465369044,0.029404645646091316,0.042870624475991007,0.030204801630080463,0.025751972072251914,0.01292746714676349,0.040487339384410674,0.032884643002792618,0.035053062080348731,0.04709040923269301,0.037823736921358764,0.04104419239766699,0.047766561879971595,0.039612674799968599,0.02329338286988749,0.045348298036564566,0.033149815419312556,0.027673587046395637
28,0,0,0,0,0,0,0,0,0,0.00050867825259317352,0,0.00058874768461718242,0,0.00075324542079263808,0.00047739730001694636,0.00071071797451697865,0.0010997201365700458,0.0013910272068671857,0.0011708853900601174,0.0016092075882371075,0.0016671241434168312,0.001838519931554358,0.0020782052537585607,0.0045100812789188984,0.0052636914925637893,0.004507862083542283,0.0090260527780414747,0.010354919160371673,0.0130452327372984,0.019504193713836694,0.01477385972564532,0.016162456910058826,0.017794852693319454,0.021087211289115178,0.02022571076566745,0.024367891450866944,0.031216855186476662,0.030166503596332744,0.023624139699447429,0.038344882140544163,0.029606626731480255,0.034299714440206297,0.026655827939159514,0.031675051928080698,0.023454169604407667,0.039362396013296649,0.039890004725497197,0.041261694223978011,0.033163245875128936,0.053211924811808996,0.028861186379514393,0.016832823391413128,0.028304140093936767,0.027718854558160026,0.030075154586166181,0.03036137972198907,0.032430611228463628,0.033314453534027413,0.021632625793905489,0.024946127004201932
29,0,0,0,0,0,0,0,0,0,0,0,0.00046385737418280939,0,0.0001630129960642594,0.00024745047744860975,0.00032510948336588927,0.00094403654062815518,0.0017239247608304877,0.0015278673765029311,0.0013717677362354906,0.00081562906581014478,0.0014969074766863987,0.0030387075623194071,0.0022805560103498026,0.0039875284476215377,0.0067483438370083788,0.0077233467360788878,0.0076092530707847121,0.010450989047829503,0.012910491353559355,0.012995002061988954,0.014162533889767905,0.014900907569672621,0.01721945395895599,0.020981113434179077,0.018964070827654004,0.020583720392778244,0.023467329189970909,0.028498700521194322,0.025153460060132575,0.01636819287603496,0.023765279208476642,0.03154492025337461,0.022714384577384197,0.023582595507602964,0.027303221863033106,0.03069996253342713,0.034294697278858428,0.021408701837359045,0.042988098674314378,0.026337821633546029,0.033381779912886461,0.034498539143911447,0.026992260352631813,0.034439635654258172,0.020195496452624511,0.037640319585588451,0.031686094053628697,0.013985131333587728,0.026524367266577163
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042727420559471123,0.00051801079598200617,0.00018005402312490257,0.0008265628973672817,0.00058606768554632588,0.00092350190077110177,0.0012349600705226611,0.00064813836925953477,0.0018590009955046915,0.0013595375639095452,0.0016883369799976381,0.0025184309636471537,0.0033074016281864648,0.0063665725980996462,0.004293713316090398,0.0075763800720902094,0.011030968901469592,0.011717360865012896,0.013920063087317722,0.013817454375794706,0.01651710770924426,0.019525583520716833,0.013744332894878404,0.018232278779874041,0.025811129942282223,0.024839290590001437,0.024997712670048734,0.020858560510083175,0.034763084274717686,0.021537575706822045,0.026215878800063139,0.028871049401369326,0.031201012399324109,0.022760557934111504,0.024791300014004591,0.029821676935937586,0.023890247791869292,0.027310271088421233,0.038814986630893215,0.024233565610317396,0.027722748791200548,0.028074601088821538,0.019626281212249911,0.032968504677321493,0.025635746331333219,0.02603111114580044,0.056965935621104219
31,0,0,0,0,0,0,0,0,0,0.00073200836032541222,0,0.00038917645805475686,0.00023971705157781591,0.0001149727863239337,0.00010051912453468419,0.00062801941734929212,0.00044912471825048927,0.0004522093524973936,0.00082640371846918125,0.00029871814602159961,0.00075371052410462644,0.00089942417873754279,0.00099703849886283408,0.0021382931080522545,0.0015339717763427458,0.0027694268980224786,0.0041233376583499799,0.0028188443543502553,0.0065763188350949475,0.009704185875952313,0.0094677649642822426,0.012045169603851647,0.014086537454726733,0.011827825406506547,0.01552325494586509,0.01295744761783847,0.014304305730041775,0.011365248747578809,0.020899525767117528,0.019979254205192146,0.025557863764987893,0.016137039502887352,0.022601155457192091,0.032307971658500606,0.023816080253011591,0.020531149885449337,0.04089503419040777,0.029190158176464833,0.025610784873371147,0.020036724692678403,0.030301969885541371,0.023616957167967037,0.035282341605537941,0.024583337841508277,0.050973703870393385,0.033828057476362736,0.016796284188990544,0.032205372819057214,0.034895860723191161,0.034270204062131722
32,0,0,0,0,0,0,0,0,0,0,0,0.00045111611007516128,1.3497595718055558e-05,0.0001749796087597048,0.00028865308476805698,0.00030082246969532827,0.00025859088193432147,0.00049750092727099903,0.00049443380893606891,0.0002039355202742914,0.0013327359162040122,0.0022079383515118361,0.00075536659269353243,0.0016392094756310926,0.0019355498785064362,0.0025311335319214579,0.0030838946542930323,0.0033277582561972554,0.0030889618404082229,0.0050968719154582892,0.0054026345340815914,0.0049295584673880689,0.010150975708901175,0.0071582794454399835,0.010277707214898858,0.012990263935224265,0.013678855318591846,0.014641204646807576,0.01912317816636544,0.015182846087869791,0.02417788561377917,0.027810103047979082,0.028876501647636579,0.018098789658619555,0.025534163159075071,0.017148612369852378,0.02141505836911373,0.030263769636459072,0.044527149871315605,0.026604493838538371,0.042096107566116564,0.035288201145818994,0.017841677281073855,0.023377979471478561,0.020951189779893176,0.028363953523317817,0.022977707163932538,0.032670018500569796,0.022531369889753888,0.031849628696218123
33,0,0,0,0,0,0,0,0,0,0,0,0,0.00023984776291258609,0.00021966749798638205,0.0002995763267342136,0.0012224532802906165,0.00038969340967983095,9.0735531415759221e-05,0.00029464243542555419,0.001063200255961916,0.00066161211411260316,0.00051003009456273673,0.0010013256871440101,0.0014699211733449392,0.0009464094203191438,0.001610575115687283,0.0012272827710489462,0.0030677537002168275,0.0020868208062012747,0.0020029165338841521,0.0053633701038551165,0.0056847897719901211,0.0059908504770028442,0.0094119569966956557,0.014805762766564833,0.010588652131758415,0.017712804983778481,0.0087272932957342241,0.011642704208884969,0.01595183610293904,0.017110268859214208,0.01450872635248846,0.0172852318438497,0.028132083055860593,0.023336784343085594,0.018341766967494524,0.024816729949009696,0.010481554249339506,0.023700733041974852,0.030097632939975093,0.03487388692241121,0.035692136492746551,0.023112780148529376,0.028923386346916637,0.024823574708329809,0.045496028399183368,0.040878694228015176,0.017315209530998698,0.01813114219047041,0.034526245878727886
