reco_bin,true_bin_000,true_bin_001,true_bin_002,true_bin_003,true_bin_004,true_bin_005,true_bin_006,true_bin_007,true_bin_008,true_bin_009,true_bin_010,true_bin_011,true_bin_012,true_bin_013,true_bin_014,true_bin_015,true_bin_016,true_bin_017,true_bin_018,true_bin_019,true_bin_020,true_bin_021,true_bin_022,true_bin_023,true_bin_024,true_bin_025,true_bin_026,true_bin_027,true_bin_028,true_bin_029,true_bin_030,true_bin_031,true_bin_032,true_bin_033,true_bin_034,true_bin_035,true_bin_036,true_bin_037,true_bin_038,true_bin_039,true_bin_040,true_bin_041,true_bin_042,true_bin_043,true_bin_044,true_bin_045,true_bin_046,true_bin_047,true_bin_048,true_bin_049,true_bin_050,true_bin_051,true_bin_052,true_bin_053,true_bin_054,true_bin_055,true_bin_056,true_bin_057,true_bin_058,true_bin_059
20,0,0,0,0,0,0,0,0,0.001492642143638459,0.0011168995473006236,0.0010071216035909946,0.0021644878860462378,0.0049520652927648959,0.0067039349065142959,0.009361639191257029,0.012372866510652489,0.018338672146660549,0.032486284306487444,0.046236761096423357,0.076179761267754068,0.098283522095845774,0.073124423002476041,0.073908586385255853,0.078396311836940361,0.084896296224570456,0.077855857829334796,0.091108227076113907,0.070502953139328417,0.059785989150995464,0.048241708519781462,0.058009819943413241,0.037742915920274948,0.041974502195891016,0.029181794365499246,0.0342244468194196,0.038233974365826817,0.029470850787346969,0.018135375649644493,0.023699989456337219,0.014149512888105871,0.018291655811692953,0.013070723446420462,0.026672081499213695,0.02928340809500209,0.01371509513169783,0.022917215082667156,0.014212041301565002,0.026939957523350745,0.034850901576637922,0,0,0.030003523368569294,0,0.031788010753750817,0.063966623482324458,0.036894725454209812,0,0,0.030627652120433117,0.034821925040126371
21,0,0,0,0,0,0,0.0020285082937917891,0,7.6803421583977053e-08,0.00034309315686812487,0.0013485033681467065,0.0025347833324249692,0.0020634305776532562,0.0052093036306482725,0.0033904995813165001,0.0084146370540026209,0.014344210461135896,0.017557768341826423,0.027548840035104633,0.044267223308612567,0.06390574651161067,0.078477767859271644,0.077500974947320111,0.076302327555468341,0.077262769836696873,0.082197613400499428,0.080898198448730918,0.082108908841880643,0.070450855997009884,0.065913965608237965,0.056716313334006653,0.043933159706064893,0.048581594183675685,0.041648547798650522,0.036163668183954674,0.042363900502468972,0.017862115418047157,0.042273719264370936,0.028668073246654782,0.034418863066713809,0.02197509457936362,0.0089191594213162435,0.018676555889687273,0.0077507170760857036,0.02596019800283135,0.014052719881377103,0,0.015257149389092513,0,0.013814052759241496,0,0,0,0,0,0.021195444376876194,0.027838999673906427,0,0.021578462299066504,0
22,0,0,0,0,0,0,0,0,0,0,0.0013746708161426614,0.00082710201395903458,0.0016997547234398952,0.0029193217750885874,0.0040786848315877413,0.0050952416015597963,0.0070105768065094427,0.013524950390976707,0.018732678087102578,0.028580086866398215,0.045777706055987813,0.070447210609764874,0.083537133337568542,0.06969329362222261,0.066999860301655695,0.087681936442267211,0.069798980823702672,0.081923359881315258,0.091358837372042354,0.076265544949423114,0.072458282461540527,0.063786431073996203,0.060236454146705878,0.037126461587661218,0.039601486862991642,0.035160282462526983,0.042940098608396149,0.037021919111668002,0.061123182291868659,0.018418154738875401,0.016299486078120637,0.027032254121190636,0.0092200991151279253,0.0095054006830364319,0.02743019026339566,0.040394987321952201,0,0.0087649943791437528,0.011028579890978859,0.019607143290356743,0,0.030003523368569294,0,0.025919988644307019,0,0.021195444376876194,0.035550006281595506,0,0,0.034821925040126371
23,0,0,0,0,0,0,0,0.0015913710546371818,0.0014408967720479829,7.0715673524930459e-08,0.0003126093191407146,0.001674475776630363,0.0010292777084544304,0.002908167799381794,0.0012968445130136915,0.0028184653959160626,0.0071205449123367204,0.0075979033236224236,0.013990541703669547,0.015963110628081312,0.031269547733225725,0.044621203605449598,0.064863860246769961,0.078523294152787138,0.063210780002780798,0.058804372889867063,0.066700379828451326,0.081038109516731682,0.065625428047767415,0.074508761355599321,0.074731334139498659,0.068403161746544539,0.050826722473764956,0.054200226478695233,0.053208572802579311,0.038820088595129636,0.028000050066753199,0.045775900389353703,0.030341511727526808,0.040786246135899963,0.042783090367272646,0.020867129468294145,0.010444672620729425,0.031883547501186542,0,0.0080730684108008335,0.017429503072954659,0.0087649943791437528,0.038394705955908146,0.07842857316142697,0.033906498042871908,0.058938027625122291,0.023372461636703042,0.025919988644307019,0,0,0.039513621757475408,0.048170129653794538,0.021578462299066504,0
24,0,0,0,0,0,0,0,0,0,0,0.0012758846124417769,0.00041433911550676025,0.0011010817043486741,0.00086205939475932124,0.0028233655591327891,0.0021004927856872325,0.0029102123922704792,0.0053578981167680586,0.0078236170567050067,0.013168444555343642,0.023926233815690128,0.029373444646955064,0.041530305853650445,0.05924976954283398,0.073486950802846521,0.065729710253895998,0.057613919130176494,0.065124203355109211,0.061162376916760269,0.070836985370321293,0.072886978530140492,0.071626682594676777,0.060636804337860561,0.049139976531595513,0.061618339436293072,0.025386433096872912,0.069777634438231387,0.038376481894011848,0.032326781696992178,0.037850962418373817,0.027091386949144466,0.027264200292283484,0.028357026523053511,0.010921408899343421,0.0056688889130754967,0.05520948872587049,0.014212041301565002,0.032787138147380018,0.019197352977954073,0.013814052759241496,0,0.024464915122464934,0,0,0.044323331398280381,0,0.048459104306827983,0.032577287225292358,0,0.077527180155466183
25,0,0,0,0,0,0,0,0.00032396385902846184,0,0,0.00035663088989808825,0.0005820005023224002,0.00083918284962489751,0.0022304994236950378,0.0022588264038525159,0.0021946888869314308,0.0030846000394420619,0.00290126171156725,0.0047036768380601763,0.0086373640898340497,0.011711003521247836,0.020856477957948743,0.028247521645804616,0.045916506871514752,0.062610656437855239,0.054167100390624071,0.061251215098037964,0.047613702314404295,0.055560770109706295,0.056271124225816024,0.066002431795786881,0.06318938943437169,0.077379259256970284,0.058730454308192799,0.070692682419781286,0.070221909180257419,0.042024885092107923,0.030552103741039702,0.027085789618161736,0.021223061562949626,0.023495349688793542,0.013070723446420462,0.023834923000940058,0.049139665260308676,0.043874189787040371,0.03434905952607193,0.028424082603130004,0.045227839202041355,0.011028579890978859,0.046982327680356137,0,0.060007046737138588,0,0.025919988644307019,0,0,0,0,0,0
26,0,0,0,0,0.079364903549117627,0,0,0,0.00099498934429419076,0.00035906256301436934,0.0010166138787796146,0.00021021026960157707,0.00040931856236719837,0.00069538043290189294,0.0013951124031347695,0.0013923109530293259,0.0020801526846472218,0.0021657788625274437,0.0037497873398399618,0.0062065885562184418,0.010341473219515956,0.010161104244494599,0.015934662170417422,0.035599517683330049,0.040581875701346214,0.044686153181836795,0.058136385899539018,0.056715728730627774,0.054982568286951215,0.042885198168353657,0.048538975848623829,0.05136856299345488,0.069399753180248311,0.068708073740960773,0.060626196296985298,0.055817679967224108,0.049648054498982616,0.030871465555585904,0.044095078620629162,0.04664360400837065,0.045190786202426086,0.017530303157078583,0.028270254969741952,0.024132830425100837,0.031629086915906844,0.0080730684108008335,0,0.012440701054661335,0.015653548598683845,0.013814052759241496,0,0.054468438491034235,0.023372461636703042,0.025919988644307019,0.01837391379533208,0.021195444376876194,0,0,0,0
27,0,0,0,0,0,0,0,0,0.00045184961550726618,0,0.00051267042291258647,0,0.00055748339241371632,0.0019753842495042538,0.0006714248309139017,0.0006388416191952487,0.0014578411918141471,0.0023646582117768569,0.0039139076064351047,0.0032204123323851851,0.0028615810224966475,0.0066991671330503483,0.012464067845232301,0.0150723673695224,0.022668613703448252,0.033921472531344227,0.04730506563817001,0.042028769944213215,0.042144036631028593,0.053739438300541627,0.054876370138442168,0.066719246553566036,0.041018374051298691,0.054061643042332241,0.071583841059562461,0.072348573770793415,0.05776139328869212,0.093406378766763554,0.05283797281359464,0.037091389017291643,0.034398885331402271,0.065661632917656199,0.030109444356586777,0.013211421525757414,0.042966864742057839,0.016146136821601667,0.030038933073880655,0.057668540256702684,0.060451865737865866,0.013814052759241496,0.089359677605063595,0,0,0.018261716423906591,0.026079237343923374,0,0,0.039277991419259431,0,0.024533503048312047
28,0,0,0,0,0,0,0,0,0,0,0,0.00063412799224580728,0.000891141795303207,0.00046321038891046544,0.00074239406028692081,0.00045689225544845078,0.0010245011231537161,0.0025519576320044575,0.001821246929917573,0.0020820749266396298,0.0032474151303907759,0.0064184212092963048,0.0064402099211070965,0.0092110728401395923,0.015305456978148023,0.025752502035945993,0.038987712424584715,0.044214615500923607,0.052286481682990715,0.048373794043234858,0.043028464371006221,0.044862307242648662,0.045393912651932725,0.048497599627476837,0.053218070796697131,0.059134403805981763,0.063901191837442903,0.063023430873637876,0.070026908679313493,0.052991395630746993,0.050053940925711853,0.036070209856044387,0.092931450777733321,0.032222222891830278,0.066743389414824092,0.0080730684108008335,0.060065626977649667,0.032159247747990699,0.049423285846887009,0.057467197393085978,0,0.024464915122464934,0.082992622980418165,0.031788010753750817,0,0.036894725454209812,0.079027243514950815,0.13561825072684852,0.021578462299066504,0.059355428088438411
29,0,0,0,0,0,0,0,0,0.0004886533296670644,0,0,0,0.00017338785877107302,0.00048723261188520211,0.00018015499734645612,0.00074088468132605073,0.0012314914887438062,0.0024610781296894452,0.0014102638917435758,0.0027272858358345902,0.0024000272740644286,0.0036934790082306314,0.0089367527873071388,0.0085981887058564164,0.012472719340308597,0.019849932325973076,0.016318776340879467,0.032636983358176275,0.048974093441756419,0.042852121048514782,0.041579889190032991,0.052240364989189991,0.053042695181921694,0.053320461550359258,0.042370622038312739,0.046509873671517737,0.077353342391355592,0.040057371508486692,0.03834661332726836,0.052303946214324555,0.04907244195620513,0.056742847332112024,0.03170761782711503,0.051636393168385225,0.065065985101165472,0,0.065879541058671762,0.0087649943791437528,0.011028579890978859,0.039214286580713485,0.071665639289082136,0,0,0.018261716423906591,0,0.030084010988171185,0,0,0.098816745656864061,0.077527180155466183
30,0,0,0,0,0,0,0,0,0,0,0,0,0.00046987823071385011,0.00026807447013916852,0,0.00068507203034774624,0.00090980464543902694,0.00061871260948766053,0.0019176449566783028,0.00082129992149783881,0.0046753988120602635,0.0029978782732280958,0.0042048282087316646,0.0077794066585192322,0.014453333922568022,0.010778162767756286,0.015428602685936137,0.023988535657552042,0.037389103960595166,0.051644160368474669,0.029083114839247241,0.04863777706940936,0.036899670167194046,0.05018337306898505,0.047140417487017472,0.059123143717747961,0.057045267633490215,0.054925492929576505,0.07421589303024588,0.05865306083304777,0.052849732446156247,0.061008305770269278,0.072498092463862629,0.075365854683003969,0,0.032292273643203334,0.03372754908981751,0.036462844822897598,0.026682128489662699,0.039214286580713485,0.023888546429694044,0,0,0.018261716423906591,0.050357225536494306,0,0,0.027672988242481114,0,0.024533503048312047
